larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,568.0,117.15,60,41.05,1.462,8.09,16.12,2.0,48.9,17.08,0.937,-20.1,0.805,0.483,109.53,11.39,59.13,2734.6,785.8
2,513.0,146.85,72,35.74,2.015,6.32,14.0,2.0,44.87,16.66,0.929,82.3,0.775,0.523,159.08,3.45,16.02,2343.1,777.3
3,333.0,88.91,30,26.02,1.153,8.22,15.23,2.83,27.35,18.37,0.741,17.8,0.787,0.537,119.19,37.99,98.81,2153.1,829.4
4,345.0,121.98,45,34.54,1.303,6.39,12.0,2.83,41.85,13.99,0.942,-10.2,0.737,0.504,114.7,12.59,59.25,2780.0,848.4
5,251.0,66.18,21,15.62,1.344,9.26,12.0,2.83,24.83,13.99,0.826,-30.9,0.881,0.546,140.38,23.2,74.61,2339.3,858.5
6,513.0,102.91,33,32.25,1.023,11.44,14.0,5.66,42.58,16.77,0.919,80.1,0.862,0.596,131.01,21.89,80.52,2277.2,877.6
7,363.0,88.57,23,26.4,0.871,10.11,12.65,6.0,38.89,12.54,0.947,-51.9,0.883,0.436,133.53,14.25,64.93,2015.4,952.7
8,554.0,109.4,46,30.27,1.52,11.97,18.87,6.0,33.9,22.9,0.738,8.8,0.839,0.54,110.59,26.11,80.61,2700.3,973.2
9,378.0,86.91,26,26.57,0.979,10.66,14.0,6.0,35.76,15.02,0.908,29.5,0.871,0.498,143.56,21.92,75.43,2465.5,975.0
10,87.0,33.21,5,5.0,1.0,7.69,8.49,6.0,12.7,8.83,0.718,-45.7,0.956,0.659,128.03,21.9,69.06,2121.4,972.9
11,348.0,109.88,36,30.68,1.174,7.0,10.77,2.0,44.24,12.74,0.958,-23.9,0.74,0.406,90.07,7.26,53.8,1589.9,1005.8
12,144.0,58.53,21,18.6,1.129,4.84,8.94,2.0,24.45,9.28,0.925,45.3,0.804,0.421,93.9,10.53,53.96,1859.9,1063.5
13,287.0,113.3,49,20.62,2.377,4.44,10.2,2.0,39.62,14.43,0.931,79.8,0.69,0.512,89.78,8.33,44.95,1708.0,1116.5
14,224.0,62.18,24,15.56,1.543,8.52,12.81,2.83,19.63,16.04,0.577,-82.7,0.885,0.536,127.41,24.23,83.63,2587.8,1121.0
15,149.0,48.63,15,11.4,1.316,7.68,10.0,4.0,17.85,11.51,0.764,-7.6,0.892,0.626,129.14,15.04,68.86,2771.9,1124.2
16,269.0,73.01,22,22.14,0.994,9.26,10.77,6.0,30.41,11.87,0.921,69.7,0.879,0.58,139.13,18.32,75.66,2340.0,1148.7
17,388.0,111.4,41,38.01,1.079,7.7,10.77,4.0,46.17,14.36,0.95,-4.8,0.719,0.551,123.09,7.07,38.84,2165.8,1166.6
18,424.0,105.15,58,33.24,1.745,7.55,12.65,2.0,42.89,14.6,0.94,-21.2,0.811,0.453,111.39,15.26,66.74,1992.3,1197.9
19,101.0,46.04,16,15.81,1.012,5.28,7.21,4.0,20.42,6.59,0.946,-17.3,0.871,0.561,143.46,13.49,45.89,2971.8,1203.8
20,474.0,97.5,29,28.43,1.02,11.77,15.62,6.0,39.46,17.13,0.901,58.9,0.878,0.529,125.67,20.02,75.4,2829.5,1209.7
21,275.0,69.7,21,16.28,1.29,10.38,14.42,6.0,24.05,15.48,0.765,-4.7,0.896,0.661,87.01,16.67,79.72,1789.6,1244.4
22,346.0,111.74,49,30.87,1.587,7.11,12.0,2.83,41.03,14.0,0.94,-74.9,0.73,0.468,112.87,13.65,63.42,2052.8,1267.0
23,354.0,89.74,43,14.21,3.025,7.84,14.14,2.0,30.35,16.97,0.829,-80.6,0.805,0.59,93.06,18.97,74.08,1711.4,1280.4
24,210.0,59.7,16,15.3,1.046,8.7,12.0,4.0,22.24,12.91,0.814,-11.0,0.897,0.609,104.06,16.28,70.1,1956.2,1283.3
25,344.0,86.67,32,23.35,1.371,8.99,14.0,4.47,30.96,15.91,0.858,-22.7,0.854,0.546,125.78,21.24,79.19,2871.8,1309.6
26,867.0,173.1,75,50.61,1.482,10.99,18.87,2.0,66.07,20.11,0.953,-65.2,0.726,0.381,125.85,28.81,76.21,2913.2,1363.0
27,854.0,169.48,73,35.38,2.063,11.07,16.12,2.83,60.55,23.16,0.924,81.3,0.712,0.491,134.64,21.63,58.97,2496.1,1365.5
28,225.0,76.08,23,21.19,1.085,6.9,10.77,4.0,32.1,11.23,0.937,33.7,0.755,0.397,138.36,12.93,57.95,2792.8,1413.0
29,748.0,144.23,57,56.14,1.015,11.49,17.89,2.83,61.11,17.09,0.96,86.5,0.854,0.635,131.51,15.5,60.93,2778.6,1432.6
30,285.0,71.01,21,17.49,1.2,9.96,14.14,5.66,24.33,16.29,0.743,-49.8,0.888,0.59,127.89,23.18,79.58,2870.6,1450.9
31,101.0,37.21,11,10.2,1.079,6.34,8.94,2.83,13.73,9.65,0.712,-60.3,0.935,0.656,132.03,23.38,78.89,2923.2,1466.1
