larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1164.0,237.76,127,18.03,7.045,9.14,18.0,2.0,90.38,27.5,0.953,-64.0,0.644,0.339,137.77,29.27,40.54,2082.8,627.1
2,358.0,87.01,35,13.6,2.573,9.64,14.0,4.47,32.65,16.37,0.865,76.7,0.819,0.568,121.56,21.79,73.5,2314.1,621.8
3,89.0,45.7,16,16.64,0.961,4.52,5.66,2.83,21.21,5.55,0.965,-29.0,0.832,0.38,145.31,12.36,59.36,2494.5,678.4
4,257.0,70.53,21,20.0,1.05,8.57,10.0,6.32,30.15,11.84,0.92,-82.9,0.857,0.633,152.58,11.24,56.42,2246.2,680.6
5,432.0,101.05,38,32.2,1.18,10.01,14.14,4.0,42.51,14.51,0.94,-34.2,0.882,0.4,143.58,21.8,76.9,2135.6,695.5
6,282.0,71.01,20,21.93,0.912,9.58,12.17,4.0,29.24,12.7,0.901,-48.6,0.943,0.557,134.88,21.48,75.41,2417.7,805.4
7,313.0,74.77,20,17.49,1.143,9.9,13.42,4.0,28.47,15.48,0.839,79.8,0.884,0.61,134.49,17.19,64.52,2486.0,815.3
8,466.0,87.84,24,22.2,1.081,13.43,17.89,8.0,31.63,20.08,0.773,-44.6,0.91,0.616,128.03,25.47,80.57,2092.6,831.6
9,651.0,113.5,31,31.62,0.98,14.08,18.44,7.21,41.5,21.49,0.855,-77.0,0.866,0.635,115.34,25.46,83.53,2133.2,835.4
10,438.0,94.43,39,27.2,1.434,11.1,15.23,4.0,36.2,17.46,0.876,2.8,0.854,0.596,117.43,25.62,83.61,1813.8,854.6
11,306.0,71.94,21,11.31,1.856,10.46,16.12,4.0,20.65,19.81,0.283,66.1,0.887,0.729,122.48,26.42,82.52,2153.6,870.7
12,86.0,36.97,10,9.49,1.054,5.83,7.21,4.0,15.97,6.99,0.899,-16.5,0.945,0.672,138.3,19.22,68.7,1965.0,869.8
13,1153.0,178.02,72,55.32,1.302,14.18,20.4,4.0,70.04,24.51,0.937,84.9,0.796,0.541,124.48,23.52,65.27,2789.1,891.0
14,211.0,58.77,14,16.4,0.854,9.16,11.66,4.47,23.75,11.42,0.877,-54.4,0.93,0.558,145.07,19.21,69.99,2380.9,896.9
15,208.0,55.36,14,13.15,1.064,9.0,12.81,4.0,17.86,15.41,0.505,-48.8,0.941,0.642,134.07,26.66,83.35,2258.6,906.1
16,331.0,78.67,21,22.02,0.954,10.1,14.14,4.0,31.22,14.33,0.888,-45.1,0.904,0.53,123.76,17.65,75.81,2025.0,968.3
17,152.0,48.87,13,9.22,1.41,8.41,10.0,4.47,19.01,10.57,0.831,-65.8,0.921,0.615,125.61,10.35,56.39,1894.9,980.0
18,115.0,43.7,11,10.05,1.095,6.28,8.25,4.0,15.42,10.52,0.731,54.0,0.898,0.59,128.57,9.91,53.79,1868.1,997.0
19,331.0,115.64,54,35.47,1.522,6.2,8.94,2.83,42.7,13.2,0.951,-29.0,0.662,0.323,104.71,10.89,52.58,1776.2,1035.8
20,429.0,125.2,43,39.0,1.103,7.97,12.81,2.0,49.72,15.2,0.952,-7.7,0.682,0.454,128.46,11.66,50.3,1971.3,1104.5
21,205.0,80.18,25,21.59,1.158,5.67,10.0,2.0,26.91,12.01,0.895,-1.7,0.788,0.607,150.46,11.86,51.81,2892.5,1109.8
22,431.0,136.02,49,38.83,1.262,7.23,11.66,2.83,50.98,15.14,0.955,-47.7,0.684,0.299,124.93,10.6,47.13,1917.9,1162.1
23,334.0,88.23,33,29.21,1.13,8.51,12.65,2.83,37.36,12.16,0.946,-54.7,0.91,0.405,115.83,14.37,63.83,1730.5,1173.4
24,259.0,63.46,13,15.0,0.867,9.39,15.23,4.0,23.2,14.86,0.768,-43.3,0.918,0.685,130.74,19.79,70.26,2582.1,1185.8
25,672.0,112.91,29,28.65,1.012,15.73,18.87,12.0,45.84,19.66,0.903,64.5,0.918,0.585,128.75,17.78,61.59,2516.3,1262.6
26,238.0,94.23,33,26.91,1.226,6.33,10.77,2.0,34.56,11.54,0.943,60.1,0.735,0.357,121.8,14.81,63.26,1927.8,1278.6
27,700.0,137.98,53,48.01,1.104,11.88,16.12,6.32,58.52,16.5,0.959,1.8,0.822,0.625,130.72,21.79,78.9,2331.8,1320.5
28,376.0,87.15,23,25.5,0.902,10.59,14.0,8.0,37.87,13.75,0.932,-49.0,0.913,0.463,141.4,14.76,65.24,2547.0,1330.1
29,573.0,109.98,45,13.42,3.354,11.23,17.89,2.0,39.96,20.66,0.856,-76.0,0.803,0.58,126.0,32.48,86.38,2964.9,1359.8
30,670.0,125.5,39,38.01,1.026,12.76,16.12,6.32,53.92,16.65,0.951,-3.9,0.944,0.744,131.39,11.96,56.37,2115.9,1412.6
31,2757.0,355.3,382,98.15,3.892,7.01,22.63,2.0,106.44,45.73,0.903,13.4,0.745,0.525,7.49,9.87,2.74,1351.7,1466.3
32,185.0,49.8,7,6.08,1.151,9.71,10.0,8.0,18.47,13.15,0.702,89.9,0.974,0.791,135.38,19.37,70.62,2366.8,1427.1
33,350.0,82.53,32,31.0,1.032,9.0,12.0,4.0,33.32,13.84,0.91,0.2,0.921,0.694,104.78,16.44,75.31,1988.9,1448.3
34,444.0,109.88,41,32.65,1.256,9.3,16.12,4.0,41.11,16.45,0.916,41.7,0.822,0.421,133.47,20.77,69.55,2608.2,1467.2
35,336.0,84.63,31,30.02,1.033,9.35,12.0,2.83,37.78,11.72,0.951,-1.2,0.936,0.757,127.26,12.81,66.22,1904.4,1467.5
36,899.0,195.38,79,54.04,1.462,9.92,16.12,2.83,71.21,24.79,0.937,65.1,0.659,0.354,119.65,25.31,81.44,1774.9,1517.0
37,183.0,54.18,15,11.18,1.342,8.38,12.65,4.0,17.71,13.92,0.618,-51.3,0.91,0.567,135.34,22.91,72.66,2533.0,1559.3
38,418.0,97.25,32,33.29,0.961,10.22,12.81,4.0,38.37,15.52,0.914,-22.5,0.833,0.512,132.64,20.85,76.25,2584.2,1589.7
39,269.0,75.01,22,23.71,0.928,8.6,10.77,4.0,31.76,11.82,0.928,-62.8,0.849,0.488,123.6,14.69,68.15,1869.9,1615.4
40,250.0,70.91,18,22.67,0.794,8.64,11.31,5.66,31.48,10.51,0.943,-48.6,0.926,0.435,159.57,9.95,57.62,2901.6,1644.3
41,410.0,99.98,35,38.83,0.901,9.46,12.81,2.83,42.85,12.81,0.954,62.7,0.882,0.426,141.82,12.72,64.39,2511.7,1677.6
42,182.0,53.94,15,14.32,1.048,8.17,12.17,4.0,18.61,13.18,0.706,-82.8,0.897,0.607,129.24,28.16,87.2,1649.4,1676.2
43,338.0,90.67,27,26.31,1.026,8.7,12.81,4.0,37.17,13.1,0.936,-10.7,0.83,0.604,147.65,9.68,41.78,2946.2,1689.3
44,380.0,89.5,29,27.07,1.071,10.05,14.42,4.47,34.06,15.91,0.884,-16.9,0.814,0.565,141.59,20.47,77.05,2868.7,1692.3
45,291.0,79.7,28,27.0,1.037,8.97,12.0,6.0,34.78,11.01,0.949,0.5,0.893,0.693,151.17,10.9,58.08,2628.8,1723.3
46,186.0,51.21,8,7.07,1.131,9.57,12.17,6.32,18.42,13.45,0.684,-12.1,0.959,0.738,116.68,17.67,69.28,2028.4,1748.1
47,291.0,85.84,29,16.4,1.768,8.89,15.23,2.0,22.68,19.34,0.522,69.8,0.811,0.56,107.49,27.68,66.91,1669.7,1764.7
48,144.0,43.46,5,4.0,1.25,9.72,11.66,7.21,13.94,13.42,0.272,-76.6,0.947,0.686,112.52,20.37,71.47,2023.2,1772.4
49,425.0,94.08,38,21.02,1.807,10.27,15.23,4.0,32.25,19.9,0.787,71.7,0.814,0.564,116.06,24.15,65.86,2198.8,1796.8
50,563.0,122.71,42,29.41,1.428,10.61,18.44,2.0,41.51,19.7,0.88,35.2,0.793,0.511,141.23,20.58,71.54,2749.6,1808.4
51,367.0,85.84,33,23.41,1.41,10.02,16.49,4.0,25.42,20.07,0.614,13.4,0.864,0.591,121.92,28.0,77.53,2619.7,1847.6
52,786.0,150.65,85,50.99,1.667,9.23,16.97,4.47,58.79,20.85,0.935,38.9,0.813,0.342,110.33,17.82,70.31,2934.1,1866.8
53,334.0,86.18,28,26.31,1.064,9.05,12.17,6.0,35.13,13.35,0.925,89.4,0.854,0.675,146.13,13.63,46.06,2817.3,1848.5
54,298.0,74.67,21,22.67,0.926,9.57,12.81,2.83,29.74,13.63,0.889,47.1,0.898,0.518,121.67,17.28,71.58,2288.2,1855.8
55,173.0,63.84,34,18.38,1.849,5.33,8.94,2.0,18.17,14.79,0.581,61.7,0.805,0.481,96.28,10.52,50.72,1708.0,1866.5
56,281.0,86.43,34,25.32,1.343,7.5,12.0,2.83,34.31,12.43,0.932,-5.6,0.805,0.549,120.52,16.12,65.72,2066.7,1885.3
57,224.0,68.77,28,23.09,1.213,7.42,11.66,4.0,26.89,11.16,0.91,-15.3,0.878,0.574,91.59,9.14,56.46,1638.9,1896.5
58,537.0,103.64,47,23.85,1.97,11.06,17.2,2.0,34.24,22.34,0.758,-53.5,0.866,0.542,117.42,24.82,59.0,2709.6,1950.2
59,147.0,44.63,9,8.06,1.116,8.89,11.31,6.32,16.62,11.56,0.718,15.4,0.955,0.721,124.78,12.91,60.1,2040.9,1968.5
60,228.0,69.11,28,13.04,2.148,7.3,10.2,2.83,22.75,14.41,0.774,-67.0,0.814,0.667,120.38,17.33,62.71,2175.4,1978.0
61,335.0,75.01,32,20.1,1.592,10.34,15.23,4.0,23.05,20.41,0.464,40.1,0.882,0.583,110.86,20.79,71.17,2021.7,2000.5
62,87.0,32.97,4,3.61,1.109,8.26,10.0,6.32,11.51,9.75,0.531,20.3,0.956,0.725,148.32,10.89,46.55,2620.8,2004.9
63,413.0,97.25,30,29.43,1.019,9.95,14.56,2.83,36.73,15.39,0.908,14.3,0.879,0.639,101.16,15.5,57.34,1961.4,2054.9
64,193.0,63.7,19,18.44,1.03,7.07,10.0,4.47,26.22,11.16,0.905,-88.2,0.811,0.53,98.14,12.37,62.75,1942.9,2076.8
65,307.0,149.04,94,17.09,5.501,2.99,7.21,2.0,35.31,17.69,0.865,63.4,0.604,0.316,19.04,3.02,13.43,2145.7,2246.8
