larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,454.0,149.04,157,27.73,5.662,3.16,8.0,2.0,36.79,20.75,0.826,3.1,0.666,0.478,34.78,2.93,14.72,1419.2,1477.6
2,271.0,167.62,82,31.3,2.619,3.32,6.32,2.0,31.29,20.72,0.749,-41.2,0.484,0.326,34.43,3.14,17.23,1349.3,1504.6
3,124.0,68.91,21,17.46,1.202,4.28,7.21,2.0,22.13,9.98,0.893,-67.6,0.697,0.403,24.07,3.48,21.52,1628.0,1501.1
4,175.0,96.61,51,10.0,5.1,3.14,6.0,2.0,29.25,9.95,0.94,83.7,0.686,0.503,41.05,3.53,19.37,1193.6,1504.6
5,176.0,90.47,40,18.79,2.129,3.99,8.0,2.0,29.35,8.94,0.952,-83.9,0.715,0.458,144.64,4.94,2.31,1460.5,1675.7
6,80.0,60.08,27,10.44,2.586,2.89,4.47,2.0,15.86,9.73,0.79,-61.6,0.611,0.41,28.06,2.79,14.94,643.8,1880.7
7,2534.0,494.24,335,99.16,3.378,8.43,18.44,2.0,166.72,21.15,0.992,81.3,0.722,0.386,136.94,9.45,5.82,1079.3,1896.7
8,100.0,58.43,20,15.26,1.31,3.74,6.0,2.0,20.31,9.11,0.894,-37.5,0.685,0.37,139.89,4.15,3.97,982.5,1901.7
9,260.0,136.99,48,43.19,1.111,4.39,8.94,2.0,44.67,11.68,0.965,-41.2,0.592,0.219,134.15,4.95,6.65,943.9,1924.4
10,18420.0,2610.43,1769,889.17,1.989,11.65,23.32,2.0,1097.88,157.26,0.99,-2.2,0.178,0.112,149.01,11.44,4.46,795.2,2364.0
11,97.0,34.97,5,4.47,1.118,8.78,10.0,8.0,12.84,9.72,0.653,51.8,0.951,0.735,180.2,11.57,54.7,803.8,2370.1
12,419.0,256.69,110,114.02,0.965,3.71,6.0,2.0,132.56,8.69,0.998,21.8,0.455,0.085,183.7,3.39,40.63,1203.0,2440.0
13,95.0,36.38,8,7.81,1.024,6.24,8.25,2.83,13.11,9.66,0.677,36.0,0.922,0.72,120.0,18.2,57.41,2124.3,2527.2
14,87.0,72.57,24,19.31,1.243,2.72,4.47,2.0,25.18,8.08,0.947,55.0,0.565,0.259,26.56,1.84,15.97,596.2,2729.9
15,191.0,108.85,64,14.56,4.396,2.83,5.66,2.0,25.03,13.73,0.836,-69.7,0.666,0.408,23.12,3.45,15.68,616.4,2753.2
16,84.0,32.14,4,3.0,1.333,8.53,8.94,8.0,11.88,9.03,0.65,-87.7,0.955,0.778,169.32,11.24,55.6,1281.9,2767.9
17,166.0,50.87,12,11.7,1.025,8.29,11.66,4.0,19.35,11.19,0.816,-74.1,0.933,0.692,170.82,17.72,60.24,879.3,2847.8
18,6765.0,939.79,459,369.63,1.242,13.49,24.08,2.0,398.56,23.66,0.998,69.3,0.752,0.131,152.4,8.25,6.44,1023.8,2939.1
19,251.0,113.44,52,29.68,1.752,4.79,8.94,2.0,34.95,10.66,0.952,66.3,0.711,0.359,144.59,3.29,5.35,1229.9,3015.4
