larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,3702.0,354.78,315,126.24,2.495,12.14,25.06,2.0,114.81,53.36,0.885,-75.6,0.744,0.489,12.17,16.74,4.83,1977.0,590.8
2,244.0,64.77,18,17.03,1.057,9.35,12.17,5.66,23.38,14.58,0.782,8.4,0.894,0.635,124.14,20.74,40.3,2267.5,685.2
3,2135.0,330.86,274,121.46,2.256,6.4,22.09,2.0,122.57,24.03,0.981,-62.9,0.802,0.283,157.54,4.48,4.95,1967.2,789.6
4,149.0,52.28,16,12.37,1.294,6.77,10.0,2.0,17.15,12.44,0.688,-60.3,0.851,0.584,81.93,14.45,62.18,1660.1,802.4
5,234.0,60.77,27,16.28,1.659,9.55,14.42,4.0,18.25,17.43,0.297,-12.3,0.9,0.619,132.5,34.41,87.57,2115.0,825.2
6,120.0,44.28,11,10.0,1.1,6.69,10.0,2.83,15.18,11.19,0.676,47.2,0.896,0.612,144.66,15.22,57.38,2202.9,914.5
7,183.0,58.87,20,19.92,1.004,7.38,10.2,2.83,24.41,10.29,0.907,16.1,0.934,0.587,136.23,12.41,58.1,2220.7,1036.8
8,255.0,71.6,22,19.1,1.152,8.53,11.66,6.0,28.31,12.95,0.889,-16.1,0.836,0.536,140.06,24.51,78.57,2444.0,1063.7
9,160.0,48.04,9,8.94,1.006,9.0,10.77,6.0,19.39,10.65,0.836,24.7,0.947,0.684,158.43,9.71,52.58,2547.0,1100.5
10,180.0,55.7,18,11.4,1.579,8.15,10.2,5.66,18.74,13.86,0.673,-9.8,0.853,0.562,135.29,25.48,84.03,2494.9,1113.1
11,172.0,64.53,22,21.0,1.048,6.11,8.0,2.83,26.5,9.44,0.934,-82.5,0.827,0.601,87.62,7.77,47.49,1431.5,1120.6
12,122.0,46.87,13,14.42,0.901,6.28,10.0,4.0,18.33,9.04,0.87,31.2,0.878,0.565,81.75,12.84,57.61,1477.7,1126.9
13,96.0,37.21,7,6.08,1.151,7.51,8.94,6.0,13.49,9.21,0.731,4.4,0.914,0.686,98.14,8.05,44.53,1827.9,1133.8
14,87.0,36.63,11,7.28,1.511,6.55,8.94,4.0,12.17,9.91,0.58,2.1,0.897,0.608,93.06,11.89,51.99,1822.1,1155.4
15,158.0,50.63,15,12.65,1.186,7.49,11.66,2.83,16.42,13.14,0.6,64.7,0.903,0.664,136.18,21.79,75.9,2851.7,1185.0
16,95.0,35.21,7,6.08,1.151,7.27,10.0,4.0,12.69,9.95,0.621,-38.2,0.95,0.66,149.02,17.41,65.8,2374.3,1203.6
17,126.0,50.87,20,10.2,1.961,5.88,8.94,2.83,16.33,11.82,0.69,76.0,0.829,0.562,151.0,18.17,64.3,2398.4,1236.3
18,101.0,40.38,11,10.2,1.079,6.74,8.0,4.0,16.93,7.86,0.886,-84.5,0.886,0.66,162.53,8.63,51.66,2394.4,1258.2
19,116.0,42.63,10,11.31,0.884,6.52,10.0,2.83,17.27,9.09,0.85,36.7,0.935,0.595,151.59,10.81,50.2,2248.0,1272.2
20,6633.0,928.89,577,348.14,1.657,11.78,26.0,2.0,400.14,35.53,0.996,1.2,0.451,0.343,148.18,10.27,20.93,1624.1,1437.0
21,250.0,69.94,20,19.24,1.04,7.7,14.0,2.83,27.52,12.97,0.882,79.1,0.862,0.595,145.59,23.52,60.68,3052.0,1320.4
22,4317.0,593.49,623,112.81,5.523,7.37,24.17,2.0,122.01,62.16,0.86,17.7,0.722,0.521,19.56,8.76,7.65,1379.0,1370.0
23,176.0,57.94,23,18.6,1.236,6.93,10.0,2.83,23.49,10.42,0.896,-61.3,0.912,0.5,121.64,14.2,60.7,1858.4,1341.0
24,283.0,74.77,21,19.42,1.082,9.33,12.0,4.47,26.89,14.41,0.844,49.1,0.85,0.562,114.65,21.91,73.81,2023.6,1378.0
25,182.0,53.7,20,12.04,1.661,8.09,10.77,4.0,17.25,14.49,0.542,-29.6,0.929,0.669,126.23,28.93,79.58,2805.9,1405.1
26,159.0,52.63,14,13.0,1.077,7.13,10.0,4.0,22.17,9.61,0.901,-2.2,0.914,0.723,146.15,19.73,60.16,1720.5,1428.6
