larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,2083.0,396.16,383,115.31,3.321,5.99,22.36,2.0,122.83,24.49,0.98,-46.0,0.786,0.257,148.21,4.11,4.09,1820.0,1004.7
2,9334.0,1413.78,762,562.23,1.355,11.57,21.54,2.0,582.86,54.98,0.996,-26.0,0.351,0.074,134.15,4.97,10.61,1723.5,1218.2
3,351.0,85.36,28,25.46,1.1,9.46,16.12,4.0,25.87,19.63,0.652,-38.1,0.824,0.587,110.78,31.59,91.17,2695.9,1006.9
4,123.0,45.21,14,13.42,1.043,6.83,8.49,5.66,19.18,8.35,0.9,-59.0,0.925,0.603,111.85,11.45,52.62,2094.9,1004.3
5,119.0,69.74,28,0,1.0,2.97,8.0,2.0,27.26,6.9,0.967,-37.5,0.717,0.272,144.55,7.75,5.01,1762.4,1077.5
6,192.0,59.94,19,13.6,1.397,7.97,10.2,4.0,21.41,13.17,0.788,-36.1,0.807,0.533,101.29,16.88,63.89,2123.4,1138.4
7,170.0,53.11,17,8.25,2.062,7.89,11.66,2.83,18.1,13.03,0.694,-57.7,0.881,0.59,119.18,27.02,85.22,1965.0,1161.7
8,328.0,84.67,33,18.68,1.766,9.21,14.14,4.0,28.0,16.75,0.801,-39.7,0.848,0.569,128.25,25.45,82.48,2817.0,1199.3
9,169.0,55.6,20,11.4,1.754,7.39,11.31,2.83,16.63,14.41,0.499,50.1,0.854,0.522,103.27,18.11,69.33,2085.9,1288.5
10,201.0,57.7,14,14.32,0.978,9.22,11.31,8.0,23.94,10.89,0.891,67.5,0.935,0.653,151.46,10.67,51.57,2755.2,1295.2
11,307.0,78.08,28,19.8,1.414,9.09,12.81,4.0,30.58,14.9,0.873,55.4,0.837,0.477,136.08,23.56,75.87,2447.6,1331.6
12,117.0,44.14,12,11.05,1.086,7.04,8.94,6.0,19.21,8.32,0.901,5.6,0.9,0.722,152.96,8.48,41.04,2666.5,1377.5
13,224.0,62.53,22,12.0,1.833,8.59,12.17,2.83,21.0,15.22,0.689,-42.9,0.858,0.589,111.55,28.56,90.02,1749.4,1388.4
14,235.0,76.77,29,20.81,1.394,6.73,10.77,2.0,30.03,12.27,0.913,-71.4,0.805,0.502,140.93,22.34,72.0,2481.6,1403.6
15,382.0,97.94,43,30.81,1.396,8.73,13.42,4.0,36.53,15.67,0.903,-1.2,0.816,0.562,106.61,19.13,72.78,1979.8,1447.0
16,272.0,70.77,26,17.03,1.527,9.05,12.65,4.0,26.71,14.16,0.848,66.3,0.901,0.581,131.51,22.62,77.65,2667.9,1449.9
17,112.0,40.38,12,8.06,1.488,6.93,10.0,4.0,12.77,11.83,0.377,4.8,0.911,0.727,150.65,12.12,50.35,2261.4,1527.5
18,169.0,52.28,14,12.81,1.093,8.02,10.77,4.0,19.52,12.08,0.786,42.5,0.885,0.585,115.37,24.34,68.5,1664.8,1574.2
19,352.0,93.84,42,30.15,1.393,8.05,12.17,2.83,35.29,14.9,0.907,-11.9,0.817,0.518,128.71,22.66,79.36,2892.7,1651.5
20,316.0,85.15,31,21.54,1.439,8.48,11.66,4.0,32.85,14.17,0.902,-34.1,0.861,0.436,136.07,21.49,72.52,2525.9,1662.4
21,190.0,56.04,18,14.14,1.273,7.79,11.66,4.0,20.79,12.8,0.788,17.0,0.922,0.633,124.68,17.8,64.51,2095.9,1689.4
22,256.0,71.01,29,17.03,1.703,7.94,12.0,2.83,22.94,15.76,0.727,81.2,0.845,0.539,116.48,24.33,80.61,2171.6,1801.1
23,198.0,65.11,26,18.36,1.416,6.11,10.0,2.0,26.57,10.77,0.914,-14.7,0.818,0.574,137.34,18.08,59.74,2191.2,1819.5
24,142.0,58.77,27,12.04,2.242,6.02,10.0,2.0,15.23,13.83,0.419,-63.7,0.768,0.557,85.64,14.27,65.61,1750.8,1831.3
25,189.0,63.7,25,13.04,1.917,7.06,10.2,2.83,17.6,15.57,0.466,10.0,0.815,0.656,103.56,20.86,69.86,1987.5,1959.6
26,195.0,70.18,29,16.16,1.795,6.42,12.17,2.83,17.78,15.94,0.443,6.7,0.806,0.57,118.28,32.12,90.75,2300.9,2047.7
27,250.0,79.84,27,26.0,1.038,6.69,10.77,2.0,27.49,13.87,0.863,76.0,0.762,0.521,126.38,21.12,57.61,1981.9,2098.4
28,114.0,39.8,7,6.71,1.043,7.36,10.0,6.0,15.97,9.51,0.803,67.4,0.95,0.691,149.8,15.21,57.76,2259.5,2102.4
29,96.0,36.63,7,6.4,1.093,7.29,8.49,6.32,13.82,9.25,0.743,48.5,0.941,0.615,152.68,13.05,52.0,2084.1,2115.9
30,154.0,51.46,11,11.66,0.943,8.02,10.0,5.66,20.18,10.21,0.863,-61.4,0.895,0.579,117.49,10.26,56.42,2659.7,2173.3
31,125.0,48.28,15,14.87,1.009,6.29,8.49,4.0,19.66,8.92,0.891,51.7,0.874,0.488,110.4,8.5,51.74,2479.8,2304.5
