larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,5660.0,1061.68,712,282.4,2.521,8.73,24.0,2.0,284.45,32.82,0.993,56.0,0.65,0.144,142.04,8.74,13.83,1874.7,1796.4
2,85.0,40.38,14,13.04,1.074,4.82,7.21,2.83,16.69,7.35,0.898,-14.4,0.85,0.556,116.85,15.93,60.53,1292.9,1778.6
3,138.0,50.04,15,14.32,1.048,6.77,8.94,5.66,20.41,9.82,0.877,10.0,0.868,0.575,119.34,15.58,59.62,1063.1,1805.8
4,97.0,39.21,14,9.85,1.421,6.2,8.49,4.0,14.11,10.05,0.702,0.0,0.836,0.577,133.77,25.92,81.24,1912.4,1970.7
5,3743.0,536.77,926,84.29,10.986,4.1,18.44,2.0,124.51,54.41,0.899,-23.7,0.691,0.472,21.95,3.15,8.74,2260.2,2122.5
6,104.0,39.21,12,5.1,2.353,6.55,10.0,2.83,11.99,11.77,0.189,-15.9,0.867,0.615,126.72,26.64,85.63,1689.9,2296.9
7,101.0,47.8,15,12.73,1.179,4.88,8.0,2.0,18.15,9.71,0.845,43.3,0.765,0.481,136.08,26.82,78.81,1912.2,2300.4
8,1434.0,167.34,157,4.12,38.078,8.21,12.65,2.0,55.99,52.52,0.346,77.0,0.709,0.562,135.88,52.04,71.84,1151.9,2474.4
9,107.0,47.46,14,12.08,1.159,5.39,8.49,2.0,18.69,9.17,0.871,17.1,0.805,0.572,151.02,14.09,61.47,1855.1,2495.0
10,104.0,46.04,14,13.04,1.074,5.21,6.32,4.0,18.19,8.54,0.883,-24.4,0.839,0.556,110.89,14.65,58.45,2155.1,2499.8
11,83.0,36.04,10,8.94,1.118,5.25,8.0,2.83,12.05,9.55,0.61,62.3,0.892,0.576,130.08,22.51,78.93,1705.7,2522.4
12,6278.0,480.84,495,133.46,3.709,13.81,26.0,2.0,152.32,60.07,0.919,26.7,0.8,0.511,7.11,3.49,8.39,696.0,2584.2
13,94.0,43.46,13,12.65,1.028,4.96,7.21,2.83,15.98,8.92,0.83,13.4,0.797,0.534,137.76,20.69,68.1,1449.8,2550.2
14,82.0,35.21,12,9.9,1.212,5.41,8.0,2.83,12.94,8.73,0.739,30.7,0.911,0.621,134.3,17.72,69.7,1236.9,2671.5
15,121.0,43.21,9,9.43,0.954,6.72,10.0,4.0,16.62,9.94,0.802,-61.1,0.917,0.621,129.61,12.03,62.19,1542.1,2840.5
16,123.0,44.04,10,6.4,1.562,7.77,10.0,4.47,14.35,12.02,0.546,-15.6,0.898,0.631,125.45,16.2,65.3,1820.8,2893.0
17,108.0,42.63,12,10.3,1.166,6.21,8.94,4.0,15.46,10.34,0.744,83.4,0.844,0.554,135.02,19.3,68.82,1442.4,3003.0
18,101.0,41.21,11,10.63,1.035,6.14,8.25,4.0,16.02,8.78,0.837,31.4,0.902,0.612,116.51,11.23,59.49,1314.9,3178.4
