larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,6202.0,649.63,320,279.16,1.146,16.96,25.3,2.0,317.81,30.18,0.995,-76.4,0.7,0.254,0.15,0.55,0.45,1186.4,1467.5
2,1306.0,326.92,246,76.22,3.228,5.24,15.23,2.0,102.39,19.34,0.982,-83.0,0.71,0.474,145.52,5.64,31.78,1311.2,1698.5
3,282.0,92.57,50,28.79,1.737,5.52,10.0,2.0,33.54,11.74,0.937,-78.2,0.832,0.592,158.86,2.42,43.11,1375.4,1691.8
4,235.0,114.71,48,15.65,3.067,4.39,8.25,2.0,40.95,9.95,0.97,86.3,0.653,0.466,161.55,3.41,45.97,1422.4,1691.9
5,269.0,133.58,69,43.19,1.598,3.49,7.21,2.0,47.33,8.87,0.982,85.4,0.679,0.509,127.64,2.96,6.26,1257.6,1758.5
6,763.0,297.55,151,99.36,1.52,4.54,8.49,2.0,113.1,11.47,0.995,-54.4,0.573,0.132,140.52,5.14,5.62,800.2,2068.9
7,8882.0,981.56,489,419.24,1.166,17.2,24.08,2.0,473.44,43.2,0.996,-17.8,0.541,0.155,164.25,6.13,3.2,618.8,2253.7
8,1719.0,371.97,250,65.07,3.842,7.12,24.0,2.0,64.34,43.23,0.741,8.2,0.75,0.494,12.89,19.54,3.87,498.4,2286.3
9,313.0,116.81,54,44.41,1.216,6.02,8.94,2.83,48.82,9.72,0.98,-12.9,0.708,0.384,155.76,8.12,3.63,700.7,2283.8
10,860.0,209.04,161,67.27,2.393,5.14,16.0,2.0,68.92,19.82,0.958,2.5,0.708,0.551,166.16,3.38,4.56,575.9,2505.0
11,152.0,93.4,34,33.62,1.011,3.87,5.66,2.0,40.95,6.77,0.986,26.9,0.636,0.219,146.43,1.6,4.91,727.5,2822.3
12,548.0,128.27,36,33.54,1.073,11.15,16.12,4.0,42.5,19.31,0.891,-26.2,0.78,0.468,147.37,5.04,7.59,755.0,2922.9
13,2125.0,438.01,247,0,1.0,7.12,17.89,2.0,183.5,17.09,0.996,68.8,0.746,0.192,156.3,4.17,8.91,874.8,3034.0
