larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,463.0,98.67,33,18.03,1.831,11.62,16.12,4.0,35.55,18.83,0.848,68.3,0.812,0.545,100.44,14.36,66.34,2543.7,748.7
2,477.0,161.38,97,25.08,3.868,4.68,10.0,2.0,49.88,15.98,0.947,84.0,0.688,0.45,158.33,3.13,18.81,2356.7,783.5
3,578.0,124.95,51,25.61,1.991,9.85,16.0,2.83,45.27,18.5,0.913,-49.8,0.768,0.434,78.21,12.0,62.96,1709.9,822.7
4,1016.0,218.25,92,34.71,2.65,10.45,20.59,2.0,62.06,33.53,0.842,-71.4,0.576,0.336,127.15,29.49,84.4,2138.7,847.6
5,192.0,54.04,16,12.53,1.277,8.62,12.0,2.83,17.59,14.65,0.554,8.2,0.928,0.711,113.69,12.86,60.33,2763.1,880.4
6,472.0,98.23,29,19.21,1.51,11.41,15.23,2.83,37.59,17.88,0.88,-48.1,0.83,0.509,116.18,29.96,94.39,2096.0,910.5
7,780.0,153.1,62,55.47,1.118,11.34,19.7,4.0,60.2,20.65,0.939,-18.6,0.762,0.457,115.27,17.22,48.4,2748.9,930.3
8,95.0,48.28,14,10.77,1.3,4.47,6.32,2.0,20.17,8.12,0.915,-16.8,0.742,0.559,134.64,21.65,67.13,2042.9,919.3
9,344.0,82.67,25,26.4,0.947,10.01,12.81,4.0,35.29,12.95,0.93,25.6,0.925,0.549,145.71,18.61,72.61,2429.4,935.7
10,334.0,82.43,29,18.03,1.609,9.65,14.56,4.0,23.38,20.48,0.482,-63.0,0.823,0.605,109.42,27.52,97.62,2651.0,944.7
11,3012.0,298.63,138,0,1.0,18.7,24.33,2.0,94.35,52.46,0.831,-4.9,0.771,0.591,13.21,8.34,5.61,3005.3,1039.6
12,345.0,79.01,27,19.21,1.406,10.53,14.42,4.0,26.28,18.65,0.705,53.7,0.869,0.627,123.54,24.06,84.61,2642.2,1043.9
13,344.0,83.74,25,27.8,0.899,9.95,12.65,6.0,36.92,12.38,0.942,34.0,0.942,0.459,143.37,12.85,68.59,2330.5,1084.4
14,552.0,106.33,33,10.3,3.205,13.38,16.97,8.0,40.92,19.04,0.885,-88.3,0.858,0.632,112.47,16.66,65.25,2042.9,1081.9
15,119.0,51.11,15,14.14,1.061,5.66,7.21,4.0,21.29,7.95,0.928,-14.9,0.832,0.515,88.58,5.8,53.2,1830.0,1084.4
16,319.0,70.77,18,17.12,1.052,11.37,15.23,4.0,27.35,15.08,0.834,-83.0,0.944,0.688,118.96,26.9,76.19,2757.5,1126.0
17,197.0,56.87,18,9.22,1.952,8.89,12.0,4.0,19.6,13.99,0.7,-75.8,0.887,0.691,128.13,19.29,69.21,2280.2,1145.7
18,234.0,72.08,17,18.36,0.926,8.63,10.2,7.21,30.3,11.22,0.929,55.7,0.821,0.45,138.41,12.7,60.88,2771.1,1148.8
19,243.0,63.84,25,17.26,1.448,9.42,14.14,2.83,19.36,16.84,0.494,-80.5,0.877,0.551,105.55,18.76,73.65,2146.1,1174.6
20,377.0,103.84,69,36.69,1.881,5.8,10.2,2.0,43.18,14.52,0.942,88.0,0.751,0.509,101.23,15.44,63.51,1853.1,1239.1
21,220.0,63.11,18,13.93,1.292,9.22,12.65,4.0,18.75,16.57,0.468,38.6,0.87,0.611,100.1,15.1,68.56,1940.0,1249.9
22,262.0,70.18,21,19.92,1.054,8.66,12.65,2.83,27.34,13.68,0.866,-36.3,0.87,0.542,112.85,14.08,66.06,2027.9,1256.8
23,288.0,71.94,18,18.38,0.979,10.23,13.42,8.0,28.49,13.74,0.876,71.7,0.894,0.64,133.62,20.32,76.07,2640.1,1276.0
24,327.0,80.08,22,26.17,0.841,10.22,12.81,6.0,34.42,12.63,0.93,47.8,0.908,0.484,136.27,13.72,67.98,2746.9,1341.4
25,351.0,81.5,26,28.84,0.901,9.98,14.14,4.47,33.76,13.85,0.912,-51.7,0.919,0.532,131.99,18.5,69.23,2715.5,1435.7
26,259.0,65.01,24,15.56,1.543,9.44,14.42,2.83,19.7,17.71,0.439,47.6,0.902,0.589,123.32,28.95,84.68,2583.3,1460.9
27,544.0,129.68,46,43.14,1.066,9.64,15.23,2.83,51.5,16.19,0.949,51.8,0.84,0.303,127.25,30.32,94.74,1625.2,1502.5
28,235.0,65.36,28,14.04,1.995,8.18,14.0,2.83,18.72,17.29,0.383,-87.0,0.864,0.618,126.43,25.55,81.45,2688.7,1509.3
