larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,92.0,39.46,10,10.82,0.925,5.69,7.21,4.0,16.77,7.34,0.899,-35.0,0.929,0.558,95.47,7.35,51.53,2136.4,791.8
2,435.0,100.08,38,31.78,1.196,9.81,16.0,2.0,33.44,17.93,0.844,11.2,0.816,0.545,127.66,25.41,59.22,2670.6,882.5
3,11513.0,1436.69,769,524.18,1.467,13.7,23.32,2.0,575.47,56.41,0.995,-31.0,0.366,0.087,137.4,11.1,15.21,1805.6,1134.6
4,162.0,54.18,13,13.0,1.0,7.86,10.0,6.0,22.04,9.84,0.895,-29.6,0.905,0.54,151.17,11.29,53.4,2804.3,1008.2
5,3203.0,360.96,272,103.41,2.63,13.78,27.78,2.0,79.07,63.26,0.6,-19.4,0.71,0.487,17.67,10.59,7.29,1534.9,1106.4
6,203.0,61.94,20,13.6,1.47,8.05,10.77,4.47,22.99,12.82,0.83,66.0,0.849,0.577,106.82,19.32,66.1,2096.1,1130.8
7,326.0,97.4,36,30.53,1.179,7.66,12.81,2.0,37.01,13.46,0.931,47.6,0.751,0.376,125.98,35.5,90.25,1855.4,1151.3
8,238.0,73.7,30,21.54,1.393,6.29,10.0,2.0,28.33,12.68,0.894,5.2,0.81,0.538,111.13,18.51,69.39,2059.4,1153.4
9,84.0,34.97,9,8.0,1.125,5.82,8.0,2.83,12.84,8.94,0.718,-68.3,0.913,0.646,125.4,8.5,50.43,2263.3,1159.2
10,127.0,47.11,12,13.6,0.882,6.67,8.49,4.0,20.2,8.36,0.91,48.1,0.914,0.498,157.02,7.89,53.43,2937.7,1199.1
11,209.0,57.7,13,10.63,1.223,9.34,12.65,5.66,19.1,14.91,0.625,62.2,0.897,0.683,117.35,27.27,84.63,2434.1,1211.2
12,257.0,80.43,23,24.41,0.942,7.55,12.0,2.0,31.51,12.37,0.92,46.9,0.784,0.412,136.19,26.6,76.58,1762.6,1283.2
13,167.0,57.7,16,15.3,1.046,6.81,8.94,4.0,23.28,10.52,0.892,69.5,0.856,0.542,143.4,18.12,67.8,2526.5,1308.0
14,247.0,74.08,22,19.8,1.111,8.34,11.66,6.0,29.43,12.38,0.907,55.6,0.818,0.488,139.13,20.6,72.51,2593.8,1395.2
15,280.0,82.43,33,25.02,1.319,7.88,11.66,4.0,29.54,14.18,0.877,11.5,0.828,0.568,129.87,21.33,75.27,2256.0,1427.4
16,218.0,69.36,21,20.22,1.038,7.48,10.0,5.66,29.47,11.1,0.926,-12.0,0.832,0.537,133.86,17.27,67.84,2233.2,1436.9
17,82.0,35.8,8,7.21,1.109,5.61,8.0,2.83,13.26,8.21,0.785,64.4,0.863,0.621,141.99,12.91,54.01,2198.2,1449.9
18,340.0,99.5,54,31.91,1.692,6.54,12.0,2.0,38.45,13.92,0.932,73.3,0.754,0.45,137.41,23.95,75.69,2739.0,1551.6
19,128.0,42.63,7,5.0,1.4,8.71,10.0,6.32,13.98,12.46,0.453,-88.6,0.941,0.653,105.72,15.43,64.26,2023.8,1550.5
20,245.0,74.18,43,19.24,2.235,5.75,10.2,2.0,26.77,14.12,0.85,-24.3,0.795,0.51,92.78,18.17,62.43,1783.6,1671.6
21,358.0,90.77,34,28.84,1.179,9.04,12.0,4.0,35.7,15.16,0.905,72.1,0.844,0.542,134.01,25.31,77.82,2409.1,1729.4
22,509.0,111.5,57,28.6,1.993,9.24,16.97,2.0,36.84,20.25,0.835,78.1,0.805,0.509,130.12,20.46,67.32,2849.9,1784.4
23,214.0,67.7,22,21.1,1.043,7.46,10.0,6.0,29.75,10.36,0.937,-2.8,0.82,0.637,141.64,12.38,61.37,2247.6,1795.0
24,325.0,101.84,45,13.89,3.239,7.04,12.0,2.0,35.26,14.32,0.914,-81.8,0.776,0.49,105.99,16.25,64.07,1897.2,1908.0
25,157.0,55.21,14,13.34,1.049,6.29,8.0,4.0,23.4,9.83,0.907,15.7,0.831,0.575,132.79,15.84,58.96,2102.9,1981.6
26,332.0,97.25,36,30.48,1.181,7.57,12.65,2.83,35.77,14.4,0.915,-28.5,0.731,0.41,124.76,29.6,84.49,2285.1,2011.8
27,223.0,64.18,16,17.69,0.904,8.63,11.66,5.66,27.01,11.34,0.908,-40.1,0.91,0.506,146.42,17.06,61.2,2313.4,2012.8
28,190.0,55.11,12,11.66,1.029,9.22,10.77,6.32,21.28,12.2,0.819,33.5,0.909,0.594,137.09,20.22,68.37,2048.3,2069.4
29,366.0,90.91,34,26.48,1.284,9.37,14.14,2.83,32.76,16.46,0.865,12.2,0.787,0.59,121.6,27.75,73.43,2605.5,2150.2
30,124.0,53.11,16,13.89,1.152,4.02,6.32,2.0,22.32,8.74,0.92,53.2,0.827,0.431,114.12,9.56,50.82,2496.3,2285.2
