larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,190.0,60.28,19,19.31,0.984,7.63,10.0,2.83,25.54,9.72,0.925,19.5,0.905,0.609,118.28,8.86,54.04,2512.3,890.3
2,96.0,35.8,4,3.61,1.109,7.9,8.94,7.21,13.92,8.84,0.772,-64.5,0.96,0.686,146.92,10.91,57.44,2143.3,957.6
3,162.0,53.7,14,15.0,0.933,7.5,10.0,4.0,22.52,9.7,0.902,55.3,0.89,0.533,152.69,13.09,60.51,1987.6,1071.3
4,91.0,36.38,9,10.0,0.9,6.62,8.49,4.0,14.52,8.07,0.831,51.0,0.91,0.632,147.33,7.29,53.67,2303.5,1128.4
5,110.0,46.04,15,13.93,1.077,5.85,8.0,2.83,17.75,8.93,0.864,22.1,0.866,0.588,142.72,9.91,54.25,2371.2,1196.2
6,335.0,78.18,25,15.62,1.6,9.78,12.65,2.83,28.0,17.12,0.791,-15.5,0.859,0.62,119.08,26.05,67.02,3055.1,1271.4
7,205.0,56.77,14,10.82,1.294,10.05,13.42,6.32,18.16,15.37,0.533,-69.2,0.915,0.633,131.97,18.82,69.03,2282.5,1281.0
8,449.0,102.77,38,37.0,1.027,10.06,14.0,4.0,44.7,13.49,0.953,-88.9,0.905,0.713,124.61,19.47,70.53,2940.0,1360.1
9,216.0,58.28,17,13.93,1.221,9.35,13.42,5.66,20.37,14.69,0.693,-70.6,0.911,0.635,132.34,19.75,69.36,2154.1,1518.2
10,98.0,48.53,16,16.97,0.943,4.75,6.32,2.0,21.61,6.76,0.95,49.5,0.79,0.36,124.41,19.28,68.92,2403.7,1561.1
11,104.0,36.63,5,5.0,1.0,8.69,10.0,7.21,13.98,9.64,0.725,43.8,0.963,0.667,132.88,12.58,63.12,2047.7,1595.2
12,157.0,50.28,18,13.6,1.323,7.23,11.66,2.83,15.15,14.2,0.348,4.5,0.882,0.613,115.7,21.43,75.87,2077.2,1733.9
13,174.0,59.36,19,16.12,1.178,7.38,10.0,4.47,25.02,9.91,0.918,-33.8,0.892,0.46,128.64,13.7,61.82,1827.7,1762.0
14,250.0,67.84,26,13.04,1.994,9.04,13.42,4.0,20.56,17.03,0.561,31.5,0.862,0.595,115.06,23.48,81.0,2829.8,1773.6
15,227.0,67.6,18,15.52,1.159,8.26,10.77,5.66,26.29,11.91,0.892,-0.8,0.866,0.647,126.84,6.49,48.42,1998.4,1943.1
16,339.0,80.18,23,20.0,1.15,10.75,13.42,7.21,31.82,14.81,0.885,-4.4,0.887,0.643,116.55,20.04,73.78,2115.3,1959.5
17,99.0,37.21,7,7.21,0.971,7.58,8.25,7.21,15.34,8.35,0.839,32.7,0.925,0.635,130.71,6.74,55.11,2621.6,1955.8
18,258.0,72.87,24,23.35,1.028,8.33,12.17,2.83,30.88,11.41,0.929,81.5,0.918,0.662,122.66,16.25,62.34,2571.0,1975.6
19,226.0,60.53,13,12.04,1.08,10.27,11.66,8.0,22.47,13.52,0.799,-12.5,0.89,0.614,136.48,11.94,44.7,2773.3,2124.7
20,191.0,51.7,11,10.2,1.079,10.47,14.0,6.32,18.28,13.42,0.679,-80.8,0.946,0.718,130.82,12.57,44.15,2317.8,2248.1
