larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1546.0,412.76,273,38.28,7.133,5.52,14.14,2.0,152.27,16.19,0.994,-85.3,0.656,0.404,158.06,4.05,22.26,2329.6,669.9
2,447.0,90.43,26,28.3,0.919,11.78,17.09,5.66,32.66,18.07,0.833,-61.7,0.903,0.627,108.36,22.27,64.07,2730.4,689.7
3,136.0,44.63,10,8.54,1.17,8.96,10.2,6.32,16.68,10.59,0.773,8.0,0.932,0.773,132.12,8.92,40.88,2804.0,762.9
4,94.0,55.11,19,18.03,1.054,4.06,5.66,2.83,25.25,6.92,0.962,-62.6,0.681,0.336,159.33,10.25,45.36,2655.7,762.2
5,398.0,99.74,30,31.02,0.967,9.44,14.56,4.0,38.84,15.32,0.919,28.9,0.806,0.448,145.68,29.22,75.07,2520.9,778.3
6,260.0,63.6,10,9.06,1.104,10.99,15.62,6.0,22.07,15.36,0.718,-7.6,0.909,0.665,133.73,21.44,49.37,2818.2,804.9
7,201.0,58.28,17,16.03,1.06,8.49,12.65,4.0,20.79,12.77,0.789,-1.6,0.885,0.653,91.92,15.9,60.84,1818.4,863.1
8,424.0,97.5,42,34.13,1.231,10.14,15.62,2.83,36.19,16.3,0.893,-15.2,0.867,0.531,128.55,28.1,72.85,2133.1,882.8
9,301.0,72.67,23,14.21,1.618,9.88,14.42,4.0,26.09,15.42,0.807,-57.9,0.918,0.551,135.92,25.45,69.79,2775.2,897.9
10,388.0,86.18,24,21.59,1.112,11.35,14.0,6.0,32.78,16.68,0.861,-89.8,0.836,0.626,136.74,24.07,69.67,2783.4,920.3
11,313.0,79.11,30,21.84,1.374,9.56,14.0,2.83,31.38,14.18,0.892,0.5,0.855,0.635,142.85,16.82,56.36,2922.7,940.0
12,136.0,41.21,3,2.83,1.061,11.16,12.17,10.0,14.22,12.24,0.509,-31.1,0.958,0.747,160.15,18.11,57.83,2526.0,1029.8
