larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,3293.0,388.76,235,80.66,2.913,15.86,26.08,2.0,93.46,56.55,0.796,52.5,0.732,0.422,10.68,9.51,4.75,2604.7,594.9
2,142.0,96.12,39,22.36,1.744,2.95,5.66,2.0,27.06,10.59,0.92,73.1,0.589,0.423,20.15,1.95,12.7,1734.2,914.4
3,11970.0,1653.47,1051,572.54,1.836,10.79,24.33,2.0,636.13,56.51,0.996,-29.1,0.348,0.079,134.85,8.11,11.23,1782.2,1144.3
4,203.0,57.11,12,10.2,1.177,8.76,10.77,6.32,18.82,14.86,0.614,1.7,0.894,0.677,120.94,35.68,90.85,1976.4,1008.7
5,133.0,45.94,11,11.66,0.943,7.46,10.0,5.66,19.11,9.1,0.879,32.0,0.957,0.528,112.65,13.54,55.35,2117.6,1017.4
6,236.0,68.53,28,19.24,1.456,7.83,11.66,4.0,25.28,13.55,0.844,-9.4,0.817,0.578,105.67,22.31,69.92,2100.8,1068.9
7,355.0,90.18,36,12.17,2.959,9.02,12.65,4.0,36.95,13.89,0.927,86.5,0.803,0.534,126.74,23.38,71.24,2747.1,1127.6
8,197.0,64.77,21,0,1.0,6.0,10.0,2.0,25.32,10.81,0.904,-57.5,0.887,0.527,132.15,13.46,58.1,2375.8,1161.1
9,132.0,49.7,15,15.26,0.983,6.49,8.25,4.0,21.16,8.62,0.913,31.6,0.892,0.496,150.69,9.58,46.34,2807.9,1219.7
10,173.0,64.43,30,14.0,2.143,6.41,11.31,2.0,17.77,14.4,0.586,21.9,0.769,0.458,103.35,18.31,66.91,2125.6,1249.5
11,273.0,75.84,22,22.47,0.979,8.73,11.66,6.32,31.34,12.55,0.916,-54.4,0.856,0.488,133.47,20.96,69.18,2521.9,1260.7
12,216.0,61.84,17,11.18,1.521,9.18,12.17,4.47,19.33,15.42,0.603,-63.5,0.9,0.568,131.03,26.55,75.56,2492.0,1289.6
13,196.0,62.18,16,15.62,1.024,8.33,10.0,6.32,25.51,11.08,0.901,-43.4,0.86,0.467,142.18,21.53,65.38,2556.7,1382.3
14,102.0,36.38,7,6.4,1.093,8.11,10.0,6.32,13.04,10.17,0.626,-28.8,0.953,0.773,157.7,9.71,49.46,2962.4,1399.9
15,199.0,58.53,16,16.16,0.99,8.25,10.77,5.66,22.54,12.61,0.829,57.5,0.888,0.585,118.57,24.7,72.35,1693.7,1412.3
16,249.0,69.01,19,20.81,0.913,8.43,12.65,4.0,24.85,13.81,0.831,40.1,0.874,0.541,100.74,22.82,78.58,1885.8,1445.3
17,173.0,55.21,14,13.93,1.005,7.77,10.77,6.0,23.43,10.26,0.899,-18.9,0.906,0.634,132.6,15.35,58.4,2180.0,1486.6
18,271.0,74.87,25,22.47,1.112,9.19,12.0,5.66,30.11,12.96,0.903,82.0,0.844,0.605,125.7,19.44,63.51,2140.1,1613.6
19,242.0,68.53,24,15.23,1.576,8.34,12.0,4.0,23.67,14.81,0.78,2.6,0.843,0.619,129.77,23.55,77.86,2506.0,1648.1
20,374.0,92.53,38,29.15,1.303,9.53,12.17,4.0,37.14,14.36,0.922,79.1,0.87,0.594,127.93,22.94,77.33,2368.1,1731.8
21,266.0,85.15,34,13.0,2.615,6.05,11.31,2.0,30.65,13.08,0.904,-36.0,0.787,0.394,89.76,10.99,54.85,1838.9,1799.3
22,373.0,100.47,46,32.8,1.402,6.82,12.81,2.0,37.33,15.27,0.913,-51.1,0.825,0.355,125.87,24.88,81.02,2741.5,1821.3
23,164.0,55.7,20,8.94,2.236,7.43,10.77,2.83,16.4,14.09,0.511,-27.5,0.828,0.603,97.41,20.81,75.66,1974.5,1827.6
24,117.0,42.04,12,11.4,1.052,6.73,10.0,2.83,13.53,11.49,0.527,35.4,0.893,0.643,78.74,13.49,66.19,1658.8,1879.2
25,94.0,36.38,8,7.07,1.131,6.75,8.0,4.0,12.5,10.22,0.576,-80.6,0.895,0.712,103.24,13.19,54.51,1886.7,1896.5
26,301.0,81.94,26,23.85,1.09,8.82,11.66,6.32,32.06,14.54,0.891,26.7,0.798,0.531,123.31,26.67,83.02,2316.4,1931.9
27,133.0,46.04,12,11.66,1.029,7.39,10.2,2.83,16.23,11.08,0.731,59.5,0.893,0.682,88.44,12.53,56.37,1792.7,1929.2
28,188.0,67.84,27,0,1.0,4.97,10.0,2.0,24.08,12.14,0.864,85.7,0.803,0.497,87.03,11.54,49.4,1661.5,2015.5
29,180.0,57.11,19,14.32,1.327,7.47,12.0,4.0,19.44,13.45,0.722,1.6,0.87,0.643,140.14,23.33,66.82,2154.0,2088.5
30,272.0,72.18,25,16.55,1.51,9.22,12.0,4.0,25.8,15.46,0.801,50.8,0.822,0.538,117.03,30.08,93.71,2310.3,2096.5
31,109.0,41.46,11,10.2,1.079,6.63,8.25,4.0,16.13,9.31,0.817,13.5,0.924,0.641,105.52,12.29,54.85,2523.2,2270.7
