larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1120.0,271.99,246,43.01,5.719,4.48,10.77,2.0,59.37,34.68,0.812,24.4,0.662,0.48,13.09,7.31,9.89,837.6,1712.9
2,314.0,77.01,28,18.11,1.546,10.0,14.0,4.47,28.93,15.32,0.848,-11.4,0.863,0.59,115.64,20.5,73.0,1219.3,1767.2
3,3513.0,397.49,320,31.62,10.119,10.02,25.46,2.0,99.0,53.7,0.84,-26.1,0.823,0.574,18.88,10.08,7.33,729.0,1839.8
4,122.0,38.73,5,4.12,1.213,9.43,10.2,8.0,13.02,12.13,0.362,68.4,0.968,0.847,122.54,17.52,67.48,1239.9,1831.6
5,312.0,77.01,28,19.21,1.458,9.77,14.42,4.0,25.87,17.51,0.736,-65.3,0.862,0.624,113.09,20.04,76.85,1166.8,1970.5
6,253.0,70.43,18,18.79,0.958,8.96,10.77,6.32,30.1,11.91,0.918,-31.6,0.846,0.493,127.62,15.79,65.34,794.9,2095.7
7,141.0,44.63,9,8.25,1.091,8.77,10.2,6.32,15.89,11.78,0.672,-17.6,0.928,0.678,131.63,20.12,69.3,1596.9,2139.8
8,119.0,41.8,8,7.0,1.143,7.56,10.0,6.0,17.13,8.98,0.852,-1.3,0.952,0.735,152.41,9.33,56.57,1903.6,2144.0
9,312.0,86.67,36,17.72,2.032,8.5,14.0,4.0,23.57,19.48,0.563,22.8,0.79,0.591,112.04,26.19,90.58,1659.0,2202.6
10,432.0,89.25,33,25.08,1.316,10.93,16.12,4.0,30.16,19.97,0.749,-45.0,0.864,0.554,127.75,19.44,67.45,1937.5,2279.2
11,82.0,30.73,3,2.24,1.342,8.67,10.0,8.0,11.23,9.32,0.558,10.8,0.988,0.828,145.8,6.53,52.2,1750.3,2288.2
12,167.0,47.46,7,6.71,1.043,10.51,12.65,8.25,16.29,13.39,0.57,55.0,0.944,0.696,121.75,18.08,66.16,2017.0,2365.7
13,313.0,83.01,29,24.35,1.191,8.7,12.65,4.0,31.25,14.81,0.881,-1.9,0.807,0.549,112.56,22.93,79.69,832.4,2375.0
14,343.0,87.5,28,29.53,0.948,9.49,12.65,4.0,36.45,13.13,0.933,-66.0,0.866,0.495,126.38,16.88,68.84,785.0,2384.3
15,145.0,52.28,17,17.69,0.961,6.52,8.49,2.83,22.06,9.06,0.912,45.5,0.901,0.502,124.06,12.81,60.94,1200.3,2408.5
16,521.0,108.71,42,36.8,1.141,10.68,16.12,2.83,44.74,15.67,0.937,-53.4,0.929,0.442,124.6,16.75,67.91,1656.5,2460.0
17,104.0,42.28,9,9.43,0.954,6.0,8.94,2.83,15.32,9.36,0.791,-55.5,0.897,0.578,119.02,22.47,74.92,1660.1,2478.8
18,301.0,76.18,25,17.03,1.468,9.95,14.14,4.0,24.38,17.54,0.694,-69.2,0.841,0.623,110.71,21.24,76.64,1271.6,2489.0
19,118.0,39.8,5,4.12,1.213,8.24,8.94,8.0,13.55,11.34,0.546,-4.1,0.922,0.756,128.7,12.31,58.3,1000.2,2698.0
20,270.0,65.11,14,12.65,1.107,11.47,14.14,8.0,22.79,15.94,0.715,65.1,0.912,0.714,132.14,12.94,54.86,1290.2,2767.4
21,6659.0,387.16,419,29.07,14.414,18.59,34.06,2.0,142.45,75.16,0.849,29.2,0.812,0.556,5.48,8.2,5.81,799.6,2937.7
22,215.0,178.74,90,18.03,4.992,2.43,4.47,2.0,36.15,16.21,0.894,-82.7,0.426,0.301,26.25,2.05,9.59,2030.0,2902.7
23,6108.0,443.77,628,9.85,63.764,10.87,26.08,2.0,129.76,73.46,0.824,-39.8,0.82,0.549,5.51,3.22,6.84,1868.6,3103.2
