larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,419.0,167.28,86,38.33,2.244,4.46,8.94,2.0,45.36,16.37,0.933,-13.4,0.637,0.453,12.53,1.86,6.55,1064.5,1647.7
2,101.0,60.67,33,15.26,2.162,2.99,5.66,2.0,20.56,8.43,0.912,-20.6,0.669,0.432,28.17,2.19,12.02,2053.8,1705.2
3,2980.0,496.97,322,172.28,1.869,9.99,21.26,2.0,176.45,24.45,0.99,57.4,0.761,0.194,142.37,8.3,16.09,1887.4,1775.8
4,541.0,292.62,119,83.41,1.427,3.72,7.21,2.0,98.58,14.11,0.99,55.5,0.501,0.13,144.32,6.0,11.85,1982.8,1839.7
5,99.0,42.63,15,10.82,1.387,5.83,8.25,2.83,15.99,9.44,0.807,-15.8,0.818,0.516,118.01,20.66,71.16,1711.5,1894.7
6,111.0,40.87,8,5.66,1.414,8.02,10.0,6.32,12.81,11.52,0.437,39.3,0.902,0.61,112.85,24.07,49.19,2151.7,2019.8
7,106.0,44.04,15,11.05,1.358,5.73,8.25,4.0,16.37,9.61,0.81,-2.0,0.841,0.624,120.15,18.17,49.64,2110.9,2050.5
8,140.0,60.77,21,19.24,1.092,5.18,8.25,2.0,22.73,9.63,0.906,-86.9,0.753,0.449,137.09,22.11,73.9,2084.3,2171.5
9,175.0,119.34,53,21.1,2.512,2.95,7.21,2.0,25.44,12.75,0.865,-8.7,0.681,0.538,16.14,3.98,20.5,729.6,2475.9
10,132.0,56.53,19,18.79,1.011,5.35,8.94,2.83,22.62,9.79,0.901,39.7,0.759,0.393,133.75,21.47,75.48,2034.0,2558.1
11,97.0,38.38,11,8.6,1.279,6.13,8.49,4.0,14.31,9.76,0.732,57.0,0.898,0.622,140.09,15.05,59.64,906.2,2592.5
12,121.0,96.12,41,21.84,1.877,3.04,6.0,2.0,23.99,10.08,0.907,-26.3,0.585,0.36,5.94,2.23,16.7,873.3,2699.7
13,1716.0,184.65,163,6.32,25.773,9.84,20.59,2.0,62.33,51.25,0.569,40.9,0.756,0.578,141.43,42.62,60.16,1760.7,2731.7
14,85.0,39.46,16,11.18,1.431,5.17,8.0,2.83,14.77,8.37,0.824,-6.5,0.85,0.531,131.89,15.52,65.66,1815.9,2743.7
15,247.0,128.65,97,30.46,3.184,2.77,5.66,2.0,34.39,13.94,0.914,-15.2,0.619,0.416,6.97,1.51,8.49,688.5,2799.3
16,82.0,78.47,30,16.49,1.819,2.64,4.47,2.0,20.0,10.2,0.86,-12.7,0.512,0.36,20.44,2.53,14.48,2045.0,2907.9
17,112.0,41.21,11,8.06,1.364,6.42,8.94,4.0,13.94,11.13,0.602,44.0,0.882,0.667,129.27,16.85,62.61,1546.7,2947.9
18,152.0,51.7,12,12.08,0.993,7.13,8.94,4.47,20.23,10.8,0.846,65.8,0.894,0.543,127.54,19.59,57.48,1771.8,2993.5
