larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,7501.0,1303.9,707,478.54,1.477,10.18,20.4,2.0,513.57,44.69,0.996,68.9,0.392,0.09,135.97,5.59,9.39,1759.4,1809.3
2,549.0,155.72,105,43.27,2.427,4.58,12.81,2.0,46.56,18.82,0.915,63.5,0.749,0.389,152.1,3.43,5.44,1958.7,1855.0
3,510.0,263.16,109,86.61,1.259,3.85,8.0,2.0,98.83,9.06,0.996,53.1,0.578,0.122,134.85,3.58,10.22,2033.5,1957.8
4,90.0,44.87,14,10.82,1.294,4.74,8.25,2.0,16.28,8.8,0.841,68.8,0.804,0.481,144.19,23.57,69.81,1779.6,1940.9
5,5010.0,446.84,577,104.55,5.519,10.47,30.53,2.0,109.0,67.66,0.784,40.0,0.822,0.542,15.16,12.66,6.47,2265.0,1993.2
6,94.0,39.46,10,8.54,1.17,6.46,8.25,5.66,14.65,9.15,0.781,-25.8,0.855,0.603,125.15,26.93,55.29,2045.7,1993.1
7,100.0,42.63,16,10.05,1.592,5.93,8.0,4.0,15.72,9.55,0.794,-28.6,0.855,0.595,141.32,28.11,76.91,1978.0,2030.8
8,86.0,43.46,16,12.73,1.257,4.68,7.21,2.83,16.21,8.92,0.835,-60.0,0.782,0.441,124.17,21.85,69.67,1788.7,2171.7
9,89.0,37.21,11,7.62,1.444,6.0,8.0,4.0,12.09,10.38,0.512,68.5,0.881,0.618,135.29,28.39,82.96,2099.5,2184.1
10,96.0,40.63,14,12.04,1.163,5.58,7.21,2.83,15.74,8.88,0.826,-43.9,0.881,0.568,139.88,25.98,72.27,1276.5,2352.9
11,81.0,42.63,12,10.0,1.2,4.73,8.25,2.0,14.85,8.98,0.796,-66.7,0.786,0.526,148.23,20.72,66.98,1452.9,2461.6
12,84.0,39.21,13,10.77,1.207,4.93,7.21,2.83,15.54,8.02,0.857,75.9,0.866,0.622,148.77,22.59,72.73,1722.5,2467.2
13,93.0,37.21,9,8.06,1.116,6.12,8.25,4.0,12.1,10.72,0.464,-89.8,0.877,0.596,132.0,24.11,89.05,1813.5,2472.9
14,86.0,43.46,14,12.37,1.132,4.11,6.32,2.0,15.01,9.76,0.759,60.6,0.754,0.478,136.85,25.83,77.0,1196.6,2712.6
15,114.0,46.87,17,13.42,1.267,6.05,8.25,2.83,15.42,10.76,0.717,30.6,0.844,0.548,130.84,27.95,83.32,2180.9,2844.4
16,94.0,46.87,15,10.82,1.387,4.69,8.25,2.0,14.29,9.97,0.717,-46.5,0.797,0.516,148.65,19.98,64.2,1223.6,2866.3
17,89.0,41.46,12,8.06,1.488,4.21,8.0,2.0,14.54,9.54,0.755,29.0,0.84,0.571,133.81,21.89,71.26,1818.0,2878.2
18,111.0,45.21,13,6.32,2.055,5.81,8.25,4.0,14.59,11.82,0.587,46.0,0.828,0.566,130.71,26.19,84.77,1262.0,2921.0
19,172.0,57.46,21,12.04,1.744,7.09,10.0,2.83,21.28,12.19,0.82,-16.5,0.891,0.585,145.19,16.58,68.22,1659.4,2945.4
20,111.0,40.63,8,4.0,2.0,8.08,10.0,6.0,13.56,11.25,0.559,-53.4,0.91,0.657,126.24,25.71,82.95,1127.9,2983.5
21,109.0,40.63,12,10.0,1.2,6.5,8.94,4.0,14.29,10.53,0.676,59.5,0.886,0.599,149.65,25.79,73.52,1552.5,3165.7
22,84.0,34.97,8,6.32,1.265,5.77,8.0,4.0,13.09,8.56,0.757,11.7,0.923,0.667,116.52,17.4,73.88,1247.4,3298.3
