larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,298.0,76.08,31,20.02,1.548,9.19,15.62,2.83,22.74,17.92,0.615,3.5,0.847,0.596,108.24,37.01,107.82,2158.4,823.1
2,256.0,66.77,21,16.64,1.262,9.2,12.0,2.83,25.75,13.78,0.845,-36.0,0.883,0.554,140.47,21.43,74.33,2334.7,859.4
3,547.0,110.91,41,34.67,1.183,11.39,16.0,2.83,46.18,16.62,0.933,-65.3,0.839,0.488,122.85,23.93,89.16,2239.5,871.8
4,295.0,75.36,28,19.24,1.456,9.31,12.0,5.66,29.94,14.07,0.883,-20.9,0.875,0.575,112.83,13.05,63.08,2776.0,880.2
5,494.0,103.4,40,23.43,1.707,10.78,15.23,2.83,38.55,17.96,0.885,66.7,0.84,0.487,105.73,17.38,72.01,2775.4,927.1
6,803.0,141.88,59,39.81,1.482,12.69,19.7,4.0,49.09,22.77,0.886,10.6,0.799,0.574,118.09,20.4,62.73,2737.0,945.7
7,394.0,103.36,77,36.22,2.126,5.74,10.0,2.0,45.48,13.98,0.952,0.6,0.798,0.625,89.79,8.37,54.75,1605.5,975.2
8,367.0,88.08,29,28.28,1.025,10.14,12.81,4.47,37.06,13.46,0.932,-73.1,0.889,0.522,126.24,17.08,62.74,1976.3,961.9
9,365.0,86.18,30,26.17,1.146,8.19,14.0,2.0,36.1,14.26,0.919,12.2,0.886,0.631,144.78,20.99,72.42,2475.5,987.0
10,130.0,60.18,20,17.2,1.162,4.95,8.0,2.83,23.08,9.58,0.91,43.6,0.751,0.402,93.6,9.5,54.78,1864.7,1061.3
11,149.0,45.46,7,7.21,0.971,8.72,11.31,6.0,17.22,11.33,0.753,-48.2,0.961,0.665,123.78,21.17,72.22,2772.0,1109.3
12,278.0,76.77,31,21.21,1.461,8.1,12.65,2.83,26.37,15.45,0.81,-60.7,0.877,0.515,132.26,21.69,81.24,2566.4,1118.8
13,685.0,133.15,49,40.11,1.222,10.26,16.0,2.0,56.9,17.94,0.949,-6.0,0.802,0.64,128.21,14.98,44.77,2254.7,1135.7
14,284.0,105.4,36,21.84,1.648,5.14,10.2,2.0,40.24,14.89,0.929,83.8,0.676,0.538,92.18,7.62,50.93,1753.7,1119.3
15,280.0,76.77,28,17.46,1.603,8.63,11.66,5.66,31.77,12.78,0.915,74.9,0.833,0.531,137.06,17.21,77.33,2333.1,1139.8
16,435.0,93.74,31,29.21,1.061,11.08,15.23,5.66,36.25,17.27,0.879,52.3,0.873,0.5,124.67,21.26,75.48,2787.2,1176.6
17,397.0,107.98,68,35.51,1.915,5.35,10.0,2.0,44.57,14.81,0.943,-21.1,0.752,0.397,110.45,15.21,64.31,1989.0,1206.3
18,422.0,97.5,37,33.62,1.101,9.78,13.42,4.0,38.04,15.17,0.917,-31.7,0.834,0.477,100.69,12.6,60.96,1775.2,1264.7
19,373.0,103.98,63,34.99,1.801,6.4,12.0,2.0,41.31,14.75,0.934,-72.8,0.777,0.435,113.25,14.1,63.05,2067.7,1254.0
20,252.0,68.04,20,19.31,1.036,9.49,12.65,6.0,25.41,13.25,0.853,10.5,0.916,0.775,107.44,14.75,66.13,1962.6,1283.6
