larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,178.0,91.3,43,0,1.0,3.62,8.0,2.0,28.75,11.21,0.921,34.7,0.612,0.369,29.22,3.76,22.43,2821.3,702.4
2,93.0,38.87,9,7.62,1.182,6.21,8.25,4.0,13.14,9.95,0.653,-23.5,0.869,0.596,120.13,17.72,68.35,2619.5,925.5
3,329.0,170.69,88,28.32,3.107,3.51,8.94,2.0,38.0,17.23,0.891,-70.5,0.595,0.403,153.63,2.74,5.57,1996.6,937.9
4,571.0,191.32,171,37.8,4.524,3.25,8.94,2.0,51.45,17.23,0.942,-55.6,0.676,0.346,154.12,3.56,4.21,1955.5,976.8
5,93.0,43.21,17,13.93,1.221,5.12,8.25,2.83,16.33,8.88,0.839,-9.7,0.816,0.528,137.88,15.48,63.11,2464.5,1110.6
6,129.0,49.46,16,7.21,2.219,5.18,8.94,2.0,17.09,11.67,0.731,34.0,0.822,0.538,133.84,28.5,82.96,3109.8,1153.2
7,121.0,51.7,16,13.42,1.193,5.86,8.94,2.83,17.85,10.79,0.796,39.3,0.771,0.448,137.66,25.57,72.96,2859.8,1158.3
8,137.0,57.7,26,7.21,3.606,4.99,10.0,2.0,21.67,11.02,0.861,-74.8,0.774,0.502,136.65,25.76,76.99,3071.5,1167.0
9,95.0,41.8,11,10.05,1.095,5.39,7.21,4.0,16.09,8.81,0.837,89.5,0.833,0.594,130.99,24.99,77.83,2462.3,1219.0
10,80.0,33.8,9,5.66,1.591,5.45,8.25,2.83,10.63,10.31,0.241,-76.6,0.909,0.606,149.25,21.14,71.88,3165.2,1230.3
11,127.0,53.11,19,13.04,1.457,5.52,8.94,2.83,15.79,13.53,0.516,34.3,0.774,0.496,156.95,22.24,67.81,3224.0,1243.3
12,115.0,50.87,21,14.87,1.413,5.28,8.0,2.0,17.41,10.93,0.778,22.8,0.782,0.456,122.27,20.15,70.43,2165.4,1244.5
13,81.0,32.97,8,7.62,1.05,6.21,8.49,4.0,11.6,9.28,0.6,14.3,0.953,0.692,110.73,22.93,81.84,2155.7,1288.7
14,83.0,37.21,9,6.4,1.406,5.95,8.25,4.0,14.06,8.27,0.809,-63.4,0.847,0.58,149.28,21.64,71.41,3109.5,1374.2
15,85.0,37.8,10,7.28,1.374,6.08,8.0,4.0,12.93,9.44,0.684,-20.7,0.85,0.654,97.59,18.85,70.31,1908.1,1649.6
16,83.0,42.87,13,11.18,1.163,4.52,8.0,2.0,16.11,8.45,0.852,-2.3,0.769,0.519,110.51,18.77,63.61,2161.7,1664.1
17,84.0,44.04,14,10.63,1.317,4.64,6.0,2.0,15.89,9.07,0.821,49.5,0.771,0.497,108.26,19.53,65.05,1836.2,1722.7
18,83.0,35.56,9,8.06,1.116,5.2,8.0,2.83,12.99,8.79,0.736,-79.7,0.933,0.659,145.18,18.76,71.18,3094.8,1727.0
19,127.0,43.7,17,12.04,1.412,6.98,10.0,4.0,15.21,11.33,0.667,-0.6,0.92,0.575,135.34,23.2,81.04,2947.2,1737.1
20,108.0,44.87,14,12.04,1.163,5.56,8.94,4.0,15.86,10.13,0.769,-2.8,0.844,0.545,151.92,20.04,63.01,2943.5,1771.1
21,108.0,46.28,12,11.05,1.086,5.58,8.49,4.0,17.43,9.45,0.84,-6.2,0.818,0.529,147.0,24.56,70.93,2615.1,1835.5
22,81.0,33.21,6,5.39,1.114,6.47,8.25,4.47,12.0,8.87,0.673,54.2,0.91,0.614,124.2,26.82,89.27,2337.5,2008.7
23,85.0,35.56,9,5.66,1.591,6.41,8.0,4.47,12.92,9.36,0.689,22.0,0.895,0.644,153.29,18.41,68.48,2848.3,2083.4
24,95.0,40.04,12,8.6,1.395,6.1,8.0,4.0,14.51,9.47,0.758,66.3,0.833,0.565,132.2,29.11,82.41,2166.9,2117.0
