larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,116.0,68.57,30,0,1.0,3.12,6.0,2.0,20.27,9.59,0.881,25.7,0.72,0.46,16.65,2.98,12.01,1462.5,1587.0
2,97.0,42.38,12,11.4,1.052,5.68,8.0,4.0,16.34,9.06,0.832,54.4,0.829,0.574,111.73,20.56,48.72,1620.1,1742.0
3,10567.0,1832.58,991,690.68,1.435,9.84,20.1,2.0,728.01,75.74,0.995,61.3,0.253,0.051,135.46,5.11,10.59,1877.6,1869.1
4,98.0,83.3,35,8.06,4.341,2.62,4.47,2.0,26.03,8.98,0.939,39.2,0.57,0.233,153.02,1.62,4.17,2099.6,1971.2
5,688.0,187.18,205,41.23,4.972,3.7,10.0,2.0,45.77,23.66,0.856,41.9,0.713,0.401,153.93,5.0,5.93,2133.8,2001.3
6,1503.0,260.19,122,78.49,1.554,10.05,22.63,2.0,80.84,26.24,0.946,37.9,0.79,0.33,154.17,4.59,4.94,2171.8,2052.0
7,83.0,34.14,7,5.83,1.2,7.03,8.0,5.66,11.02,10.18,0.383,68.5,0.922,0.755,94.0,23.58,75.53,949.6,2049.6
8,104.0,39.21,12,7.28,1.648,7.04,8.94,4.0,12.42,11.53,0.372,1.0,0.912,0.619,117.89,18.77,71.21,1812.6,2157.4
9,97.0,42.87,14,9.43,1.484,4.97,8.0,2.83,13.94,10.77,0.635,-1.9,0.776,0.533,115.82,23.45,75.87,1703.0,2232.5
10,97.0,44.04,18,14.04,1.282,4.33,8.0,2.0,16.91,9.17,0.84,-76.1,0.802,0.519,121.72,22.36,72.1,1497.1,2239.7
11,91.0,47.11,15,6.08,2.466,5.09,8.0,2.0,14.79,10.83,0.681,86.9,0.74,0.467,124.02,27.38,87.95,1105.6,2384.3
12,81.0,40.87,12,10.77,1.114,5.08,7.21,2.83,14.88,8.59,0.817,-17.9,0.794,0.526,142.46,24.08,72.51,1280.5,2533.2
13,96.0,42.87,10,8.94,1.118,5.66,8.0,4.0,15.5,9.37,0.797,63.8,0.835,0.571,135.66,23.69,73.07,1840.2,2554.6
14,92.0,40.87,11,9.22,1.193,5.06,8.25,2.83,15.15,9.49,0.779,-10.3,0.86,0.613,114.52,15.99,55.27,2304.3,2628.8
15,82.0,37.21,11,6.4,1.718,5.75,7.21,4.0,11.25,10.6,0.335,-73.0,0.845,0.526,114.9,19.58,70.84,2185.1,2661.0
16,140.0,50.63,22,13.34,1.649,6.57,8.94,2.83,18.03,11.9,0.751,31.5,0.838,0.583,137.51,25.67,76.28,2203.9,2786.3
17,109.0,46.04,17,6.08,2.795,5.64,8.25,2.0,15.09,10.66,0.707,-83.7,0.838,0.568,148.97,17.57,65.03,1200.5,2839.0
18,126.0,48.04,12,11.18,1.073,6.17,8.0,4.0,18.29,10.38,0.823,21.6,0.857,0.583,133.56,27.45,88.33,2200.2,2853.0
19,89.0,40.63,12,4.12,2.91,5.83,8.0,4.0,13.94,9.91,0.703,-63.0,0.856,0.571,147.89,25.03,69.67,1301.5,2880.5
20,133.0,47.7,17,11.4,1.491,6.89,8.25,4.0,16.71,11.72,0.713,-49.0,0.864,0.591,133.17,29.8,84.31,1322.8,2882.1
21,99.0,46.28,19,12.21,1.557,4.63,8.0,2.0,16.01,10.47,0.756,67.6,0.75,0.544,137.97,28.73,80.98,1270.0,2907.7
22,110.0,39.21,10,4.24,2.357,7.69,10.0,5.66,13.42,10.93,0.58,-67.3,0.932,0.655,137.51,23.76,75.46,1844.1,3000.2
23,122.0,46.04,15,10.3,1.457,6.34,10.0,2.83,15.86,11.33,0.7,-29.9,0.871,0.581,138.32,27.78,83.51,1696.3,3068.6
24,93.0,35.56,8,7.21,1.109,6.56,8.25,4.0,12.46,9.92,0.605,23.6,0.93,0.715,146.08,25.01,77.09,1660.4,3079.8
25,165.0,56.53,13,12.37,1.051,6.96,10.77,4.0,20.9,11.75,0.827,-9.5,0.842,0.561,149.36,28.1,73.82,1768.3,3155.3
26,104.0,46.87,16,12.81,1.249,5.4,8.25,2.83,17.3,9.67,0.829,-22.4,0.759,0.542,157.21,20.3,68.55,1672.9,3172.2
27,90.0,44.04,17,8.06,2.109,4.88,8.0,2.0,14.44,10.56,0.682,-87.8,0.763,0.5,157.44,23.29,70.56,1563.4,3229.4
28,128.0,48.87,14,6.32,2.214,5.98,10.0,2.0,14.03,12.45,0.461,14.5,0.895,0.762,150.38,20.39,48.5,1764.1,3250.5
