larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,160.0,89.3,60,19.72,3.042,2.7,6.0,2.0,24.56,13.5,0.835,-72.0,0.623,0.37,14.48,2.1,12.41,2709.5,701.2
2,13890.0,1685.41,1274,488.97,2.605,11.05,26.0,2.0,574.79,64.48,0.994,-32.0,0.408,0.101,138.96,9.98,12.24,1816.7,1116.3
3,210.0,67.6,22,15.3,1.438,7.37,12.65,2.0,18.87,15.39,0.579,10.4,0.85,0.561,129.32,38.61,82.8,1969.3,1028.8
4,91.0,33.8,4,3.16,1.265,6.98,8.25,4.47,12.11,9.69,0.6,-79.0,0.958,0.7,112.86,15.16,54.71,2121.8,1036.6
5,198.0,62.77,21,0,1.0,6.34,10.0,2.0,22.83,12.35,0.841,-15.3,0.815,0.589,106.12,21.32,71.06,2096.9,1075.3
6,95.0,73.05,26,16.28,1.597,2.79,4.47,2.0,18.43,12.35,0.742,-49.8,0.586,0.349,18.83,2.13,13.71,1549.4,1085.7
7,352.0,159.62,110,30.81,3.571,3.11,6.32,2.0,32.61,21.94,0.74,27.7,0.6,0.37,18.31,1.79,13.11,1566.4,1100.3
8,380.0,95.84,46,14.0,3.286,8.49,13.42,2.83,38.81,14.28,0.93,-84.8,0.763,0.541,126.14,23.48,73.84,2746.7,1147.6
9,220.0,59.94,14,14.76,0.948,9.73,11.66,6.0,24.62,11.81,0.878,-55.4,0.944,0.582,133.92,14.79,58.3,2377.7,1155.3
10,100.0,70.08,29,11.18,2.594,3.27,5.66,2.0,23.83,10.87,0.89,69.4,0.529,0.333,26.6,2.48,14.68,1510.7,1220.6
11,126.0,44.63,13,13.89,0.936,6.8,8.49,2.83,18.96,8.59,0.892,60.3,0.92,0.618,144.28,10.7,51.06,2823.0,1241.3
12,160.0,52.18,18,9.22,1.952,6.96,10.77,2.83,15.93,14.23,0.449,14.3,0.879,0.523,101.58,16.55,70.27,2113.8,1253.8
13,292.0,73.01,18,18.79,0.958,9.76,12.0,8.0,29.69,13.32,0.894,-68.3,0.898,0.636,129.83,21.57,75.21,2545.9,1272.0
