larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,96.0,65.74,31,18.6,1.667,2.94,6.32,2.0,25.41,7.35,0.957,56.5,0.636,0.286,0.07,0.26,2.23,2646.3,663.3
2,164.0,100.27,49,31.11,1.575,3.06,7.21,2.0,33.14,9.99,0.953,-48.2,0.683,0.252,0.16,0.4,2.41,1579.0,793.4
3,139.0,44.87,4,3.16,1.265,10.61,11.66,10.0,13.75,13.28,0.26,-29.9,0.908,0.709,106.67,21.29,61.15,2483.1,793.1
4,295.0,227.75,101,26.93,3.751,2.64,5.66,2.0,41.5,17.06,0.912,83.0,0.529,0.334,32.86,3.71,22.63,2659.1,814.5
5,164.0,51.46,15,5.39,2.785,8.17,10.2,6.0,18.74,12.03,0.767,-85.3,0.896,0.664,126.21,29.61,71.6,1848.8,861.7
6,176.0,56.77,23,12.0,1.917,7.44,11.31,2.83,17.33,14.58,0.541,-23.6,0.859,0.545,102.38,22.28,79.01,2525.7,884.7
7,111.0,39.8,10,5.0,2.0,7.95,11.31,4.0,12.11,11.92,0.179,-22.4,0.91,0.712,116.98,25.99,76.05,2311.8,1070.0
8,248.0,115.78,64,27.51,2.326,3.39,8.94,2.0,34.36,11.81,0.939,-17.9,0.727,0.456,0.08,0.27,0.87,1362.8,1102.7
9,122.0,47.56,16,13.0,1.231,6.06,8.94,4.0,20.15,8.71,0.902,9.3,0.884,0.642,147.75,14.64,58.69,1744.0,1110.7
10,126.0,48.38,16,14.56,1.099,6.41,8.25,4.0,21.09,8.32,0.919,85.5,0.863,0.63,134.23,14.59,62.6,2295.7,1172.0
11,155.0,49.46,12,11.4,1.052,7.66,10.0,4.0,18.42,11.72,0.772,20.7,0.912,0.662,131.45,24.24,80.22,1727.0,1213.4
12,94.0,36.97,6,6.4,0.937,7.49,8.25,6.0,13.63,9.0,0.751,-34.8,0.922,0.712,117.62,16.55,67.36,2590.4,1231.0
13,89.0,37.21,10,7.62,1.313,6.28,8.0,4.0,13.01,9.42,0.69,-13.0,0.908,0.685,126.72,17.28,63.28,1939.2,1361.9
14,262.0,68.77,16,15.13,1.057,9.11,12.17,5.66,22.78,15.93,0.715,-6.9,0.87,0.67,117.01,27.38,71.78,2922.2,1412.1
15,396.0,93.15,39,25.81,1.511,8.4,14.14,2.83,36.69,16.08,0.899,-38.0,0.827,0.471,119.23,22.91,71.16,2430.5,1473.2
16,247.0,67.84,18,18.79,0.958,8.85,12.17,4.47,25.16,13.13,0.853,-66.0,0.908,0.594,109.56,24.9,83.29,2377.6,1593.3
17,338.0,85.36,33,24.04,1.373,9.27,13.42,4.0,32.72,15.49,0.881,-7.4,0.83,0.574,112.55,25.11,82.97,2772.7,1617.3
18,198.0,64.28,22,18.0,1.222,5.62,10.2,2.0,25.66,10.61,0.911,-89.5,0.892,0.72,113.18,8.53,54.9,1808.1,1694.0
19,307.0,82.43,33,22.47,1.468,7.12,14.0,2.0,31.1,14.88,0.878,-33.4,0.816,0.477,119.8,24.7,72.28,2162.2,1762.3
20,257.0,67.84,25,17.03,1.468,9.35,12.81,5.66,22.2,16.49,0.67,20.9,0.865,0.535,116.28,21.19,72.73,2323.5,1857.4
21,110.0,38.63,9,6.4,1.406,7.41,10.0,4.47,13.22,11.21,0.53,78.4,0.957,0.655,119.88,22.31,72.27,2460.2,1854.5
22,129.0,45.21,12,9.43,1.272,7.14,8.94,4.0,15.43,11.71,0.651,29.2,0.884,0.662,98.25,20.89,65.31,1709.9,1870.8
23,337.0,85.6,34,27.02,1.258,7.89,14.0,2.0,32.86,14.83,0.892,-82.1,0.847,0.601,95.18,14.17,54.82,1610.6,1930.1
24,137.0,50.28,18,17.03,1.057,6.29,8.94,2.83,19.93,9.11,0.889,-28.2,0.89,0.544,121.96,12.0,65.01,2123.5,2068.4
25,126.0,47.46,12,11.4,1.052,6.74,8.0,6.0,19.29,8.84,0.889,16.0,0.875,0.603,129.74,18.68,72.67,2464.8,2106.8
26,154.0,116.99,62,14.04,4.417,2.7,4.47,2.0,25.91,12.79,0.87,-45.0,0.542,0.304,26.55,3.1,13.69,1746.1,2157.8
