larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1369.0,239.72,119,86.49,1.376,11.32,24.74,2.0,84.79,26.82,0.949,73.8,0.704,0.435,0.97,4.16,0.93,1552.7,1454.1
2,2011.0,573.54,393,51.62,7.613,5.09,22.8,2.0,77.81,50.11,0.765,-44.7,0.624,0.426,14.02,13.2,8.18,1650.4,1493.1
3,2361.0,729.99,505,79.62,6.342,4.85,25.06,2.0,87.31,52.35,0.8,15.2,0.592,0.436,15.9,14.45,7.1,1794.5,1548.4
4,3158.0,623.05,424,69.64,6.088,9.26,20.4,2.0,194.45,22.68,0.993,85.8,0.735,0.509,130.82,10.01,5.67,1371.4,1664.8
5,1049.0,239.08,163,80.89,2.015,6.98,14.14,2.0,87.55,16.63,0.982,79.9,0.765,0.469,134.65,7.96,5.43,1071.2,1882.1
6,3254.0,526.42,900,48.08,18.718,4.25,14.14,2.0,117.45,52.08,0.896,-61.4,0.668,0.441,30.52,3.7,11.99,669.5,1919.7
7,432.0,239.97,101,105.62,0.956,4.13,6.0,2.0,120.05,8.55,0.997,18.7,0.509,0.113,185.66,3.56,41.36,1211.9,2417.8
8,102.0,36.63,4,3.16,1.265,8.8,10.0,8.0,12.53,10.46,0.551,-78.1,0.936,0.713,178.26,11.88,52.74,880.3,2438.3
9,90.0,34.04,5,4.12,1.213,8.0,10.0,6.32,11.29,10.41,0.386,-87.0,0.947,0.629,116.26,13.65,56.6,2126.5,2529.2
10,93.0,36.04,8,7.07,1.131,7.02,10.0,2.83,12.36,9.77,0.613,-87.4,0.939,0.715,161.82,10.89,53.18,1368.5,2794.2
11,7879.0,1169.15,646,439.77,1.469,12.01,23.41,2.0,465.19,23.99,0.999,69.5,0.692,0.109,151.37,9.44,6.57,1054.7,2934.6
12,134.0,45.46,10,8.54,1.17,8.32,10.77,6.0,16.28,10.98,0.738,-81.6,0.924,0.657,140.57,12.33,42.43,869.8,2898.3
13,124.0,79.64,31,20.12,1.54,3.27,5.66,2.0,26.88,8.57,0.948,60.0,0.623,0.3,142.85,3.4,4.55,1306.9,3025.0
