larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,262.0,69.84,19,14.21,1.337,9.45,12.65,6.0,27.11,13.81,0.861,48.9,0.868,0.496,106.21,20.57,79.07,1169.5,1846.5
2,216.0,67.94,22,21.0,1.048,7.86,10.2,4.0,27.31,11.38,0.909,-74.9,0.847,0.554,125.85,15.68,68.38,1233.3,1873.2
3,359.0,87.6,37,26.63,1.39,9.32,12.17,4.0,32.14,16.71,0.854,75.4,0.803,0.563,104.65,22.4,79.81,1091.9,2003.3
4,144.0,44.63,8,8.06,0.992,8.39,10.77,6.0,17.52,10.67,0.793,-58.4,0.954,0.692,125.46,13.66,51.34,841.7,2002.1
5,165.0,55.21,15,14.56,1.03,7.39,10.0,5.66,24.46,9.08,0.929,76.0,0.892,0.652,154.38,8.94,58.57,1938.8,2109.5
6,152.0,46.87,8,8.49,0.943,9.82,10.77,8.0,17.79,10.96,0.788,42.9,0.933,0.676,134.34,19.91,68.66,1637.9,2171.2
7,341.0,88.08,33,19.21,1.718,8.89,13.42,2.83,33.55,14.99,0.895,-84.5,0.806,0.608,108.13,17.1,48.93,2225.4,2186.9
8,360.0,91.74,37,23.32,1.586,8.79,15.23,2.83,28.43,18.87,0.748,60.5,0.802,0.5,108.43,27.39,92.02,1606.1,2262.4
9,305.0,77.84,21,20.1,1.045,9.44,10.2,7.21,30.85,14.29,0.886,79.9,0.836,0.619,131.68,20.55,74.76,1840.7,2261.2
10,125.0,41.56,8,6.32,1.265,7.84,8.94,6.32,14.95,11.17,0.665,4.8,0.919,0.744,141.58,13.92,63.42,1887.7,2271.1
11,270.0,76.67,23,23.6,0.975,8.64,10.77,6.0,32.71,11.65,0.934,37.6,0.846,0.472,131.65,11.94,60.9,2002.0,2355.4
12,293.0,71.6,20,15.81,1.265,10.9,14.0,8.25,26.52,15.12,0.822,-27.4,0.921,0.586,112.42,21.67,78.57,1326.3,2380.5
13,84.0,32.73,4,3.61,1.109,7.42,10.0,4.47,11.19,9.74,0.493,-69.5,0.933,0.764,128.69,12.11,58.15,1224.4,2374.8
14,303.0,76.18,24,19.31,1.243,9.16,12.65,2.83,28.62,15.46,0.841,-41.2,0.815,0.527,124.79,18.88,68.67,863.6,2424.3
15,195.0,67.11,21,20.22,1.038,7.11,8.94,4.47,29.21,9.33,0.948,-5.3,0.844,0.633,109.39,6.31,53.97,684.9,2468.3
16,116.0,49.7,16,15.0,1.067,5.42,7.21,2.83,19.91,8.55,0.903,-38.1,0.835,0.453,117.2,22.94,77.91,1657.2,2488.5
17,506.0,121.15,40,38.05,1.051,9.43,14.14,4.0,47.44,16.29,0.939,-15.7,0.776,0.511,121.88,18.48,68.65,1561.7,2592.1
18,140.0,52.87,18,17.26,1.043,6.27,8.0,2.83,23.17,8.4,0.932,-74.4,0.864,0.579,131.64,6.82,53.36,1005.9,2605.4
19,138.0,46.87,12,12.21,0.983,7.61,8.94,5.66,18.99,9.66,0.861,-55.8,0.92,0.58,129.22,10.25,57.45,910.2,2679.9
20,242.0,60.53,15,7.07,2.121,10.33,14.14,6.32,18.98,17.39,0.401,21.8,0.906,0.637,121.81,24.64,77.25,1247.5,2813.8
21,106.0,67.98,35,12.04,2.907,3.04,6.0,2.0,20.21,10.84,0.844,29.8,0.573,0.346,5.18,2.05,15.75,1831.6,3142.9
22,84.0,72.81,27,18.79,1.437,2.87,4.47,2.0,20.8,7.67,0.929,-25.4,0.6,0.323,4.63,1.75,11.04,1848.0,3147.8
