larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,545.0,150.55,134,37.16,3.606,3.18,8.94,2.0,47.28,18.53,0.92,8.6,0.689,0.474,17.94,2.51,12.3,2652.5,662.3
2,6168.0,530.06,602,30.41,19.794,10.13,25.46,2.0,168.54,83.02,0.87,62.3,0.65,0.407,15.51,11.15,6.96,2979.2,830.8
3,12495.0,1480.94,880,557.75,1.578,13.42,40.5,2.0,594.87,63.95,0.994,-32.4,0.352,0.084,137.81,9.39,13.59,1826.6,1122.8
4,311.0,94.33,33,32.31,1.021,7.26,10.2,2.0,36.14,13.66,0.926,10.0,0.74,0.523,125.94,32.08,82.64,2032.6,992.0
5,313.0,82.43,27,26.93,1.003,9.17,12.65,4.0,31.93,14.41,0.892,-73.8,0.826,0.531,129.66,20.94,67.52,2743.0,1011.2
6,276.0,75.11,27,21.93,1.231,8.43,12.0,2.83,27.8,15.02,0.841,22.1,0.817,0.575,112.88,21.51,65.43,2094.7,1056.8
7,84.0,32.38,2,1.0,2.0,8.47,8.94,8.0,11.07,9.68,0.485,-67.3,0.933,0.7,144.87,11.68,54.13,2854.6,1137.7
8,112.0,54.77,15,16.97,0.884,4.86,8.0,2.0,23.6,7.22,0.952,-42.4,0.812,0.347,133.02,12.16,53.28,2312.8,1171.3
9,199.0,53.8,13,11.0,1.182,9.31,12.17,5.66,17.64,15.02,0.525,80.6,0.93,0.78,127.64,27.2,77.34,2447.2,1242.8
10,297.0,109.3,42,26.57,1.581,6.37,12.17,2.0,35.6,14.73,0.91,27.8,0.732,0.399,112.55,21.74,66.41,2164.7,1280.8
11,247.0,71.84,28,22.47,1.246,7.72,11.31,2.83,26.17,13.45,0.858,47.0,0.861,0.467,136.18,19.18,73.71,2526.5,1302.8
12,186.0,53.11,12,11.05,1.086,9.61,11.66,8.0,19.52,12.44,0.771,9.4,0.907,0.664,144.23,16.65,67.81,2559.0,1328.9
13,158.0,53.7,17,15.65,1.086,6.95,10.0,4.0,21.52,10.35,0.877,-53.0,0.868,0.527,125.99,16.75,63.01,2209.0,1341.9
14,210.0,62.18,13,14.87,0.874,8.75,12.17,5.66,24.39,12.08,0.869,48.6,0.882,0.525,119.32,24.3,70.0,1736.7,1345.4
15,109.0,42.97,10,9.06,1.104,6.43,8.94,4.0,17.71,8.42,0.88,1.9,0.908,0.712,157.29,10.63,55.37,2990.7,1380.3
16,87.0,32.73,3,2.24,1.342,8.31,8.94,8.0,11.69,9.64,0.566,84.5,0.967,0.806,147.84,9.23,49.16,2244.2,1450.7
17,200.0,61.11,17,18.44,0.922,7.87,11.31,2.83,22.97,11.65,0.862,-34.3,0.873,0.56,90.63,17.62,69.95,1955.6,1541.8
18,220.0,65.7,23,22.36,1.029,7.46,10.0,4.0,27.05,11.66,0.902,-86.5,0.859,0.651,121.88,17.76,67.8,2139.1,1536.5
19,312.0,82.77,23,22.36,1.029,9.23,12.0,8.0,35.07,12.66,0.933,-9.1,0.841,0.65,131.56,22.83,80.3,2510.7,1626.8
20,342.0,93.25,40,12.08,3.31,8.27,12.0,2.83,34.32,14.45,0.907,82.5,0.828,0.559,129.03,22.16,79.78,2593.3,1773.1
21,347.0,95.25,47,16.76,2.804,6.82,12.81,2.0,36.19,14.81,0.912,-82.5,0.766,0.496,130.61,29.64,78.39,2613.5,1834.6
22,264.0,82.67,43,23.85,1.803,6.31,11.66,2.0,30.76,13.05,0.906,41.6,0.776,0.407,106.01,21.86,73.37,2009.3,1874.2
23,228.0,66.18,22,14.04,1.567,8.35,11.66,4.0,22.25,15.4,0.722,30.3,0.848,0.571,117.19,25.02,86.98,2295.6,1904.5
24,187.0,61.01,17,16.76,1.014,7.42,10.0,4.0,24.25,10.61,0.899,20.7,0.899,0.519,136.12,14.64,60.82,2179.3,1924.2
25,135.0,45.21,11,10.77,1.021,6.86,8.0,2.83,16.84,10.75,0.77,76.5,0.912,0.703,89.27,10.62,58.73,1735.7,1923.8
26,134.0,47.8,14,12.65,1.107,6.98,10.0,4.0,19.62,9.39,0.878,10.0,0.912,0.641,126.75,11.58,47.34,1953.9,2016.3
27,310.0,77.25,17,16.55,1.027,10.53,13.42,7.21,28.42,15.98,0.827,40.8,0.822,0.518,117.62,30.97,100.95,2468.7,2118.5
28,166.0,54.28,16,15.03,1.064,7.82,10.0,6.32,22.34,10.14,0.891,82.7,0.888,0.629,147.4,17.92,65.57,2300.3,2121.4
29,128.0,49.36,15,13.6,1.103,5.98,8.49,2.83,19.87,9.35,0.882,32.8,0.848,0.471,109.93,10.31,53.6,2528.9,2274.4
