larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,5754.0,624.13,331,185.32,1.786,17.0,25.3,2.0,237.51,77.74,0.945,73.1,0.445,0.26,7.33,14.22,1.7,1699.1,1555.1
2,2143.0,491.47,250,113.6,2.201,7.72,17.89,2.0,177.88,26.34,0.989,70.1,0.506,0.182,148.95,8.84,24.56,1840.3,1738.7
3,1901.0,682.83,349,233.48,1.495,4.63,10.2,2.0,252.51,15.76,0.998,28.5,0.469,0.08,148.26,9.44,16.83,2304.5,2099.0
4,105.0,84.23,36,20.1,1.791,2.89,4.47,2.0,24.72,7.76,0.949,11.7,0.636,0.457,17.11,1.53,6.89,930.4,2195.2
5,80.0,33.56,9,8.06,1.116,6.37,8.0,4.47,13.15,8.08,0.789,-29.3,0.909,0.667,134.28,15.88,66.28,1351.0,2196.1
6,114.0,47.46,16,13.89,1.152,5.71,8.0,2.83,18.2,9.22,0.862,61.9,0.838,0.487,138.26,22.5,67.18,1052.3,2216.4
7,263.0,136.02,58,45.35,1.279,3.92,8.0,2.0,51.88,9.85,0.982,15.9,0.592,0.298,160.51,2.44,28.27,2379.3,2289.1
8,90.0,43.21,17,6.32,2.688,4.86,6.32,2.83,15.6,10.08,0.763,86.5,0.763,0.5,133.03,23.57,77.73,1496.4,2309.9
9,132.0,53.94,16,16.4,0.976,5.61,8.49,2.83,20.91,9.64,0.887,-37.3,0.825,0.457,131.61,30.31,83.15,1002.7,2399.2
10,84.0,38.63,11,10.63,1.035,5.08,7.21,4.0,15.37,7.99,0.854,-46.2,0.933,0.538,128.57,24.87,75.3,1094.3,2546.8
11,111.0,43.8,12,11.4,1.052,6.23,8.0,4.0,16.88,9.13,0.841,-80.9,0.867,0.617,140.87,22.1,70.0,1649.4,2556.7
12,187.0,101.78,48,16.12,2.977,3.26,6.0,2.0,25.62,17.45,0.732,-56.1,0.56,0.299,9.08,2.14,15.52,845.5,2614.1
13,129.0,45.46,10,9.22,1.085,6.96,10.0,4.0,16.24,10.8,0.747,42.4,0.921,0.662,141.53,16.72,65.18,1186.4,2632.8
14,5303.0,351.06,327,0,1.0,14.81,24.08,2.0,118.57,72.1,0.794,19.7,0.809,0.593,7.49,5.14,4.11,792.1,2813.5
15,103.0,38.38,12,9.9,1.212,7.1,10.0,4.0,14.03,9.81,0.715,-40.4,0.928,0.66,140.87,21.12,71.39,1447.7,2786.8
16,92.0,34.38,5,5.0,1.0,7.6,10.0,5.66,12.33,9.58,0.629,65.5,0.948,0.767,143.68,9.12,60.32,1593.7,2994.2
17,96.0,38.38,10,9.06,1.104,6.25,8.0,4.0,13.62,9.89,0.688,-24.1,0.881,0.623,144.24,19.97,68.85,1637.7,3100.8
18,86.0,32.14,3,2.0,1.5,8.4,10.0,7.21,11.1,10.03,0.428,78.4,0.966,0.782,119.43,13.99,61.7,1159.8,3129.0
19,125.0,46.04,16,5.39,2.971,6.79,8.94,2.83,16.54,10.91,0.751,-83.0,0.874,0.566,138.31,28.2,81.74,1808.8,3134.2
