larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,4317.0,840.7,607,260.77,2.328,7.41,23.41,2.0,254.16,28.0,0.994,57.4,0.627,0.129,137.41,7.41,16.79,1862.8,1766.0
2,82.0,32.73,6,5.1,1.177,5.95,8.0,4.0,12.85,8.23,0.768,-6.2,0.976,0.788,123.5,19.39,61.52,2136.4,2206.5
3,109.0,48.28,17,14.14,1.202,5.26,8.0,2.83,16.85,10.39,0.787,-19.6,0.773,0.505,140.57,25.32,71.62,2056.7,2226.7
4,1178.0,286.63,127,7.28,17.445,8.29,14.56,2.0,61.71,55.47,0.438,-64.6,0.581,0.462,128.42,45.35,80.5,1107.3,2330.9
5,80.0,32.97,5,5.0,1.0,6.69,8.25,4.0,12.98,8.03,0.786,56.1,0.92,0.667,121.01,9.94,46.8,2210.8,2346.5
6,115.0,50.87,20,15.0,1.333,5.21,8.49,2.83,18.69,10.5,0.827,-59.8,0.777,0.426,139.47,24.77,75.12,1748.3,2442.0
7,86.0,36.38,11,5.83,1.886,6.17,8.25,4.0,11.16,10.94,0.199,65.4,0.851,0.652,129.55,19.11,79.45,1551.5,2474.0
8,121.0,45.46,13,10.0,1.3,6.41,8.25,4.47,15.28,11.71,0.642,-28.9,0.858,0.576,122.39,26.76,88.25,1565.6,2475.2
9,101.0,46.04,21,9.22,2.278,5.01,8.0,2.83,16.33,10.3,0.776,88.2,0.777,0.486,134.05,23.84,72.35,1212.5,2671.4
10,106.0,46.04,16,10.77,1.486,5.47,8.0,2.0,15.46,11.2,0.689,-51.2,0.779,0.505,105.54,18.31,66.52,2094.3,2789.1
11,92.0,37.8,10,7.81,1.28,5.97,8.0,4.0,12.91,10.29,0.604,-57.9,0.893,0.59,135.14,21.33,73.61,1226.7,2883.9
12,128.0,47.7,13,12.04,1.08,7.05,8.94,5.66,17.96,10.04,0.829,12.9,0.837,0.518,130.5,14.6,68.38,1460.3,2904.9
13,141.0,47.46,12,6.08,1.973,7.95,10.0,6.0,14.39,13.71,0.303,-26.9,0.87,0.629,124.13,29.7,87.68,1583.2,3020.4
