larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,170.0,58.87,20,20.62,0.97,6.73,8.94,4.0,24.25,9.83,0.914,16.7,0.846,0.616,93.72,10.05,62.6,2372.3,597.2
2,1004.0,212.69,126,81.15,1.553,7.06,19.7,2.0,87.42,19.0,0.976,-62.9,0.784,0.303,0.24,0.67,0.95,1921.1,625.6
3,106.0,77.98,29,15.0,1.933,3.18,5.66,2.0,19.71,10.24,0.854,-55.6,0.658,0.393,27.29,2.94,12.56,2914.6,904.2
4,91.0,36.38,10,7.81,1.28,6.16,8.0,4.0,12.15,10.36,0.523,71.9,0.901,0.632,109.75,11.96,64.65,2658.3,916.2
5,220.0,72.43,21,19.31,1.087,7.44,10.77,4.0,26.39,13.0,0.87,29.0,0.797,0.453,106.2,19.27,74.2,2753.1,929.9
6,116.0,53.36,15,14.04,1.069,5.2,8.0,2.0,20.92,8.36,0.917,-75.6,0.795,0.555,147.56,9.75,61.44,2166.8,931.2
7,208.0,71.36,22,21.1,1.043,6.91,10.0,4.0,29.3,11.82,0.915,30.1,0.768,0.456,116.65,13.68,66.08,2677.5,1038.0
8,183.0,59.46,20,17.03,1.174,7.67,10.0,4.0,24.09,11.02,0.889,7.9,0.832,0.64,125.05,24.17,81.72,2333.5,1128.4
9,287.0,73.36,26,20.88,1.245,9.49,12.81,4.47,26.8,15.34,0.82,-0.2,0.862,0.613,127.03,23.15,76.11,2195.5,1256.9
10,123.0,43.46,14,10.0,1.4,7.22,10.77,4.0,13.97,11.7,0.546,83.2,0.918,0.732,105.66,22.29,74.67,1801.1,1397.7
11,246.0,67.46,19,18.03,1.054,9.31,12.0,6.0,27.17,12.4,0.89,-79.0,0.911,0.676,130.78,17.39,70.7,2296.9,1421.4
12,240.0,68.43,23,16.4,1.402,8.47,12.17,2.83,20.6,16.6,0.592,41.8,0.822,0.602,107.82,25.49,85.62,2414.8,1488.8
13,111.0,46.63,15,13.04,1.15,5.79,8.0,2.83,18.02,8.73,0.875,86.0,0.828,0.617,98.62,15.59,73.45,1954.3,1557.5
14,142.0,46.38,11,9.22,1.193,8.2,10.0,4.0,15.41,12.4,0.594,89.4,0.904,0.728,89.01,10.91,62.99,1520.4,1596.9
15,256.0,62.53,15,11.18,1.342,11.26,14.14,6.0,21.3,16.23,0.648,-51.8,0.928,0.674,115.52,22.65,72.48,2485.9,1665.2
16,121.0,43.46,6,5.83,1.029,7.19,10.2,4.0,13.45,11.78,0.483,3.6,0.89,0.72,81.34,16.95,66.98,1663.8,1708.6
17,251.0,60.77,19,9.06,2.098,10.63,14.42,6.0,19.55,17.45,0.451,7.0,0.933,0.629,116.24,23.26,78.76,2608.6,1894.6
18,114.0,53.7,15,14.87,1.009,5.04,8.25,2.0,21.05,8.31,0.919,73.3,0.826,0.545,102.72,17.52,67.59,1970.5,1918.3
19,357.0,86.43,26,23.85,1.09,10.31,12.65,8.0,34.99,14.66,0.908,-42.4,0.828,0.492,103.08,15.53,68.46,1989.4,1944.8
20,148.0,53.46,19,14.32,1.327,5.1,8.0,2.0,22.27,9.76,0.899,-73.9,0.855,0.587,118.36,19.64,70.56,2336.6,1943.6
21,143.0,50.04,13,12.04,1.08,6.94,8.94,4.0,20.21,9.67,0.878,4.6,0.894,0.65,125.06,18.82,74.97,2727.3,1954.3
22,264.0,79.25,31,22.47,1.379,7.57,11.66,4.0,29.81,13.6,0.89,-48.2,0.788,0.422,105.76,22.16,84.22,2147.3,1976.1
23,3455.0,339.35,896,9.22,97.185,3.76,20.0,2.0,99.06,51.94,0.852,59.3,0.808,0.559,25.33,4.11,9.59,1862.5,2170.4
