larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,114.0,58.43,38,5.0,7.6,3.02,4.47,2.0,18.32,10.7,0.812,73.3,0.704,0.516,26.25,3.73,12.71,2470.9,623.7
2,91.0,35.21,6,3.61,1.664,7.29,8.94,6.0,11.76,10.43,0.462,66.0,0.938,0.632,150.89,14.6,54.11,2916.3,1287.5
3,141.0,82.81,43,17.69,2.431,3.4,4.47,2.0,24.57,10.05,0.913,-38.4,0.695,0.373,24.32,3.17,15.68,1501.1,1332.4
4,138.0,115.1,41,18.44,2.224,2.82,4.47,2.0,24.54,17.59,0.697,66.3,0.462,0.274,24.97,3.37,16.77,1531.1,1334.3
5,129.0,77.74,35,19.03,1.84,3.5,7.21,2.0,20.39,11.79,0.816,1.0,0.679,0.431,24.5,3.66,15.5,1509.3,1342.2
6,3798.0,688.21,489,211.44,2.313,9.8,22.36,2.0,219.17,23.96,0.994,-5.1,0.705,0.457,129.83,10.24,6.2,1683.5,1593.8
7,7840.0,1124.38,546,433.76,1.259,12.96,23.41,2.0,464.65,23.78,0.999,-21.1,0.741,0.107,149.31,9.52,6.18,2948.5,1912.5
8,349.0,215.72,89,92.35,0.964,3.73,6.0,2.0,107.53,7.6,0.997,-71.7,0.505,0.119,181.97,2.65,40.85,2430.7,1758.3
9,2020.0,420.7,277,117.21,2.363,7.8,17.89,2.0,145.25,18.85,0.992,-8.7,0.759,0.425,137.47,7.53,4.01,1909.0,1873.2
10,96.0,34.97,5,5.0,1.0,8.03,8.94,6.0,13.39,9.26,0.722,-46.3,0.96,0.727,171.36,11.82,54.94,2766.7,1839.2
