larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,273.0,205.22,88,36.0,2.444,2.9,6.32,2.0,40.22,20.62,0.859,1.9,0.491,0.35,32.76,3.78,12.06,1403.0,1491.3
2,1822.0,630.1,546,59.41,9.19,3.4,12.0,2.0,76.05,46.66,0.79,-71.6,0.603,0.435,37.65,3.88,14.59,1346.7,1499.5
3,603.0,222.74,89,15.03,5.92,5.7,14.14,2.0,53.91,24.32,0.892,83.9,0.577,0.446,7.21,11.77,3.49,1829.6,1557.4
4,256.0,148.21,86,30.81,2.792,3.1,6.32,2.0,32.78,15.48,0.881,37.0,0.598,0.368,29.2,2.81,14.74,1895.6,1635.7
5,118.0,67.98,25,17.46,1.431,3.54,5.66,2.0,21.65,9.95,0.888,-12.4,0.638,0.401,28.51,2.55,13.28,1865.4,1641.4
6,2861.0,541.55,360,139.06,2.589,9.37,20.1,2.0,176.83,21.96,0.992,85.5,0.76,0.484,131.12,9.44,5.29,1329.0,1684.4
7,2362.0,512.48,364,42.44,8.577,6.9,16.49,2.0,166.94,20.41,0.993,78.9,0.727,0.367,145.11,9.23,4.0,1061.3,1911.5
8,127.0,64.67,30,7.07,4.243,3.89,6.0,2.0,19.61,10.85,0.833,-63.8,0.694,0.504,142.39,3.45,5.35,959.6,1913.7
9,5705.0,572.16,510,185.16,2.754,10.67,25.3,2.0,221.9,61.03,0.961,-3.4,0.582,0.446,15.59,20.63,4.38,534.3,2116.4
10,83.0,79.64,33,11.4,2.894,2.67,4.47,2.0,19.83,10.12,0.86,-80.5,0.542,0.384,40.18,2.57,12.99,572.3,2122.0
11,329.0,187.44,78,80.08,0.974,4.04,5.66,2.0,93.76,7.07,0.997,16.3,0.517,0.154,189.83,3.09,41.5,1170.3,2433.9
12,3136.0,395.06,293,158.24,1.852,9.03,24.17,2.0,176.48,26.26,0.989,17.5,0.787,0.319,0.13,0.49,0.58,526.4,2603.8
13,99.0,35.56,3,2.83,1.061,8.98,10.0,8.0,12.83,10.0,0.626,-30.8,0.952,0.75,119.3,12.81,54.17,2091.6,2533.1
14,131.0,46.04,13,11.4,1.14,7.48,10.0,4.0,17.23,10.23,0.805,-80.0,0.916,0.662,172.04,16.65,60.89,883.8,2815.4
15,6953.0,1078.68,551,393.66,1.4,12.29,24.08,2.0,431.44,23.35,0.999,69.2,0.696,0.113,154.29,9.11,6.06,999.6,2957.0
