larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,5142.0,953.31,766,264.32,2.898,6.76,25.61,2.0,277.22,33.11,0.993,56.0,0.618,0.142,141.64,8.53,14.66,1879.2,1786.1
2,80.0,33.56,7,7.21,0.971,6.32,8.25,4.0,12.65,8.25,0.758,-26.3,0.909,0.741,114.51,15.3,67.41,1312.3,1788.5
3,96.0,38.63,12,8.06,1.488,5.94,8.49,2.83,14.11,9.64,0.73,3.4,0.865,0.571,130.56,22.23,74.64,1935.5,2016.3
4,5545.0,447.51,761,91.2,8.345,7.57,22.8,2.0,145.87,63.08,0.902,36.0,0.778,0.449,26.77,4.13,10.42,2223.5,2068.5
5,91.0,40.04,12,10.82,1.109,5.14,8.25,2.83,14.91,9.12,0.791,16.3,0.843,0.542,142.14,23.32,72.58,1888.1,2314.8
6,97.0,38.63,9,8.6,1.046,6.26,8.94,4.0,12.92,10.26,0.608,-60.7,0.898,0.678,130.82,25.33,79.18,1671.7,2322.6
7,1265.0,168.02,116,0,1.0,9.68,14.0,6.32,60.6,58.18,0.28,72.5,0.608,0.496,128.93,47.97,78.07,1129.9,2450.1
8,90.0,35.21,9,7.21,1.248,7.05,8.25,5.66,13.05,9.36,0.697,-41.1,0.947,0.629,139.54,18.92,68.17,1429.9,2497.7
9,91.0,35.8,10,10.0,1.0,5.98,8.94,2.83,12.51,9.67,0.635,27.0,0.91,0.632,135.8,21.21,72.48,1681.6,2510.4
10,102.0,39.8,9,9.9,0.909,6.71,8.25,4.47,16.69,8.17,0.872,-39.6,0.919,0.607,146.69,12.86,63.9,1809.8,2529.1
11,87.0,33.56,8,6.71,1.193,6.46,8.49,4.0,11.57,10.07,0.492,-67.1,0.935,0.719,110.36,14.21,56.64,2160.0,2528.6
12,81.0,40.63,17,9.22,1.844,4.61,6.32,2.83,14.2,9.5,0.743,-72.3,0.802,0.54,135.99,20.29,68.27,1356.8,2764.0
13,96.0,35.8,6,5.1,1.177,7.88,10.0,6.32,11.64,10.81,0.371,-19.8,0.941,0.667,124.89,20.41,69.66,1494.6,2869.0
14,116.0,42.28,14,9.0,1.556,7.21,10.0,4.0,13.44,11.54,0.513,-20.8,0.906,0.595,130.16,16.93,61.84,1781.3,2909.2
15,95.0,38.38,9,8.54,1.053,6.05,8.25,4.0,14.07,9.66,0.727,-87.2,0.88,0.617,139.95,15.25,66.99,1408.9,2977.0
16,12850.0,907.12,991,79.65,12.442,14.88,36.22,2.0,190.46,115.47,0.795,89.7,0.749,0.56,6.26,5.3,8.43,1898.8,3051.6
