larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,169.0,105.05,46,36.4,1.264,3.55,5.66,2.0,47.49,7.86,0.986,-78.8,0.5,0.264,160.71,6.84,22.4,2320.8,688.7
2,221.0,59.6,16,11.4,1.403,9.68,12.81,5.66,18.67,15.88,0.526,1.0,0.891,0.614,112.05,22.77,62.95,2851.1,781.3
3,507.0,98.43,25,24.19,1.034,13.24,18.0,6.32,35.08,20.23,0.817,-19.3,0.861,0.66,130.08,32.56,88.05,2487.6,800.0
4,110.0,98.37,41,21.1,1.944,2.47,4.0,2.0,25.35,13.62,0.844,-69.1,0.456,0.299,36.7,1.84,10.66,1767.7,809.1
5,147.0,47.7,10,9.49,1.054,8.72,10.77,6.32,17.26,11.17,0.762,-67.3,0.925,0.665,150.73,11.59,48.27,2696.3,858.6
6,252.0,67.6,17,16.12,1.054,9.1,12.0,4.0,25.96,13.57,0.853,21.3,0.869,0.549,141.56,16.43,55.96,2822.9,865.9
7,288.0,67.36,17,13.0,1.308,10.18,15.62,4.0,22.62,17.4,0.639,59.7,0.894,0.626,132.19,18.13,46.14,2846.9,860.2
8,437.0,89.74,34,17.03,1.997,12.01,17.89,4.47,26.99,22.42,0.557,12.7,0.865,0.578,131.34,29.59,76.37,2260.8,866.6
9,250.0,65.6,18,17.03,1.057,9.81,12.17,8.0,26.72,13.01,0.874,43.6,0.89,0.541,157.46,15.45,56.68,2351.2,880.2
10,499.0,106.33,37,33.3,1.111,10.59,16.0,4.0,42.55,17.01,0.917,-62.8,0.849,0.486,142.91,25.81,73.48,2416.9,887.7
11,322.0,83.6,35,26.08,1.342,8.69,12.81,4.0,30.67,15.38,0.865,-69.1,0.894,0.605,127.28,21.79,66.7,2856.2,890.3
12,295.0,78.18,20,19.24,1.04,9.15,12.0,6.0,32.57,12.38,0.925,-9.1,0.889,0.634,151.27,11.92,52.29,2702.9,1005.1
13,313.0,79.94,25,25.3,0.988,9.6,12.65,4.0,32.56,13.4,0.911,79.6,0.872,0.673,96.96,11.86,53.26,1721.2,1046.2
14,349.0,86.33,33,31.3,1.054,8.69,12.65,2.83,33.5,14.74,0.898,30.5,0.86,0.496,139.82,27.67,72.42,2268.1,1061.4
15,164.0,50.28,14,10.63,1.317,8.38,11.66,2.83,16.04,13.76,0.514,-1.7,0.886,0.643,94.6,15.81,56.68,1661.0,1114.1
16,319.0,77.36,26,17.09,1.522,9.48,14.0,2.83,26.85,16.47,0.79,-1.2,0.837,0.613,148.3,23.38,66.8,2418.5,1118.4
17,251.0,62.87,16,17.03,0.94,10.07,12.65,5.66,24.32,13.69,0.827,-27.7,0.923,0.664,134.4,13.86,55.71,1985.8,1158.6
18,297.0,68.53,22,21.1,1.043,10.09,14.14,2.83,26.54,14.79,0.83,-80.9,0.931,0.688,138.07,24.09,65.58,2728.3,1160.3
19,672.0,152.75,53,62.68,0.846,9.3,17.89,2.0,57.11,16.56,0.957,-33.6,0.844,0.316,138.59,25.2,65.15,3019.5,1195.2
20,204.0,52.53,8,6.71,1.193,12.23,12.81,10.77,19.34,13.59,0.711,-22.6,0.976,0.716,155.92,18.73,57.53,2620.0,1188.4
21,8709.0,953.9,700,285.55,2.451,12.95,24.33,2.0,289.67,59.77,0.978,-10.6,0.579,0.342,148.65,9.65,5.62,1700.4,1422.5
22,253.0,72.43,23,24.17,0.952,8.57,10.77,6.0,31.35,10.83,0.938,-65.8,0.897,0.513,153.65,13.6,52.64,2795.3,1317.8
23,151.0,43.21,2,1.41,1.414,11.0,12.0,10.0,16.07,12.06,0.661,74.3,0.987,0.786,148.74,21.76,58.71,3040.0,1319.2
24,224.0,62.77,16,16.55,0.967,9.33,11.31,6.0,25.98,11.24,0.902,-25.6,0.918,0.549,131.66,13.94,52.58,1823.3,1367.2
25,372.0,79.01,20,17.03,1.174,12.55,16.0,8.0,28.07,18.2,0.761,33.4,0.888,0.595,137.13,21.87,63.0,2988.6,1399.7
