larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1483.0,258.05,112,54.49,2.055,11.9,25.46,2.0,77.36,28.48,0.93,-57.3,0.733,0.439,2.51,9.5,1.68,1697.1,693.4
2,97.0,52.18,31,0,1.0,2.54,4.47,2.0,16.76,9.74,0.814,48.2,0.724,0.533,40.94,3.42,14.15,1692.8,721.2
3,138.0,46.04,8,7.62,1.05,7.32,10.77,2.83,14.11,13.03,0.384,-62.5,0.885,0.704,113.4,17.35,52.12,2500.8,782.3
4,344.0,147.97,70,49.93,1.402,3.89,7.21,2.0,59.97,8.75,0.989,-59.4,0.691,0.208,151.01,2.54,19.42,1871.6,813.2
5,131.0,45.11,11,11.18,0.984,7.59,10.0,4.0,16.6,10.65,0.767,-59.1,0.923,0.585,130.03,27.76,75.64,1861.4,851.1
6,161.0,57.94,26,13.42,1.938,6.46,10.2,2.83,15.81,14.75,0.361,-36.8,0.843,0.592,99.36,24.6,86.34,2532.4,860.5
7,126.0,75.05,42,10.05,4.179,2.6,4.47,2.0,21.42,10.6,0.869,-44.9,0.685,0.389,43.18,3.3,27.06,1622.2,868.1
8,3032.0,459.7,706,95.51,7.392,4.68,21.54,2.0,92.75,55.11,0.804,-34.0,0.711,0.454,46.93,4.63,15.49,1525.4,1023.6
9,102.0,85.88,31,4.24,7.307,2.49,4.47,2.0,20.77,12.83,0.787,-1.9,0.531,0.374,45.31,2.49,12.23,1489.0,1054.4
10,144.0,46.87,12,8.94,1.342,7.99,10.77,5.66,17.18,11.67,0.734,36.9,0.917,0.605,124.82,19.03,70.31,2305.8,1054.2
11,127.0,52.53,21,14.56,1.442,5.62,8.25,2.83,21.12,8.85,0.908,26.3,0.847,0.454,145.17,17.03,64.83,1740.5,1116.5
12,110.0,48.63,16,16.55,0.967,5.31,8.0,2.83,20.41,8.19,0.916,-62.1,0.803,0.482,134.96,14.51,60.96,2305.8,1176.7
13,187.0,65.7,24,22.14,1.084,6.57,10.2,2.83,25.84,10.92,0.906,-1.8,0.779,0.575,138.67,21.66,73.56,1741.6,1186.6
14,278.0,92.57,31,27.8,1.115,6.49,10.2,2.0,37.43,11.03,0.956,44.9,0.766,0.355,129.58,27.69,73.6,1550.7,1234.7
15,92.0,34.14,4,3.61,1.109,8.53,8.94,8.0,12.69,9.31,0.68,-33.1,0.948,0.76,124.48,13.54,63.29,2583.0,1244.8
16,94.0,38.63,13,6.71,1.938,6.08,8.25,4.0,12.83,10.76,0.544,-63.2,0.862,0.603,127.46,19.22,66.71,1941.4,1338.4
17,299.0,71.01,16,13.6,1.176,11.64,15.23,8.25,23.71,17.65,0.667,34.4,0.887,0.593,124.78,27.39,74.71,2916.9,1432.0
18,381.0,88.91,43,27.89,1.542,8.47,15.23,2.83,36.24,15.26,0.907,-30.8,0.882,0.476,121.53,21.75,68.81,2422.3,1505.3
19,367.0,87.94,36,25.96,1.387,9.86,14.14,4.0,32.92,16.63,0.863,-3.3,0.84,0.573,115.64,22.75,76.12,2774.7,1635.7
20,204.0,58.28,17,12.08,1.407,7.25,12.17,2.83,20.04,13.76,0.727,-23.2,0.895,0.68,108.01,30.1,84.05,2373.7,1628.5
21,153.0,54.87,16,15.03,1.064,7.03,10.0,2.83,21.34,9.83,0.888,-84.8,0.874,0.662,106.86,11.35,58.03,1765.3,1714.6
22,289.0,79.15,23,22.56,1.019,8.47,11.66,5.66,29.73,14.49,0.873,-24.0,0.83,0.498,117.77,24.33,74.58,2150.6,1764.6
23,166.0,57.11,15,15.65,0.958,6.72,10.0,4.0,24.77,9.26,0.928,61.1,0.892,0.503,128.57,17.75,65.53,2461.8,1833.8
24,155.0,52.28,14,11.4,1.228,7.43,10.0,4.47,19.35,11.73,0.796,31.8,0.842,0.574,97.64,21.06,68.79,1713.7,1851.1
25,253.0,66.18,28,18.03,1.553,9.5,13.42,4.0,21.5,16.27,0.654,-0.7,0.885,0.639,111.94,22.68,78.06,2322.3,1852.3
26,99.0,37.46,8,7.07,1.131,6.92,10.0,4.0,13.16,10.05,0.646,-65.2,0.934,0.589,116.82,18.86,71.87,2121.3,2064.3
27,133.0,43.8,10,11.31,0.884,8.19,10.0,5.66,17.37,9.88,0.822,46.6,0.95,0.679,131.0,18.76,69.85,2460.6,2101.5
28,2793.0,293.02,290,43.19,6.715,8.87,25.61,2.0,92.43,47.86,0.856,43.2,0.81,0.512,10.37,14.94,3.87,1746.1,2230.9
