larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,80.0,35.8,12,8.94,1.342,5.37,7.21,2.83,13.54,8.6,0.772,-57.1,0.87,0.556,97.55,16.71,61.48,1692.4,1729.1
2,102.0,50.87,17,11.4,1.491,5.07,8.94,2.0,17.43,10.25,0.809,-67.3,0.761,0.5,133.18,21.35,63.93,1400.6,2212.0
3,105.0,40.63,10,10.3,0.971,6.39,10.0,2.83,14.77,9.84,0.745,53.7,0.905,0.577,133.85,15.59,66.25,1295.7,2251.2
4,105.0,38.38,5,4.12,1.213,7.65,8.25,6.0,14.18,9.81,0.722,-2.6,0.913,0.7,132.25,26.26,78.57,1868.4,2305.4
5,94.0,43.21,18,9.0,2.0,5.25,8.0,2.83,14.88,9.95,0.743,-76.5,0.839,0.516,136.06,13.51,63.73,1210.3,2485.7
6,107.0,41.8,10,6.32,1.581,6.46,7.21,6.0,15.73,9.58,0.793,20.1,0.899,0.608,137.53,14.47,64.97,2083.1,2558.0
7,87.0,39.21,14,8.25,1.698,5.39,8.0,2.83,12.85,10.1,0.618,69.8,0.837,0.558,111.08,7.56,54.67,2251.7,2556.5
8,5492.0,414.23,375,38.9,9.641,13.53,26.83,2.0,136.1,63.95,0.883,-45.4,0.8,0.518,5.25,3.45,7.68,675.2,2619.9
9,104.0,81.3,25,7.81,3.201,2.46,4.0,2.0,23.33,9.3,0.917,88.9,0.581,0.43,3.1,1.37,12.33,834.6,2585.7
10,119.0,47.56,16,14.56,1.099,5.73,8.94,2.83,19.25,9.28,0.876,83.0,0.862,0.601,137.43,17.6,64.12,1538.5,2609.6
11,103.0,41.46,12,11.05,1.086,6.16,8.0,4.0,15.7,9.46,0.798,-23.9,0.912,0.536,139.52,14.68,62.61,1425.1,2631.1
12,102.0,41.8,13,11.18,1.163,5.51,8.25,4.0,16.33,9.27,0.823,17.7,0.903,0.638,126.85,17.4,66.45,1009.7,2700.1
13,108.0,46.28,12,11.4,1.052,6.12,8.25,4.0,16.49,9.6,0.813,-77.2,0.818,0.562,131.37,25.31,71.6,1200.9,2768.0
14,80.0,37.8,12,10.63,1.129,5.17,8.0,2.83,14.58,8.06,0.833,47.4,0.833,0.513,127.99,16.08,63.18,2075.3,2790.4
15,3999.0,555.25,485,73.76,6.575,9.26,26.0,2.0,104.48,58.48,0.829,-0.8,0.74,0.597,2.44,3.1,5.84,828.0,2854.3
