larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,3689.0,796.66,448,238.16,1.881,7.63,22.63,2.0,267.51,21.56,0.997,59.1,0.596,0.109,136.99,7.19,18.02,1854.7,1731.8
2,112.0,44.28,13,12.0,1.083,5.99,7.21,4.0,16.5,9.83,0.803,78.1,0.862,0.549,132.22,25.34,68.7,1700.8,1755.0
3,93.0,37.8,10,10.0,1.0,5.94,8.49,2.83,15.66,7.98,0.861,31.0,0.921,0.604,119.09,8.43,43.91,961.0,1852.9
4,101.0,52.28,18,11.4,1.579,4.71,8.0,2.0,17.29,11.27,0.758,-40.6,0.697,0.421,125.62,29.16,82.18,1997.1,2112.2
5,97.0,35.56,6,3.61,1.664,8.36,10.0,7.21,12.1,10.44,0.506,16.2,0.96,0.808,135.78,8.58,40.47,784.9,2278.0
6,103.0,46.63,18,12.21,1.475,5.14,8.0,2.0,17.32,9.8,0.824,-70.6,0.792,0.536,130.55,24.74,84.5,1834.4,2348.5
7,1173.0,268.74,105,13.04,8.053,9.52,14.14,2.83,61.59,56.62,0.394,-72.7,0.568,0.469,127.41,44.04,77.61,1112.5,2383.3
8,99.0,42.28,18,9.22,1.952,5.4,8.49,2.83,12.55,11.31,0.433,52.1,0.839,0.505,117.68,25.82,94.63,1642.3,2383.2
9,84.0,35.56,10,8.94,1.118,5.99,8.25,4.0,12.81,9.27,0.69,20.2,0.923,0.636,137.18,14.32,69.82,1714.8,2561.3
10,89.0,39.46,14,6.32,2.214,5.67,8.0,2.83,13.95,8.85,0.773,-47.8,0.832,0.53,111.45,7.69,60.51,2138.9,2632.3
11,142.0,52.87,19,17.09,1.112,6.33,10.0,2.83,21.18,9.91,0.884,7.2,0.83,0.538,127.46,21.73,73.23,1465.9,2893.8
12,81.0,40.63,16,6.32,2.53,4.79,7.21,2.83,13.14,10.26,0.625,87.1,0.771,0.482,137.38,19.68,72.89,1329.2,2920.6
13,131.0,46.87,14,9.22,1.519,6.91,8.94,4.0,15.2,12.0,0.614,-21.7,0.873,0.585,126.43,22.13,75.69,1695.3,2927.8
