larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,3923.0,356.88,221,118.21,1.87,17.31,25.06,2.0,125.18,57.52,0.888,-71.6,0.721,0.483,12.45,14.74,3.31,2360.5,506.5
2,1314.0,453.53,201,125.54,1.601,5.52,12.65,2.0,200.39,15.42,0.997,-75.5,0.437,0.155,154.27,16.44,28.95,2244.4,676.5
3,89.0,64.33,28,0,1.0,2.47,4.0,2.0,21.67,7.28,0.942,-36.0,0.695,0.33,6.11,1.73,7.89,3087.2,818.1
4,2842.0,468.83,388,37.34,10.392,8.34,24.74,2.0,86.88,50.04,0.817,-30.1,0.766,0.488,8.63,3.47,8.46,3076.7,863.3
5,88.0,34.38,5,4.47,1.118,7.31,8.25,6.0,13.64,8.39,0.788,-65.9,0.936,0.677,139.55,14.63,65.82,2088.7,821.8
6,349.0,178.01,109,31.0,3.516,3.3,8.25,2.0,34.5,19.19,0.831,6.7,0.62,0.415,8.03,1.6,7.88,3152.7,1016.4
7,87.0,36.38,9,9.22,0.976,6.36,8.0,4.0,14.93,7.54,0.863,-31.4,0.926,0.621,135.32,18.18,66.22,2747.1,1099.9
8,4357.0,798.25,480,207.5,2.313,8.47,23.32,2.0,255.84,69.47,0.962,-24.5,0.321,0.151,147.17,10.35,19.95,1721.3,1194.5
9,5671.0,663.49,390,211.34,1.845,14.48,25.3,2.0,237.73,56.77,0.971,-8.6,0.476,0.287,4.79,12.23,1.45,1548.4,1318.7
10,113.0,40.87,8,7.81,1.024,7.44,10.0,4.0,14.77,10.04,0.734,-40.0,0.942,0.673,144.65,20.07,65.06,2679.2,1320.1
11,114.0,41.21,13,9.06,1.436,6.62,10.0,2.83,13.68,11.55,0.536,87.3,0.884,0.633,131.96,29.37,76.14,1725.1,1356.8
12,98.0,38.04,10,8.54,1.17,6.61,8.94,4.0,12.67,10.47,0.563,-71.2,0.925,0.636,134.06,22.75,72.88,2256.7,1471.4
13,98.0,35.8,6,3.61,1.664,7.79,10.0,6.32,13.04,9.87,0.653,83.3,0.98,0.7,143.72,16.13,65.57,2903.2,1579.9
14,89.0,34.14,7,6.08,1.151,6.86,8.0,4.0,11.76,10.25,0.491,-3.4,0.937,0.736,134.33,20.36,74.71,2474.9,1603.4
15,117.0,41.8,9,8.54,1.053,7.35,8.25,4.47,14.86,10.53,0.706,-82.5,0.907,0.76,137.23,22.91,71.17,2412.7,1649.2
16,134.0,49.11,14,9.85,1.421,7.42,10.0,4.0,15.67,11.88,0.652,-4.3,0.854,0.644,134.43,22.49,60.52,3006.8,1822.3
17,91.0,42.63,14,13.89,1.008,5.1,8.0,2.0,17.2,7.44,0.902,-62.4,0.85,0.474,119.09,10.82,55.31,1932.1,1848.0
18,91.0,35.8,10,5.1,1.961,6.83,8.25,5.66,11.19,10.94,0.211,-66.6,0.929,0.689,123.89,25.19,71.69,2213.1,1975.6
19,100.0,46.04,13,9.49,1.37,5.36,8.0,2.83,16.19,10.29,0.772,29.7,0.763,0.481,121.48,22.16,69.6,2807.7,2019.1
