larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,120.0,64.08,23,11.18,2.057,4.46,8.25,2.0,16.75,11.99,0.698,-64.5,0.714,0.444,7.03,2.62,24.98,923.6,1683.6
2,118.0,100.61,40,19.42,2.06,2.71,4.47,2.0,27.14,8.59,0.949,8.8,0.584,0.393,12.54,2.41,11.87,1006.8,1698.7
3,82.0,33.21,3,2.0,1.5,7.76,8.94,6.32,11.31,9.52,0.54,13.5,0.943,0.683,112.28,12.66,51.59,1669.7,1701.2
4,85.0,46.28,18,7.07,2.546,4.51,8.25,2.0,15.75,9.76,0.785,-84.8,0.72,0.443,109.24,18.42,59.96,1526.7,1823.7
5,105.0,38.38,9,8.06,1.116,7.32,8.94,5.66,14.12,9.95,0.71,-8.8,0.921,0.682,135.81,24.22,77.01,1849.0,2396.8
6,124.0,44.28,10,8.54,1.17,7.59,10.0,4.0,15.59,11.11,0.702,81.2,0.892,0.554,137.98,18.36,60.69,905.7,2614.2
7,83.0,32.73,5,4.47,1.118,7.09,8.25,6.0,12.76,8.37,0.754,63.7,0.965,0.769,141.64,13.66,60.46,1270.1,2692.7
8,87.0,32.97,3,2.0,1.5,8.4,8.94,8.0,11.59,9.66,0.553,83.7,0.946,0.725,131.82,12.14,58.59,1885.0,2706.3
9,213.0,163.52,70,24.08,2.907,2.73,4.47,2.0,36.87,11.65,0.949,-3.1,0.546,0.435,3.39,1.77,10.7,779.0,2753.9
10,143.0,46.63,11,12.81,0.859,7.6,11.31,4.0,17.64,10.59,0.8,38.6,0.917,0.638,128.91,20.13,56.33,1015.3,2828.3
11,86.0,39.46,11,11.66,0.943,5.25,7.21,2.83,15.8,7.56,0.878,33.5,0.878,0.558,114.74,7.0,51.21,2153.3,2852.4
12,4917.0,383.65,266,0,1.0,16.85,24.41,2.0,130.78,57.95,0.896,-0.1,0.827,0.737,2.42,2.73,5.06,1558.4,3207.7
