larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,5800.0,403.35,663,58.26,11.38,9.18,25.3,2.0,125.99,71.57,0.823,-87.5,0.819,0.672,19.03,17.03,6.32,2268.1,557.5
2,1670.0,294.92,142,112.07,1.267,9.9,21.26,2.0,108.76,22.38,0.979,-59.4,0.79,0.256,158.4,3.42,4.27,2045.1,748.7
3,138.0,49.7,13,12.37,1.051,7.07,10.0,5.66,19.43,10.04,0.856,21.9,0.873,0.59,117.86,16.75,41.94,2222.3,726.9
4,322.0,77.94,25,22.8,1.096,9.81,14.0,4.0,30.45,15.0,0.87,61.2,0.863,0.563,138.14,32.02,76.89,2071.1,887.6
5,211.0,60.28,17,17.8,0.955,8.59,12.0,4.0,23.71,11.84,0.866,54.3,0.909,0.591,132.6,20.25,69.32,2047.9,994.5
6,113.0,45.46,12,11.05,1.086,5.85,8.0,2.83,18.09,8.82,0.873,-76.2,0.85,0.554,145.49,7.94,51.51,2183.1,994.0
7,230.0,58.77,9,8.06,1.116,11.15,13.42,8.0,20.13,15.21,0.655,66.4,0.92,0.644,145.45,24.28,70.24,2378.3,1103.7
8,96.0,37.8,8,8.06,0.992,6.79,8.25,4.47,15.57,8.05,0.856,-59.8,0.932,0.623,159.18,10.99,52.79,2972.7,1121.8
9,158.0,51.11,18,7.07,2.546,7.43,11.66,2.83,16.26,13.85,0.524,-61.2,0.888,0.549,86.2,14.98,60.09,1551.2,1130.5
10,152.0,56.18,13,14.21,0.915,6.81,8.25,5.66,23.71,8.99,0.925,-48.5,0.849,0.444,88.05,10.49,52.47,1459.7,1150.1
11,177.0,55.7,22,11.7,1.88,7.27,10.77,2.83,18.69,13.86,0.671,-13.5,0.847,0.548,134.74,23.1,82.9,2498.8,1155.3
12,167.0,53.7,17,6.32,2.688,7.08,12.81,2.0,17.31,12.87,0.668,86.8,0.861,0.714,137.8,25.92,76.84,2820.4,1153.9
13,114.0,49.46,17,15.81,1.075,5.34,8.25,2.83,19.45,9.05,0.885,-42.0,0.844,0.479,105.68,10.84,48.24,1830.2,1222.0
14,166.0,49.7,10,9.43,1.06,9.05,10.0,6.32,19.73,10.96,0.832,-34.6,0.96,0.624,155.11,16.9,62.25,2423.4,1255.7
15,140.0,49.7,13,13.42,0.969,7.11,10.0,4.0,19.78,9.45,0.879,60.1,0.927,0.567,154.29,9.86,47.89,2246.8,1256.9
16,126.0,44.87,16,10.05,1.592,6.8,10.0,2.83,16.83,9.89,0.809,14.0,0.906,0.583,111.98,14.61,51.2,1825.8,1284.3
17,97.0,34.38,4,4.24,0.943,8.74,10.0,8.0,13.28,9.42,0.705,36.1,0.99,0.735,147.7,20.09,66.3,2438.5,1289.0
18,93.0,37.56,10,9.06,1.104,5.95,8.0,4.0,15.53,7.97,0.858,-87.4,0.93,0.727,152.02,8.65,48.24,2229.5,1289.7
19,126.0,45.21,13,13.0,1.0,6.99,8.49,4.0,19.6,8.52,0.9,-22.5,0.933,0.636,152.2,9.57,49.8,2232.8,1333.5
20,104.0,43.21,14,5.0,2.8,5.82,8.0,2.83,12.84,11.22,0.487,88.6,0.904,0.727,131.5,18.38,50.91,1847.9,1333.9
21,301.0,79.7,26,13.45,1.933,9.33,12.17,4.47,26.77,15.61,0.812,64.7,0.853,0.643,114.3,22.17,74.7,2059.3,1342.7
22,178.0,52.63,9,6.32,1.423,9.37,12.65,6.0,16.85,14.35,0.524,-82.2,0.89,0.654,122.0,29.62,83.59,2814.5,1426.0
23,102.0,42.04,11,11.18,0.984,6.07,8.0,2.0,16.67,8.17,0.872,64.7,0.919,0.638,156.34,10.99,52.73,2538.5,1440.6
24,114.0,44.04,13,13.0,1.0,6.53,8.0,4.0,18.62,8.08,0.901,-70.4,0.927,0.633,132.53,15.83,62.05,1773.3,1470.3
25,130.0,43.46,7,5.0,1.4,8.76,10.0,8.25,15.65,11.07,0.707,-42.7,0.935,0.663,155.28,15.95,59.72,2606.9,1472.3
26,192.0,62.18,19,19.72,0.963,7.31,11.66,2.83,24.09,11.64,0.876,47.2,0.865,0.481,141.8,18.09,62.41,2210.8,1541.3
27,92.0,33.8,6,5.0,1.2,7.85,10.0,5.66,11.63,10.2,0.481,-53.3,0.948,0.697,148.11,15.92,59.85,1705.0,1623.1
28,388.0,97.01,38,12.37,3.072,8.9,14.0,4.0,36.31,16.13,0.896,83.1,0.829,0.567,142.4,23.85,74.69,2483.8,1640.7
29,199.0,62.28,21,18.44,1.139,7.81,13.42,4.0,20.75,13.9,0.743,49.9,0.822,0.616,138.46,25.34,65.22,2939.0,1642.1
30,2803.0,432.2,719,67.12,10.712,4.11,20.0,2.0,89.1,51.07,0.819,37.1,0.72,0.513,17.05,11.82,5.98,1387.8,1672.6
31,141.0,53.36,16,16.28,0.983,6.21,10.0,2.83,22.23,9.09,0.913,38.3,0.86,0.461,143.98,12.08,53.03,2175.0,1642.8
32,154.0,55.11,16,15.03,1.064,6.38,10.0,2.83,22.15,10.12,0.89,85.6,0.846,0.538,143.14,19.47,61.69,1755.6,1667.7
33,218.0,59.7,13,14.21,0.915,9.53,12.0,6.0,23.21,12.44,0.844,-38.2,0.905,0.606,139.48,21.14,73.52,2735.0,1718.9
34,197.0,74.43,26,25.61,1.015,6.21,10.2,2.0,26.75,11.32,0.906,59.5,0.758,0.41,143.06,18.57,61.71,1706.4,1725.0
35,288.0,81.01,33,10.05,3.284,7.96,12.65,2.83,28.99,14.54,0.865,73.0,0.816,0.584,119.62,23.07,84.25,2219.6,1788.0
36,200.0,59.7,20,11.4,1.754,8.21,10.2,4.47,19.05,15.16,0.606,66.3,0.847,0.658,112.08,27.0,82.52,2126.2,1835.0
