larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,193.0,65.94,30,21.93,1.368,5.85,10.0,2.0,28.03,9.76,0.937,-18.9,0.881,0.53,95.01,8.74,56.12,2285.2,571.3
2,218.0,149.87,79,35.51,2.225,2.83,5.66,2.0,41.23,10.44,0.967,-23.7,0.527,0.268,28.44,5.17,26.77,2029.4,696.8
3,95.0,93.2,36,5.0,7.2,2.33,4.0,2.0,24.05,9.98,0.91,-50.1,0.531,0.297,31.34,2.7,11.66,2766.6,720.7
4,3858.0,384.76,738,84.17,8.768,5.44,25.46,2.0,117.74,52.51,0.895,45.7,0.78,0.493,13.88,14.11,5.87,2963.3,843.7
5,110.0,37.8,5,4.12,1.213,8.64,10.0,7.21,13.58,10.52,0.632,74.5,0.948,0.705,109.75,16.11,68.25,2684.6,859.9
6,112.0,43.21,12,12.53,0.958,6.55,8.49,2.83,16.21,9.46,0.812,64.1,0.889,0.622,133.76,19.51,73.38,2115.0,916.1
7,316.0,83.01,26,25.61,1.015,8.89,12.0,4.0,32.59,14.41,0.897,-31.5,0.827,0.506,101.75,20.35,77.55,2826.7,970.4
8,360.0,91.25,30,27.02,1.11,9.03,14.0,4.0,34.11,16.24,0.879,53.5,0.776,0.46,126.4,25.52,77.14,2227.9,1061.4
9,799.0,205.42,103,42.3,2.435,7.66,18.44,2.0,48.9,25.23,0.857,13.0,0.738,0.586,1.91,4.15,1.68,3133.4,1095.9
10,207.0,65.7,23,24.41,0.942,7.17,10.0,2.83,27.78,10.61,0.924,24.6,0.821,0.5,122.62,21.33,83.29,2348.7,1121.0
11,154.0,48.04,12,6.32,1.897,8.92,12.0,6.0,15.05,14.13,0.343,-17.6,0.911,0.642,118.72,22.26,76.94,2423.4,1314.4
12,132.0,43.21,17,9.06,1.877,7.27,10.77,2.83,14.04,12.63,0.436,-55.5,0.917,0.725,103.93,20.12,71.15,1818.2,1405.2
13,181.0,52.77,13,11.4,1.14,8.37,12.81,4.0,16.71,14.36,0.512,-58.1,0.919,0.592,107.71,26.4,84.16,2491.8,1408.9
14,88.0,38.63,8,6.0,1.333,6.06,8.0,4.47,12.06,10.4,0.506,-17.1,0.846,0.611,85.34,9.75,60.41,1637.0,1416.7
15,133.0,64.67,19,15.65,1.214,4.64,8.94,2.0,22.74,10.34,0.891,38.9,0.756,0.369,104.31,18.39,68.4,1970.7,1532.5
16,226.0,57.11,6,4.12,1.455,12.85,14.0,11.66,18.88,15.64,0.56,-73.8,0.95,0.743,117.31,22.39,71.69,2648.1,1566.5
17,131.0,46.87,13,10.63,1.223,7.31,10.0,5.66,17.85,10.68,0.801,61.5,0.885,0.55,95.23,14.35,64.69,1774.0,1578.2
18,129.0,42.63,9,5.83,1.543,7.91,10.77,4.0,14.08,12.36,0.479,11.7,0.928,0.709,87.09,10.89,63.19,1509.4,1596.1
19,3795.0,492.78,676,47.38,14.267,5.73,24.33,2.0,114.22,51.29,0.894,-34.4,0.781,0.5,10.32,3.46,9.9,3102.9,1788.1
20,138.0,48.38,12,11.4,1.052,7.22,8.94,6.0,21.37,8.61,0.915,-14.6,0.952,0.69,129.7,10.87,63.57,2712.3,1760.4
21,320.0,87.84,30,18.6,1.613,8.63,14.14,4.0,32.67,15.74,0.876,68.4,0.775,0.469,127.03,19.71,62.27,2746.5,1802.3
22,208.0,55.46,16,15.81,1.012,9.65,12.81,6.0,22.0,12.18,0.833,17.7,0.963,0.727,94.0,13.58,64.61,1947.1,1859.6
23,207.0,58.28,19,16.03,1.185,8.53,12.65,4.0,21.29,13.34,0.779,22.9,0.928,0.657,95.57,16.19,65.75,1930.4,1900.9
24,2940.0,273.66,161,0,1.0,18.0,25.3,4.0,91.09,50.5,0.832,-50.2,0.804,0.503,5.05,5.89,4.42,3039.8,1955.6
25,109.0,38.73,7,5.83,1.2,7.55,10.0,4.0,12.98,11.29,0.493,22.8,0.948,0.762,104.37,24.43,83.74,2372.9,1934.2
26,107.0,42.97,15,13.89,1.08,5.88,8.0,2.83,17.89,8.29,0.886,68.8,0.907,0.608,98.46,11.43,62.7,1915.2,1966.6
27,243.0,68.53,34,18.44,1.844,6.74,12.0,2.0,25.58,14.19,0.832,-64.4,0.847,0.556,104.23,27.11,85.27,2181.2,1990.5
