fraction,n_train,mean_acc,std_acc,mean_f1,std_f1,mean_maj_acc,mean_maj_f1,mean_rand_acc,mean_rand_f1
0.1,69.0,0.9537572254335259,0.0,0.9311830899203064,0.0,0.9537572254335259,0.9311830899203064,0.9121387283236994,0.9108791826312572
0.2,138.0,0.9537572254335259,0.0,0.9311830899203064,0.0,0.9537572254335259,0.9311830899203064,0.9121387283236994,0.9108791826312572
0.3,207.0,0.9537572254335259,0.0,0.9311830899203064,0.0,0.9537572254335259,0.9311830899203064,0.9121387283236994,0.9108791826312572
0.5,346.0,0.9537572254335259,0.0,0.9311830899203064,0.0,0.9537572254335259,0.9311830899203064,0.9121387283236994,0.9108791826312572
0.7,484.0,0.9537572254335259,0.0,0.9311830899203064,0.0,0.9537572254335259,0.9311830899203064,0.9121387283236994,0.9108791826312572
1.0,692.0,0.9537572254335259,0.0,0.9311830899203064,0.0,0.9537572254335259,0.9311830899203064,0.9121387283236994,0.9108791826312572
