larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,99.0,92.95,31,25.5,1.216,2.67,4.47,2.0,30.56,8.27,0.963,32.5,0.488,0.229,32.81,2.63,11.29,1721.7,1531.7
2,279.0,151.82,63,47.3,1.332,3.53,8.0,2.0,54.73,10.41,0.982,76.8,0.584,0.328,131.51,4.89,5.25,1588.2,1616.3
3,168.0,77.64,58,9.22,6.291,3.15,4.47,2.0,27.42,10.41,0.925,-63.1,0.712,0.395,31.87,2.89,12.99,893.9,1701.9
4,1148.0,181.38,95,48.08,1.976,11.96,25.46,2.0,53.65,30.15,0.827,46.4,0.804,0.567,2.19,7.27,1.65,2079.1,1745.3
5,3025.0,431.0,167,177.18,0.943,14.66,25.46,2.0,184.79,26.64,0.99,-28.8,0.728,0.198,0.27,1.18,0.8,604.0,1913.0
6,155.0,103.2,46,9.49,4.849,2.99,5.66,2.0,24.2,14.95,0.786,78.6,0.572,0.351,33.66,2.87,11.19,650.0,2029.8
7,109.0,95.3,32,16.49,1.94,2.88,4.47,2.0,24.72,13.51,0.837,18.5,0.487,0.346,28.04,3.21,24.56,597.9,2056.5
8,179.0,122.99,51,29.07,1.754,3.28,6.0,2.0,38.43,10.89,0.959,-50.7,0.528,0.231,30.17,3.95,26.16,574.9,2070.4
9,478.0,280.02,127,126.25,1.006,3.99,6.0,2.0,142.5,10.29,0.997,4.0,0.391,0.218,180.93,3.58,41.38,1221.2,2302.1
10,6145.0,851.48,426,335.83,1.269,12.59,23.32,2.0,368.5,23.9,0.998,55.3,0.72,0.105,150.26,9.59,6.49,897.3,2694.1
11,151.0,86.81,30,30.81,0.974,4.05,7.21,2.0,34.1,7.11,0.978,54.8,0.712,0.245,143.69,3.44,3.54,1064.2,2808.5
