larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,135.0,53.7,15,14.87,1.009,5.78,10.0,2.83,21.82,9.07,0.91,66.1,0.839,0.495,159.36,15.88,49.37,1894.6,888.7
2,254.0,68.77,18,17.0,1.059,9.54,12.65,6.0,26.97,13.85,0.858,36.5,0.847,0.529,144.09,23.24,68.66,2740.2,940.4
3,148.0,47.7,13,13.0,1.0,8.37,10.77,4.47,18.5,10.52,0.823,70.1,0.931,0.599,145.78,20.36,65.16,1831.3,963.8
4,179.0,52.04,16,8.54,1.873,9.19,12.65,6.0,15.77,15.38,0.219,-53.0,0.927,0.699,125.41,23.13,73.02,1917.9,999.3
5,118.0,42.04,11,11.66,0.943,7.26,10.0,4.0,16.57,9.21,0.831,26.7,0.944,0.67,159.75,7.82,50.25,2564.6,1028.9
6,268.0,67.11,22,8.06,2.729,9.81,14.14,5.66,22.03,17.35,0.616,-82.7,0.912,0.677,119.84,22.44,68.18,2951.0,1090.4
7,303.0,77.11,23,22.56,1.019,10.14,13.42,8.0,31.24,13.81,0.897,-8.6,0.868,0.615,127.63,18.28,67.08,2063.6,1105.7
8,324.0,80.18,20,16.55,1.208,10.48,12.81,7.21,26.59,18.32,0.725,-66.9,0.814,0.593,141.01,24.8,74.7,2484.4,1170.5
9,133.0,45.46,8,8.06,0.992,8.4,10.0,5.66,16.27,10.85,0.745,-56.1,0.924,0.682,95.71,15.62,61.24,1790.9,1198.4
10,116.0,37.8,4,3.0,1.333,9.89,11.31,8.25,12.46,11.97,0.278,4.8,0.959,0.744,136.92,20.43,64.0,2207.9,1231.1
11,150.0,47.46,12,12.73,0.943,8.31,10.0,4.0,19.14,10.29,0.843,-44.9,0.943,0.625,159.73,11.88,55.15,2427.5,1250.2
12,87.0,32.73,5,4.12,1.213,7.37,8.94,5.66,11.58,9.75,0.54,87.4,0.956,0.791,125.49,16.44,58.47,1876.6,1301.9
13,82.0,33.56,8,8.6,0.93,6.39,8.25,4.0,13.59,7.85,0.816,60.6,0.953,0.701,154.34,12.24,55.77,2463.8,1315.6
14,169.0,54.53,15,14.14,1.061,7.76,10.2,4.0,19.49,12.3,0.776,-18.3,0.858,0.537,118.05,18.95,43.73,1639.7,1328.2
15,220.0,62.77,15,13.04,1.15,8.82,10.77,8.0,21.99,14.74,0.742,-8.7,0.856,0.556,107.46,21.66,66.62,1666.8,1338.3
16,105.0,36.38,6,5.1,1.177,8.34,10.0,6.32,12.22,11.23,0.394,-22.2,0.963,0.729,142.88,22.32,69.33,2547.0,1350.3
17,125.0,46.87,14,15.26,0.917,6.62,10.0,4.0,18.72,9.35,0.866,32.6,0.88,0.525,157.56,10.84,54.16,2330.5,1395.6
18,295.0,89.74,30,29.55,1.015,7.59,12.65,2.0,33.67,13.52,0.916,-53.1,0.751,0.406,134.32,29.46,80.89,2695.2,1421.2
