larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1560.0,340.42,396,80.62,4.912,3.7,14.42,2.0,94.85,25.81,0.962,-13.8,0.664,0.412,18.09,5.15,9.05,894.2,1731.7
2,293.0,78.08,25,24.0,1.042,8.35,12.65,2.83,29.06,14.91,0.858,66.4,0.803,0.523,112.9,20.36,73.11,1175.3,1860.9
3,226.0,69.01,23,20.12,1.143,8.03,10.77,4.0,29.36,10.62,0.932,-67.7,0.9,0.492,130.81,14.91,62.02,1230.2,1883.4
4,203.0,56.87,19,15.3,1.242,8.48,12.0,2.83,20.72,13.33,0.765,-3.1,0.919,0.725,110.52,15.59,55.53,860.8,1981.3
5,351.0,88.67,33,28.43,1.161,8.72,14.0,2.83,33.83,15.44,0.89,58.2,0.812,0.482,113.77,21.0,72.49,1077.6,2000.7
6,138.0,49.11,13,13.45,0.966,6.74,8.49,5.66,21.37,9.05,0.906,55.0,0.89,0.511,151.03,11.64,60.97,1966.9,2097.4
7,148.0,47.46,7,7.81,0.896,8.65,10.77,6.32,17.06,11.34,0.747,51.5,0.919,0.705,128.28,21.68,74.94,1649.9,2179.5
8,372.0,87.01,30,29.02,1.034,10.09,13.42,4.0,36.44,14.13,0.922,-89.3,0.907,0.67,119.89,15.5,59.11,2203.1,2200.6
9,290.0,73.6,20,19.03,1.051,9.61,12.0,6.0,28.16,14.51,0.857,81.2,0.866,0.656,129.32,19.29,77.75,1827.2,2259.0
10,388.0,95.15,34,21.93,1.55,9.2,14.42,4.0,31.49,18.52,0.809,49.1,0.808,0.464,121.12,24.34,78.06,1592.3,2276.6
11,110.0,39.46,9,8.06,1.116,7.22,10.0,4.0,13.88,10.46,0.657,19.8,0.932,0.655,135.44,18.67,69.47,1888.1,2270.2
12,290.0,74.67,20,19.92,1.004,9.69,12.0,6.32,31.65,12.65,0.917,23.6,0.892,0.509,130.86,15.45,61.47,2004.0,2344.9
13,306.0,76.77,34,20.1,1.692,9.52,14.0,4.0,25.93,16.96,0.757,-19.6,0.864,0.619,110.9,23.03,79.44,1339.0,2350.4
14,116.0,47.46,14,13.93,1.005,6.2,8.25,4.47,20.71,7.65,0.929,-20.8,0.866,0.537,145.51,8.0,51.72,1852.3,2359.7
15,139.0,51.46,18,17.09,1.053,6.02,8.25,2.83,18.74,11.27,0.799,68.0,0.818,0.523,127.63,12.87,57.37,1226.1,2370.8
16,254.0,67.84,22,18.38,1.197,8.95,12.17,4.47,25.32,14.2,0.828,-45.4,0.852,0.502,115.73,22.9,79.95,885.6,2428.0
17,207.0,65.36,22,21.47,1.025,7.59,10.2,4.0,26.76,10.79,0.915,29.6,0.848,0.507,106.71,7.32,57.29,693.8,2482.6
18,117.0,50.53,13,12.04,1.08,5.83,8.0,4.0,20.67,8.17,0.919,-34.4,0.812,0.433,115.56,24.57,78.83,1663.6,2480.1
19,108.0,42.14,13,12.04,1.08,6.03,8.0,2.83,18.45,7.73,0.908,-89.9,0.923,0.75,134.8,4.6,49.2,1051.8,2586.1
20,546.0,111.25,40,39.2,1.02,11.34,16.0,4.0,46.6,15.7,0.942,-11.1,0.913,0.625,120.62,16.86,71.84,1565.2,2649.1
21,221.0,65.36,18,19.1,0.942,8.35,10.0,6.0,27.69,10.73,0.922,-40.0,0.88,0.506,133.21,14.83,60.36,912.7,2678.8
22,239.0,65.94,24,11.18,2.147,8.79,13.42,4.0,19.57,16.88,0.506,-8.5,0.866,0.632,116.03,25.84,79.21,1253.9,2816.6
23,332.0,130.37,59,36.25,1.628,5.21,10.77,2.0,41.29,13.83,0.942,66.2,0.72,0.38,0.07,0.25,0.87,1035.4,3156.3
