larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,805.0,347.55,143,134.39,1.064,5.04,11.66,2.0,147.93,9.55,0.998,-77.4,0.578,0.177,160.68,3.11,24.96,2258.7,671.6
2,140.0,48.77,9,7.0,1.286,6.89,10.0,4.0,15.72,11.84,0.658,-28.7,0.903,0.625,133.54,27.75,45.19,2173.7,702.7
3,125.0,50.04,17,17.46,0.973,6.01,8.0,4.0,21.9,7.7,0.936,-20.0,0.926,0.568,149.68,23.01,71.17,2173.2,724.8
4,98.0,36.97,11,10.2,1.079,6.69,8.25,4.0,15.28,8.37,0.837,-76.1,0.961,0.726,136.2,14.76,60.29,2052.5,827.6
5,91.0,35.8,8,8.6,0.93,6.64,8.49,4.0,15.06,7.74,0.858,-33.2,0.968,0.65,140.7,15.77,61.84,2716.2,1118.0
6,5193.0,619.45,332,222.51,1.492,15.27,25.3,2.0,234.62,43.96,0.982,-6.9,0.508,0.302,3.43,10.61,1.44,1545.5,1333.4
7,124.0,43.21,13,12.81,1.015,6.47,10.0,2.83,16.22,10.41,0.767,-32.0,0.939,0.636,143.43,17.72,64.6,2651.3,1343.8
8,117.0,45.21,15,9.0,1.667,6.33,10.0,4.0,14.23,12.27,0.507,-41.2,0.848,0.643,130.55,29.25,70.86,1692.0,1349.1
9,103.0,38.04,9,6.32,1.423,6.8,10.0,2.83,12.15,11.27,0.373,72.5,0.936,0.66,137.88,21.39,67.04,2226.3,1471.7
10,107.0,39.8,9,8.0,1.125,7.39,8.94,5.66,14.61,9.71,0.747,-89.4,0.947,0.713,144.85,16.79,66.07,2872.2,1590.3
11,86.0,34.14,6,5.1,1.177,6.67,8.0,4.0,11.24,10.53,0.351,-34.3,0.925,0.711,134.62,19.69,74.0,2458.8,1595.7
12,102.0,38.38,6,5.0,1.2,7.71,8.25,6.0,13.65,9.87,0.691,-87.1,0.936,0.785,131.96,22.54,76.51,2382.3,1657.2
13,3399.0,638.45,487,47.85,10.177,7.38,22.63,2.0,109.27,54.36,0.867,-18.4,0.701,0.495,3.79,2.82,4.11,3280.2,1714.4
14,112.0,41.21,9,8.25,1.091,7.18,8.94,4.0,14.69,10.17,0.721,-27.8,0.918,0.718,124.01,21.73,68.92,2991.1,1836.7
15,87.0,39.46,15,11.4,1.316,5.14,8.0,2.83,14.89,8.26,0.832,-62.7,0.888,0.527,113.26,11.89,55.48,1899.7,1852.1
16,94.0,36.63,5,3.61,1.387,8.05,8.25,8.0,12.19,10.35,0.528,63.8,0.913,0.657,122.69,26.11,74.23,2190.3,1980.1
17,107.0,45.46,14,9.49,1.476,5.71,8.0,4.0,15.21,11.03,0.689,29.2,0.811,0.549,120.49,20.49,69.71,2791.4,2023.3
