larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,340.0,175.28,112,36.67,3.054,3.2,8.0,2.0,43.22,16.28,0.926,79.9,0.533,0.415,38.89,3.68,20.71,1282.6,1494.4
2,245.0,150.55,73,20.02,3.645,3.21,6.0,2.0,29.35,19.35,0.752,-66.8,0.505,0.327,37.51,3.44,17.13,1348.4,1534.8
3,114.0,89.88,31,12.53,2.474,3.21,5.66,2.0,26.19,10.14,0.922,-75.2,0.545,0.354,26.09,3.06,14.91,1753.5,1547.7
4,117.0,87.05,43,23.77,1.809,2.66,4.47,2.0,27.29,9.49,0.938,-60.3,0.562,0.312,26.85,2.73,15.16,1759.4,1578.1
5,436.0,175.82,72,60.75,1.185,5.47,8.94,2.0,71.38,9.02,0.992,69.9,0.714,0.247,157.96,4.54,26.28,1726.3,1645.7
6,3363.0,704.25,521,91.08,5.72,7.23,20.4,2.0,210.85,22.21,0.994,84.9,0.707,0.445,130.63,10.04,5.79,1399.7,1663.6
7,1004.0,339.69,223,89.5,2.492,4.59,10.2,2.0,93.0,16.32,0.984,79.7,0.666,0.406,138.37,7.3,4.22,1087.1,1881.1
8,3946.0,553.5,240,239.68,1.001,14.58,24.0,4.0,249.24,27.62,0.994,5.1,0.644,0.358,0.21,0.99,0.49,495.3,2416.8
9,412.0,229.72,96,100.24,0.958,4.07,6.0,2.0,112.41,8.08,0.997,19.8,0.502,0.116,187.73,4.0,41.31,1226.1,2415.3
10,191.0,116.51,56,17.12,3.272,3.24,7.21,2.0,27.3,12.78,0.884,27.0,0.616,0.364,35.35,2.88,15.65,587.3,2416.8
11,100.0,35.56,3,2.83,1.061,8.81,10.2,8.0,11.56,11.19,0.252,61.9,0.926,0.758,178.24,7.75,48.46,921.6,2489.1
12,102.0,36.97,8,6.32,1.265,7.46,10.0,4.47,12.99,10.64,0.574,-86.9,0.953,0.713,123.29,13.42,50.86,2145.1,2531.2
13,105.0,46.04,15,15.65,0.958,5.42,8.0,2.83,19.28,8.12,0.907,23.5,0.833,0.515,131.11,12.4,48.61,2117.4,2620.4
14,8657.0,1236.06,692,469.69,1.473,11.42,24.08,2.0,499.76,24.39,0.999,69.2,0.733,0.103,151.55,10.39,5.84,1081.6,2934.3
15,86.0,34.63,7,6.4,1.093,6.4,8.25,4.0,11.83,9.57,0.587,-80.3,0.915,0.601,131.56,6.5,44.7,872.4,2933.6
16,3961.0,369.99,278,116.06,2.395,13.91,24.08,2.0,130.76,57.3,0.899,-54.1,0.709,0.402,15.13,16.04,5.63,1699.2,3193.6
