larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,7412.0,476.44,518,102.0,5.078,16.92,32.25,2.0,150.55,76.3,0.862,72.1,0.81,0.506,30.0,4.86,10.34,1688.7,1659.3
2,92.0,67.15,37,23.71,1.561,2.55,4.0,2.0,28.69,5.69,0.98,62.0,0.643,0.274,0.04,0.2,1.68,1999.8,1697.7
3,12183.0,1782.99,897,690.8,1.299,12.33,24.74,2.0,682.9,76.98,0.994,59.2,0.277,0.056,137.51,9.61,12.07,1864.0,1905.2
4,452.0,125.92,133,7.81,17.029,3.81,8.94,2.0,37.38,18.58,0.868,43.5,0.748,0.442,153.83,1.79,4.49,2084.7,2013.8
5,125.0,76.81,46,16.64,2.764,2.74,4.0,2.0,20.54,12.4,0.797,11.4,0.628,0.425,153.32,1.81,3.86,2109.8,2051.9
6,97.0,38.63,8,5.83,1.372,5.84,8.25,2.83,12.04,11.07,0.394,41.1,0.898,0.622,121.01,13.97,66.22,1759.7,2186.9
7,96.0,40.63,14,7.0,2.0,6.28,8.25,4.0,13.93,10.16,0.684,-61.0,0.835,0.568,116.33,22.2,71.51,1674.0,2228.9
8,91.0,47.7,19,9.22,2.061,4.46,8.0,2.0,15.16,10.61,0.714,-70.1,0.74,0.467,130.23,29.27,83.57,1154.7,2375.4
9,81.0,38.97,13,10.3,1.263,4.83,8.0,2.0,14.29,8.85,0.785,-48.8,0.81,0.519,149.41,20.01,65.0,1255.4,2584.4
10,90.0,44.28,13,8.49,1.532,4.88,8.0,2.83,14.29,9.82,0.726,-38.6,0.804,0.495,117.48,17.58,51.52,2277.3,2645.9
11,88.0,34.14,8,8.06,0.992,6.72,8.25,4.0,13.31,8.58,0.765,-54.5,0.936,0.727,146.05,17.2,68.27,1148.0,2676.7
12,128.0,47.21,17,8.54,1.99,6.7,8.25,4.0,15.87,12.31,0.631,-88.0,0.842,0.571,121.85,21.41,57.13,2252.5,2731.9
13,110.0,41.46,9,6.71,1.342,7.3,8.94,6.0,14.62,10.39,0.703,-14.5,0.88,0.655,124.69,21.06,69.47,2154.3,2732.8
14,114.0,39.56,5,4.47,1.118,8.03,8.94,6.0,14.2,10.61,0.665,-10.9,0.919,0.74,149.16,20.87,67.04,1238.5,2774.8
15,143.0,59.11,23,23.09,0.996,5.3,8.25,2.83,26.21,7.64,0.957,74.1,0.812,0.5,150.22,15.71,45.57,2221.7,2788.3
16,120.0,44.63,16,9.49,1.687,6.59,10.0,4.0,14.56,11.58,0.606,-63.6,0.833,0.612,130.55,27.37,86.47,1337.4,2839.3
17,92.0,35.21,7,6.71,1.043,7.03,10.0,4.0,13.49,8.85,0.755,-24.8,0.939,0.657,155.6,19.28,65.4,902.6,2891.8
18,111.0,45.7,16,8.25,1.94,5.96,8.94,2.83,14.38,11.45,0.605,-34.8,0.799,0.566,132.49,27.26,86.18,1617.6,3023.0
19,152.0,59.11,19,17.89,1.062,6.14,10.0,4.0,21.91,10.47,0.878,34.4,0.796,0.461,139.59,30.82,84.49,1080.7,3103.2
20,86.0,34.63,7,6.08,1.151,6.53,8.49,4.0,11.04,10.66,0.261,86.1,0.915,0.597,142.66,21.68,73.42,1697.2,3101.1
21,103.0,37.21,6,5.83,1.029,8.11,10.0,6.0,13.46,10.16,0.656,-50.8,0.936,0.66,140.84,23.44,78.61,1643.6,3101.8
22,126.0,53.11,15,14.04,1.069,5.31,8.25,2.0,19.34,10.3,0.846,14.5,0.818,0.525,138.4,26.93,75.98,1782.4,3133.8
23,125.0,44.97,12,9.85,1.218,6.73,8.94,6.0,17.58,10.37,0.808,-11.1,0.88,0.651,158.58,21.56,65.26,1610.9,3140.1
24,119.0,41.46,12,9.85,1.218,6.92,10.0,4.0,14.89,10.71,0.695,-17.0,0.915,0.61,157.74,18.53,41.88,1712.5,3272.9
25,97.0,42.04,12,10.82,1.109,5.63,8.25,4.0,15.22,9.56,0.778,59.7,0.858,0.533,152.18,24.71,66.14,1440.7,3274.6
