larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,104.0,68.91,29,16.16,1.795,3.22,5.66,2.0,19.06,9.58,0.865,58.2,0.698,0.391,153.35,2.46,20.91,1814.5,1635.6
2,2937.0,450.54,426,50.0,8.52,7.74,22.8,2.0,86.3,50.94,0.807,5.5,0.757,0.632,33.33,4.64,11.89,800.6,1743.6
3,152.0,89.05,39,8.25,4.729,3.21,6.0,2.0,22.23,12.27,0.834,76.8,0.679,0.461,135.88,4.86,4.76,1257.8,1724.2
4,1286.0,271.04,112,116.69,0.96,10.22,16.49,2.83,131.59,15.95,0.993,-19.9,0.743,0.238,0.31,0.82,0.93,538.7,2070.5
5,98.0,70.08,35,17.46,2.004,2.69,4.47,2.0,20.59,9.45,0.888,71.3,0.641,0.43,31.6,3.56,16.42,596.3,2230.1
6,506.0,317.82,142,141.35,1.005,3.76,6.0,2.0,158.51,12.01,0.997,4.6,0.334,0.174,181.77,3.1,41.73,1219.7,2310.7
7,5367.0,857.53,507,323.64,1.567,9.74,23.32,2.0,343.9,23.0,0.998,54.4,0.712,0.1,151.13,8.78,7.0,884.4,2692.1
8,367.0,224.29,123,35.23,3.492,2.77,5.66,2.0,44.16,21.9,0.868,-17.7,0.486,0.367,28.56,2.79,13.18,2218.4,2687.7
9,1538.0,270.05,141,104.2,1.353,10.06,25.06,2.0,98.94,25.69,0.966,-28.0,0.788,0.302,0.35,1.78,0.81,2212.5,2756.6
10,331.0,153.97,135,20.12,6.708,2.97,6.32,2.0,29.07,21.47,0.674,12.2,0.599,0.364,31.03,2.3,10.06,2179.0,2732.8
