larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,263.0,66.28,20,18.03,1.109,9.7,12.81,6.0,25.38,13.65,0.843,-20.6,0.904,0.658,111.42,19.2,58.49,2866.2,794.9
2,515.0,102.33,37,21.4,1.729,11.99,18.11,6.0,36.74,20.56,0.829,-55.8,0.832,0.511,126.23,33.48,92.36,2484.9,817.9
3,388.0,84.08,28,18.11,1.546,11.64,15.23,6.32,26.93,20.13,0.664,-11.7,0.874,0.602,129.19,28.24,78.76,2288.8,859.6
4,118.0,38.38,3,2.0,1.5,10.81,11.66,10.0,12.84,11.74,0.406,-75.3,0.944,0.756,147.25,14.52,50.46,2669.1,863.8
5,238.0,58.87,10,9.9,1.01,9.42,15.23,4.47,19.47,16.07,0.564,-47.5,0.922,0.735,127.48,23.92,56.96,2831.2,869.4
6,523.0,113.98,43,36.24,1.187,10.72,14.56,4.0,46.45,16.04,0.938,-62.8,0.844,0.451,144.74,25.24,68.99,2462.4,879.8
7,219.0,53.8,7,5.39,1.3,11.83,14.14,10.0,17.45,16.38,0.344,-3.4,0.965,0.805,138.47,20.88,58.44,2803.0,892.8
8,417.0,97.84,40,34.44,1.161,9.65,14.0,2.83,40.04,14.36,0.934,-73.7,0.865,0.523,131.29,20.51,65.87,2837.2,900.0
9,227.0,63.6,21,21.54,0.975,8.57,12.0,4.0,25.03,11.92,0.879,68.0,0.919,0.605,153.88,17.43,59.12,2358.1,908.8
10,292.0,81.5,30,27.02,1.11,8.44,12.81,2.83,29.41,13.61,0.887,43.4,0.827,0.488,97.16,12.72,50.8,1757.9,1031.7
11,258.0,73.94,22,20.02,1.099,9.07,10.77,8.0,30.89,11.49,0.928,2.9,0.86,0.662,149.2,11.61,48.38,2682.4,1037.4
12,351.0,84.33,25,25.3,0.988,9.94,14.42,4.0,31.91,15.74,0.87,34.4,0.854,0.522,144.46,24.11,67.34,2287.1,1044.8
13,467.0,103.05,38,30.0,1.267,10.79,17.09,2.0,36.76,18.89,0.858,-71.2,0.811,0.494,129.67,27.7,59.53,3000.7,1070.6
14,316.0,75.25,21,22.2,0.946,9.61,14.14,2.83,29.32,14.47,0.87,51.1,0.911,0.557,146.03,23.11,68.24,2419.0,1123.5
15,149.0,46.04,6,5.66,1.061,7.86,10.2,4.0,14.73,13.17,0.448,6.5,0.914,0.71,92.7,16.38,56.3,1669.7,1123.0
16,108.0,44.87,15,14.42,1.04,5.53,8.25,2.83,16.5,9.14,0.832,44.1,0.857,0.519,142.9,7.56,42.51,2067.9,1141.9
17,301.0,68.87,17,17.46,0.973,10.95,15.62,6.0,25.68,15.3,0.803,64.0,0.935,0.708,138.39,19.72,59.61,2765.9,1156.9
18,292.0,71.11,21,19.03,1.104,9.77,12.17,2.83,28.71,13.83,0.876,-22.1,0.898,0.649,130.89,14.5,55.33,2026.1,1176.0
19,224.0,55.21,10,10.0,1.0,11.58,13.42,10.0,20.97,13.72,0.756,34.6,0.961,0.778,156.82,13.26,52.18,2599.4,1195.4
20,508.0,106.37,38,35.51,1.07,11.01,16.12,2.83,44.47,16.14,0.932,-37.3,0.936,0.405,128.87,19.43,65.24,2989.1,1255.8
21,295.0,66.04,11,10.05,1.095,13.48,16.0,10.77,25.03,15.27,0.792,0.3,0.961,0.819,150.23,15.61,50.92,2716.1,1298.4
22,162.0,47.46,6,5.39,1.114,9.87,12.0,7.21,16.43,12.87,0.622,-11.9,0.936,0.723,147.48,17.94,53.64,3039.0,1324.0
23,245.0,69.84,20,21.95,0.911,8.58,10.77,4.0,30.11,10.88,0.932,-60.0,0.914,0.504,156.77,13.87,52.87,2755.2,1334.8
24,266.0,72.18,19,20.59,0.923,9.35,12.17,5.66,30.77,11.53,0.927,-27.5,0.92,0.519,135.19,14.78,55.74,1809.4,1368.3
25,302.0,69.36,21,11.4,1.842,11.91,16.0,8.25,21.69,19.27,0.459,17.5,0.893,0.624,136.18,21.92,64.52,3006.8,1386.9
26,205.0,64.18,19,18.97,1.001,7.71,10.0,4.0,26.41,10.66,0.915,-62.4,0.876,0.482,129.43,11.85,50.86,2117.2,1397.2
