larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,180.0,65.01,25,23.32,1.072,5.4,10.0,2.0,25.78,10.17,0.919,57.5,0.818,0.469,91.61,7.76,50.68,2208.9,674.5
2,958.0,214.29,227,36.4,6.236,5.4,14.56,2.0,54.46,25.69,0.882,-85.0,0.773,0.622,21.84,4.89,6.35,2043.4,701.5
3,219.0,70.08,18,19.85,0.907,7.78,10.0,5.66,28.29,10.63,0.927,46.5,0.869,0.433,122.62,8.74,55.38,2536.8,975.4
4,136.0,48.53,11,10.3,1.068,6.69,10.0,4.0,19.06,9.74,0.859,39.1,0.913,0.504,156.08,9.47,51.77,2055.5,993.8
5,85.0,39.21,12,12.08,0.993,5.18,8.0,2.83,16.45,7.12,0.902,16.3,0.876,0.556,149.61,8.11,53.64,2315.5,1100.2
6,124.0,45.7,8,9.22,0.868,7.4,8.49,6.0,19.54,8.36,0.904,-44.2,0.925,0.517,134.89,8.49,54.0,2520.0,1138.4
7,137.0,45.46,10,12.04,0.83,7.89,10.0,5.66,17.61,10.06,0.821,-38.5,0.926,0.659,143.15,16.68,69.55,1966.1,1213.9
8,275.0,69.94,17,17.46,0.973,9.04,14.0,4.47,26.65,14.65,0.835,-21.1,0.879,0.637,123.01,24.38,79.35,3058.1,1245.8
9,153.0,45.8,6,5.0,1.2,9.4,10.77,7.21,14.14,14.09,0.086,72.0,0.939,0.781,135.09,20.39,71.05,1933.0,1440.8
10,487.0,101.4,30,26.25,1.143,11.82,15.23,6.0,40.84,16.52,0.915,-57.7,0.892,0.515,119.53,25.23,72.85,3155.3,1453.2
11,184.0,59.94,16,17.69,0.904,7.57,10.0,5.66,25.85,10.18,0.919,-45.1,0.889,0.484,142.12,13.96,62.61,1897.2,1518.6
12,212.0,57.7,15,13.34,1.124,9.24,12.17,4.0,20.57,13.69,0.746,7.1,0.914,0.642,114.15,22.97,80.85,2320.9,1566.4
13,370.0,92.67,32,29.53,1.084,8.92,15.23,2.83,35.1,15.99,0.89,45.0,0.784,0.459,127.03,25.64,83.28,3077.2,1575.5
14,124.0,44.14,12,10.77,1.114,7.31,8.25,4.0,18.19,9.21,0.862,9.9,0.905,0.729,135.7,13.23,61.3,1891.3,1592.0
15,94.0,38.38,10,9.85,1.015,6.28,7.21,5.66,16.78,7.34,0.899,66.5,0.913,0.627,120.3,16.73,72.32,2383.3,1717.1
16,186.0,52.53,11,11.18,0.984,9.65,12.81,6.0,19.52,12.46,0.77,67.8,0.939,0.664,117.55,20.53,76.61,2131.3,1722.8
17,270.0,70.77,21,13.6,1.544,10.14,12.81,6.0,22.24,17.38,0.624,41.0,0.86,0.612,115.51,20.58,77.91,2757.0,1773.7
18,113.0,45.21,12,11.4,1.052,5.68,8.94,2.0,18.11,8.73,0.876,-13.6,0.863,0.665,132.18,9.03,53.95,2537.0,1814.7
19,248.0,70.18,25,11.0,2.273,8.58,12.65,4.0,23.17,15.23,0.753,-68.1,0.858,0.593,107.09,23.77,81.36,2184.2,2016.3
20,226.0,65.7,19,17.46,1.088,8.34,12.0,4.47,26.84,12.19,0.891,-70.3,0.89,0.589,124.65,14.29,62.48,2759.4,2021.8
21,117.0,38.38,1,0,1.0,10.77,10.77,10.77,12.99,11.6,0.45,-82.2,0.944,0.76,131.44,10.28,57.15,2813.3,2090.8
22,100.0,37.8,10,9.06,1.104,7.07,8.0,4.0,14.62,8.83,0.797,1.7,0.917,0.667,130.89,10.21,58.11,2399.6,2114.7
23,287.0,76.18,30,18.0,1.667,8.92,12.65,4.0,27.74,15.13,0.838,-4.8,0.797,0.552,105.91,23.31,84.3,2106.8,2121.2
24,307.0,86.57,30,12.08,2.483,8.14,11.66,4.0,30.05,14.52,0.876,86.9,0.799,0.564,97.48,16.81,65.77,2424.0,2311.4
