larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,351.0,158.65,76,38.91,1.953,4.9,10.0,2.0,41.28,16.37,0.918,73.1,0.629,0.375,6.74,10.96,2.58,1569.9,1551.5
2,10655.0,1795.25,921,695.06,1.325,10.21,20.1,2.0,740.22,76.61,0.995,60.6,0.257,0.051,135.7,6.0,11.22,1877.1,1872.0
3,2340.0,333.69,299,110.02,2.718,7.82,23.32,2.0,127.18,26.59,0.978,36.4,0.79,0.278,153.4,6.42,5.61,2160.5,2048.0
4,85.0,37.21,11,6.08,1.808,6.18,8.0,4.0,11.54,10.03,0.494,33.5,0.867,0.702,96.73,22.78,74.98,944.5,2051.6
5,80.0,57.5,21,18.03,1.165,3.18,4.47,2.0,21.97,6.24,0.959,34.5,0.667,0.281,136.91,2.1,20.09,2177.5,2104.2
6,101.0,37.21,6,5.0,1.2,6.28,10.0,4.0,12.7,10.47,0.566,-5.0,0.927,0.656,112.0,19.37,76.98,1794.1,2171.1
7,101.0,44.63,13,12.37,1.051,5.33,8.0,2.0,16.23,9.42,0.814,-70.3,0.849,0.54,132.41,18.39,56.73,1538.6,2231.3
8,96.0,42.28,16,8.54,1.873,5.64,8.0,2.83,13.41,10.94,0.578,13.4,0.814,0.49,109.9,23.14,79.62,1686.4,2239.5
9,98.0,41.21,11,2.0,5.5,5.78,8.0,4.0,15.23,9.9,0.76,-82.2,0.831,0.544,128.87,25.88,81.86,1111.3,2388.6
10,85.0,37.8,11,9.49,1.16,5.23,8.0,4.0,14.96,8.24,0.834,-15.8,0.859,0.607,142.85,24.58,72.73,1280.1,2505.7
11,86.0,45.46,15,12.73,1.179,4.58,8.0,2.0,16.0,9.24,0.816,59.6,0.748,0.509,130.6,24.11,75.86,1833.6,2567.0
12,90.0,44.28,9,8.54,1.053,4.83,7.21,2.0,15.92,9.06,0.822,-21.2,0.811,0.545,116.04,18.23,61.2,2293.3,2638.3
13,92.0,38.04,14,7.62,1.838,5.98,8.25,4.0,12.6,10.5,0.553,-79.9,0.885,0.548,119.08,19.23,67.84,2190.9,2675.1
14,132.0,52.87,20,16.28,1.229,5.69,8.0,2.83,20.39,10.41,0.86,28.4,0.786,0.485,128.22,21.52,74.69,2164.9,2787.5
15,104.0,41.8,19,9.0,2.111,5.63,8.0,2.83,14.43,10.76,0.666,-75.0,0.874,0.571,148.9,14.93,64.43,1186.2,2810.0
16,140.0,54.87,18,14.0,1.286,6.53,8.94,4.0,20.41,10.78,0.849,2.3,0.848,0.579,136.19,28.16,82.86,2205.3,2858.2
17,108.0,46.63,19,12.53,1.516,5.49,8.0,2.83,14.81,11.02,0.668,-54.6,0.812,0.6,148.78,23.46,67.19,1290.8,2862.5
18,128.0,47.7,16,13.93,1.149,5.92,8.25,2.83,16.77,10.76,0.767,-37.9,0.883,0.579,131.83,27.74,86.7,1319.7,2870.7
19,96.0,41.8,13,9.06,1.436,5.4,7.21,4.0,15.33,9.9,0.763,-88.9,0.814,0.571,137.91,26.18,77.05,1271.0,2904.8
20,116.0,42.38,13,9.22,1.41,6.77,10.0,4.0,15.27,11.0,0.694,-4.9,0.892,0.644,133.12,24.59,82.01,1821.6,3036.6
21,214.0,72.77,26,17.46,1.489,6.59,10.0,2.83,26.37,12.18,0.887,-32.8,0.77,0.465,138.94,25.89,83.61,1665.9,3076.3
22,139.0,59.11,16,13.15,1.216,5.91,10.0,2.0,20.61,11.49,0.83,-2.7,0.772,0.535,143.22,28.61,79.7,1738.1,3154.4
23,112.0,46.04,12,9.43,1.272,6.35,8.94,4.0,16.94,9.98,0.808,-14.3,0.848,0.583,156.54,22.72,67.77,1653.0,3177.0
24,80.0,32.14,7,6.08,1.151,6.78,8.25,5.66,12.48,8.4,0.74,11.6,0.941,0.741,162.48,18.23,65.92,1477.3,3221.9
25,106.0,42.04,13,5.1,2.55,6.4,8.0,4.47,14.4,10.74,0.666,-56.2,0.891,0.627,144.74,21.38,53.9,1754.1,3263.4
