fraction,n_train,mean_acc,std_acc,mean_f1,std_f1,mean_maj_acc,mean_rand_acc
0.1,44.0,0.8495575221238937,0.0,0.780454757166448,0.0,0.8495575221238937,0.7345132743362832
0.2,89.0,0.8495575221238937,0.0,0.780454757166448,0.0,0.8495575221238937,0.7345132743362832
0.3,134.0,0.8495575221238937,0.0,0.780454757166448,0.0,0.8495575221238937,0.7345132743362832
0.5,224.0,0.8495575221238937,0.0,0.780454757166448,0.0,0.8495575221238937,0.7345132743362832
0.7,314.0,0.8495575221238937,0.0,0.780454757166448,0.0,0.8495575221238937,0.7345132743362832
1.0,449.0,0.8495575221238937,0.0,0.780454757166448,0.0,0.8495575221238937,0.7345132743362832
