larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,389.0,188.94,107,32.56,3.286,3.66,8.94,2.0,37.23,18.79,0.863,-56.4,0.687,0.421,141.1,2.05,6.7,2155.3,588.7
2,132.0,47.11,10,8.6,1.162,7.18,8.94,6.0,17.53,10.51,0.8,40.9,0.874,0.55,114.2,16.02,66.8,2689.5,824.1
3,138.0,50.28,14,13.6,1.029,6.03,8.0,2.83,20.82,9.62,0.887,-62.9,0.868,0.519,138.71,21.72,73.19,2074.9,871.4
4,315.0,76.43,26,20.22,1.286,9.43,14.14,4.0,27.38,16.11,0.808,22.9,0.858,0.562,103.36,21.84,76.63,2834.1,923.3
5,308.0,73.94,21,16.76,1.253,10.99,14.0,8.0,27.36,16.05,0.81,23.7,0.88,0.623,124.48,31.02,91.35,1895.5,943.9
6,422.0,99.5,36,32.76,1.099,9.48,15.23,4.0,36.8,17.36,0.882,79.5,0.777,0.564,123.59,28.36,85.07,2197.3,957.9
7,101.0,44.04,12,11.18,1.073,5.41,8.0,4.0,17.69,8.37,0.881,69.1,0.863,0.54,114.58,13.06,55.46,2807.9,1017.4
8,205.0,64.28,23,18.79,1.224,7.9,10.2,4.0,26.62,11.01,0.91,-74.7,0.899,0.586,131.02,21.93,78.47,2307.7,1140.9
9,189.0,60.28,19,15.52,1.224,7.85,12.0,4.0,19.42,13.97,0.694,-9.5,0.844,0.591,115.22,24.6,77.68,2502.4,1283.8
10,231.0,61.7,18,17.03,1.057,8.52,12.65,2.83,22.01,14.05,0.77,-89.9,0.906,0.642,103.86,26.36,85.14,2566.9,1361.0
11,122.0,42.63,11,5.39,2.043,7.96,10.0,6.0,13.91,11.93,0.514,82.9,0.904,0.726,103.26,18.28,68.22,1865.4,1432.0
12,261.0,61.7,11,10.2,1.079,12.02,14.56,10.0,20.71,16.48,0.606,85.9,0.922,0.69,120.92,26.29,73.08,2760.5,1498.3
13,107.0,47.7,12,11.66,1.029,5.78,8.25,4.0,18.24,9.14,0.865,38.7,0.799,0.45,101.79,16.6,67.01,1907.0,1529.5
14,125.0,45.7,13,10.3,1.263,6.96,10.0,4.0,14.01,12.35,0.473,-68.2,0.874,0.595,83.02,18.65,78.63,1818.0,1531.0
15,135.0,48.28,16,11.05,1.449,6.93,8.94,4.0,15.89,11.55,0.687,16.0,0.888,0.649,87.06,11.02,58.98,1505.4,1608.1
16,130.0,55.7,14,13.34,1.049,5.58,8.25,2.0,21.89,9.21,0.907,-68.2,0.798,0.5,134.33,12.75,56.67,2630.8,1629.1
17,339.0,78.18,25,15.0,1.667,11.63,16.49,5.66,23.58,19.67,0.551,-13.9,0.876,0.737,132.05,15.71,53.05,2956.7,1705.9
18,199.0,57.46,15,14.32,1.048,8.72,11.66,5.66,21.54,13.26,0.788,11.5,0.877,0.632,91.61,15.33,67.7,1945.7,1778.6
19,324.0,82.77,26,26.93,0.966,9.61,13.42,5.66,34.77,12.58,0.932,72.7,0.918,0.596,105.62,11.77,56.44,2017.2,1818.6
20,132.0,52.53,15,14.87,1.009,6.25,8.25,4.47,22.68,8.42,0.929,-43.7,0.83,0.458,98.65,12.76,58.16,1891.5,1931.6
21,200.0,64.28,24,18.97,1.265,7.24,10.0,2.83,26.81,10.42,0.921,-75.9,0.901,0.592,128.55,15.7,65.84,2487.6,1994.3
22,216.0,62.53,19,11.18,1.699,8.93,11.66,4.0,20.46,15.62,0.646,-49.2,0.834,0.568,103.72,25.26,85.88,2203.2,2009.2
