larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,2950.0,448.53,208,191.64,1.085,12.65,24.0,2.0,221.76,21.98,0.995,82.0,0.666,0.346,0.21,0.62,0.5,2429.9,568.6
2,96.0,68.91,32,0,1.0,2.84,4.47,2.0,23.92,8.15,0.94,-1.8,0.604,0.4,42.73,2.95,20.92,2081.8,691.6
3,361.0,81.01,32,16.49,1.94,11.01,16.12,4.0,24.86,19.74,0.608,24.1,0.866,0.688,107.77,27.36,92.23,2256.0,790.7
4,236.0,93.05,39,19.1,2.041,4.5,8.0,2.0,33.12,12.62,0.925,-62.0,0.7,0.363,101.21,15.79,35.85,1991.7,801.8
5,522.0,127.2,54,34.83,1.55,8.9,18.11,2.0,37.17,22.81,0.789,73.2,0.726,0.434,109.82,29.62,100.05,2444.9,825.3
6,215.0,81.74,35,18.03,1.941,5.03,10.2,2.0,21.54,16.2,0.659,-51.3,0.729,0.425,86.57,5.45,48.57,1965.1,853.9
7,164.0,57.01,13,9.49,1.37,8.4,10.2,6.0,17.99,12.62,0.713,-3.4,0.828,0.575,90.54,5.97,49.43,1954.8,870.7
8,488.0,100.67,48,26.68,1.799,10.78,16.0,4.0,34.74,20.22,0.813,3.5,0.834,0.574,115.12,22.44,85.48,2567.6,906.5
9,712.0,142.71,60,18.11,3.313,11.81,17.89,4.0,52.66,19.85,0.926,-84.7,0.752,0.527,118.09,22.71,82.14,2522.3,926.8
10,339.0,81.6,18,16.03,1.123,9.64,17.89,4.0,23.85,19.99,0.546,1.6,0.852,0.628,93.57,11.46,64.73,2132.1,935.4
11,292.0,81.94,28,27.46,1.02,8.53,10.2,4.0,33.73,12.35,0.931,87.8,0.854,0.681,130.12,11.17,63.41,2381.2,970.6
12,5057.0,788.0,396,292.5,1.354,12.12,21.26,2.0,327.39,26.71,0.997,-23.3,0.602,0.143,147.15,6.1,17.83,1625.9,1172.2
13,567.0,103.74,45,16.28,2.764,12.24,19.7,4.0,37.03,20.37,0.835,-81.9,0.886,0.632,106.96,15.76,59.52,2302.8,1058.3
14,212.0,71.84,21,20.52,1.023,7.27,10.77,4.0,31.09,10.32,0.943,-45.2,0.797,0.401,134.67,12.06,55.43,2562.9,1058.2
15,594.0,153.24,62,38.01,1.631,8.43,15.62,2.83,53.66,18.34,0.94,-45.4,0.753,0.354,111.77,13.98,58.39,2241.4,1107.0
16,246.0,77.11,25,25.3,0.988,7.29,10.2,4.0,34.59,9.73,0.96,-69.5,0.895,0.512,135.16,12.84,61.01,2512.3,1094.6
17,446.0,101.15,45,24.08,1.869,9.79,15.23,2.0,33.48,19.2,0.819,-34.5,0.789,0.514,99.02,18.62,75.04,1930.1,1109.4
18,248.0,64.18,18,8.49,2.121,9.73,14.0,2.83,22.52,14.9,0.75,-67.4,0.895,0.599,120.82,20.47,75.21,2383.1,1110.5
19,130.0,45.46,12,11.7,1.025,7.48,10.0,4.0,17.91,9.55,0.846,-15.5,0.909,0.657,107.98,12.93,64.02,1950.8,1123.4
20,246.0,64.87,19,16.76,1.133,9.99,12.65,8.0,25.83,13.01,0.864,-12.0,0.904,0.683,140.67,15.28,71.07,2822.7,1200.1
21,197.0,56.04,19,7.21,2.635,8.7,12.0,4.0,20.94,12.98,0.785,-89.6,0.925,0.67,129.21,16.91,71.79,2580.4,1223.3
22,417.0,87.74,23,18.38,1.251,12.01,16.97,4.47,28.35,21.13,0.667,43.3,0.865,0.573,126.82,24.82,85.19,2886.4,1229.7
23,129.0,43.8,10,7.07,1.414,7.98,8.94,6.0,16.42,10.52,0.768,25.0,0.896,0.662,129.12,32.09,93.34,1703.5,1244.6
24,81.0,35.56,12,7.21,1.664,5.68,8.0,2.83,11.33,10.33,0.41,20.5,0.853,0.614,108.89,31.83,97.56,2511.0,1246.3
25,458.0,93.5,25,23.0,1.087,12.61,14.56,7.21,35.02,18.48,0.849,7.3,0.867,0.612,131.87,25.68,84.65,1689.7,1292.2
26,703.0,204.45,106,37.34,2.839,6.46,14.14,2.0,58.29,27.57,0.881,88.8,0.526,0.343,132.98,20.93,53.31,1583.7,1344.2
27,362.0,90.91,35,23.09,1.516,8.76,14.14,4.0,31.96,16.93,0.848,24.9,0.834,0.508,119.45,14.34,69.59,3151.2,1373.8
28,86.0,63.6,28,22.09,1.268,3.08,4.47,2.0,28.5,4.71,0.986,-3.2,0.662,0.473,145.37,2.04,22.2,1561.1,1386.2
29,854.0,145.05,65,25.0,2.6,12.69,18.0,2.83,55.08,22.22,0.915,-65.9,0.794,0.518,128.09,22.67,70.29,2744.4,1393.0
30,412.0,95.74,29,26.42,1.098,10.01,14.42,4.0,36.43,16.78,0.888,-45.7,0.827,0.492,125.68,20.29,79.65,2537.0,1409.5
31,492.0,113.98,53,25.46,2.082,9.42,14.56,2.83,38.36,18.65,0.874,-64.7,0.815,0.526,123.58,25.14,90.93,3007.1,1411.1
32,190.0,57.94,15,16.4,0.915,8.35,10.2,6.0,23.66,10.7,0.892,56.8,0.918,0.528,134.61,13.56,62.69,2356.8,1408.8
33,206.0,67.01,20,22.8,0.877,7.3,8.94,4.0,27.55,10.34,0.927,36.6,0.834,0.498,109.7,9.65,57.77,2035.5,1423.3
34,248.0,60.53,14,13.34,1.049,11.28,13.42,7.21,23.46,13.7,0.812,67.5,0.95,0.674,150.3,16.55,50.83,3015.0,1434.8
35,197.0,56.77,18,11.31,1.591,9.38,13.42,4.0,17.71,15.03,0.528,64.2,0.883,0.61,97.68,13.03,70.12,1986.5,1456.1
36,489.0,105.64,42,25.08,1.675,11.02,17.09,4.0,31.81,21.18,0.746,-4.9,0.82,0.575,119.96,17.63,72.32,2322.0,1500.5
37,217.0,61.11,17,17.0,1.0,9.05,11.31,4.47,24.92,11.48,0.888,65.2,0.886,0.59,142.61,12.68,65.55,2740.2,1531.9
38,350.0,98.57,51,21.84,2.335,7.83,13.42,2.0,28.15,18.42,0.756,-64.3,0.742,0.481,119.32,22.24,83.84,2526.0,1562.0
39,542.0,145.4,56,41.59,1.346,8.3,12.0,4.0,58.47,19.59,0.942,68.8,0.604,0.372,138.98,17.2,66.63,2778.4,1567.2
40,268.0,67.94,19,18.44,1.03,9.56,16.0,4.0,22.58,16.07,0.702,-79.2,0.89,0.631,97.26,17.98,76.85,2035.0,1567.0
41,218.0,63.94,21,12.08,1.738,8.05,12.65,2.83,23.26,12.72,0.837,38.9,0.89,0.545,104.2,12.4,68.18,1841.9,1592.5
42,200.0,60.77,24,8.94,2.683,7.79,12.0,2.83,20.81,13.25,0.771,80.8,0.858,0.606,99.72,11.63,60.84,1517.0,1596.0
43,369.0,90.18,32,25.5,1.255,9.56,14.42,4.0,28.78,17.59,0.792,-45.3,0.85,0.591,92.15,13.76,73.78,1920.3,1601.9
44,257.0,67.94,15,17.03,0.881,9.58,13.42,4.47,24.59,13.91,0.825,-38.4,0.883,0.615,94.06,10.77,64.91,1550.1,1658.2
45,192.0,56.04,17,13.42,1.267,8.78,11.66,6.0,21.49,12.31,0.82,-72.9,0.889,0.64,136.58,13.97,68.39,2401.9,1694.1
46,534.0,117.4,46,25.02,1.839,10.16,16.97,2.83,37.97,21.49,0.825,-17.3,0.781,0.545,115.92,23.49,90.08,2311.3,1726.2
47,222.0,61.7,16,15.23,1.05,9.9,12.65,5.66,21.61,14.12,0.757,67.2,0.892,0.622,131.53,19.83,69.87,2416.8,1736.1
48,389.0,92.33,35,23.35,1.499,9.8,14.0,2.83,29.45,19.58,0.747,-14.1,0.789,0.54,120.1,24.48,89.81,2546.5,1770.9
49,403.0,92.57,31,27.73,1.118,10.57,14.56,6.0,34.87,16.39,0.883,-37.0,0.854,0.484,130.47,21.73,80.33,2347.8,1780.9
50,391.0,91.84,40,22.14,1.807,9.83,15.23,2.83,28.58,19.65,0.726,-27.5,0.813,0.586,99.48,11.24,61.58,1705.5,1782.9
51,402.0,90.67,27,26.42,1.022,10.32,18.0,2.83,28.71,19.04,0.748,51.0,0.852,0.598,86.31,12.03,71.19,1838.7,1797.1
52,1330.0,244.49,113,54.34,2.079,11.47,19.7,2.83,62.64,44.09,0.71,-73.3,0.613,0.409,121.43,26.04,69.84,2848.9,1811.3
53,319.0,84.67,37,18.87,1.961,9.28,15.62,2.0,23.13,20.23,0.484,-65.0,0.808,0.578,121.5,26.25,85.57,2661.2,1826.9
54,262.0,67.7,22,18.44,1.193,9.13,13.42,2.83,23.63,15.3,0.762,-71.8,0.876,0.633,134.25,19.85,76.74,2406.9,1858.0
55,843.0,139.25,51,48.27,1.057,14.44,19.7,5.66,59.02,19.35,0.945,85.6,0.926,0.672,131.89,18.33,73.7,2233.7,1879.9
56,415.0,92.33,31,24.6,1.26,10.56,16.0,2.83,34.97,17.54,0.865,53.6,0.825,0.512,128.47,24.0,79.71,2782.6,1910.2
57,333.0,84.08,29,28.07,1.033,8.8,12.0,2.83,35.26,13.6,0.923,-73.5,0.867,0.515,138.2,16.24,71.8,2556.1,1924.9
58,536.0,100.33,36,9.0,4.0,12.88,17.89,4.0,34.02,21.61,0.772,-70.9,0.882,0.638,118.51,23.97,69.55,2663.7,1944.6
59,211.0,66.18,21,18.68,1.124,7.83,10.2,6.0,27.25,11.53,0.906,-22.1,0.847,0.488,142.64,19.11,72.23,2460.2,1996.2
60,249.0,74.43,27,25.5,1.059,7.63,11.66,2.83,29.24,12.68,0.901,48.0,0.808,0.439,144.57,18.11,70.08,2216.6,2068.3
61,320.0,76.18,23,18.03,1.276,10.55,14.14,5.66,25.42,17.71,0.717,56.9,0.886,0.632,125.48,27.28,91.58,2429.7,2114.7
62,377.0,86.57,37,20.02,1.848,9.7,15.62,2.83,25.62,21.79,0.526,-32.7,0.827,0.518,111.05,14.96,62.24,2494.8,2213.4
