larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,140.0,122.07,55,21.63,2.542,2.39,4.47,2.0,31.39,11.14,0.935,74.6,0.493,0.312,37.67,2.61,13.23,2226.2,581.4
2,563.0,130.71,57,43.93,1.297,8.34,15.23,2.0,50.07,16.87,0.941,-25.5,0.83,0.391,105.41,18.77,63.03,2636.3,632.8
3,174.0,85.54,66,0,1.0,2.59,4.47,2.0,21.18,15.7,0.671,10.6,0.63,0.439,36.44,2.21,11.05,1906.3,686.3
4,182.0,94.81,35,11.31,3.094,4.29,8.25,2.0,28.13,12.34,0.899,89.7,0.648,0.538,162.74,4.92,27.35,2466.6,688.3
5,170.0,89.88,43,21.19,2.029,3.03,5.66,2.0,22.38,13.19,0.808,41.9,0.714,0.389,37.48,2.13,10.49,1942.8,709.2
6,286.0,73.84,20,19.8,1.01,9.62,12.81,6.32,29.66,13.6,0.889,53.8,0.877,0.497,116.3,12.27,49.72,2862.1,737.9
7,469.0,93.15,39,18.0,2.167,12.18,18.11,4.0,27.37,23.99,0.482,11.0,0.872,0.558,131.57,32.3,85.1,2457.9,790.5
8,217.0,65.36,16,16.16,0.99,8.47,11.31,6.32,27.47,10.83,0.919,67.4,0.868,0.565,150.86,10.48,45.14,2740.7,826.0
9,207.0,55.11,14,13.6,1.029,9.45,12.17,5.66,20.8,13.34,0.767,-30.1,0.937,0.647,137.83,20.26,61.72,2747.4,865.9
10,645.0,132.85,49,19.1,2.565,10.92,17.09,2.0,45.97,22.24,0.875,-52.9,0.73,0.465,136.17,22.97,64.77,2837.5,916.1
11,388.0,89.84,23,23.32,0.986,11.0,14.56,7.21,35.27,15.54,0.898,26.7,0.862,0.562,95.82,14.85,56.0,1740.0,924.4
12,262.0,65.6,17,11.4,1.491,10.83,15.23,4.0,20.11,17.71,0.474,15.6,0.882,0.657,145.54,27.73,70.5,2424.6,930.4
13,85.0,40.53,14,9.22,1.519,5.15,7.21,4.0,14.61,8.61,0.808,-58.1,0.842,0.467,161.95,12.71,54.65,2517.8,937.2
14,214.0,58.28,13,12.81,1.015,9.59,11.66,7.21,23.03,12.44,0.841,-53.9,0.911,0.626,156.96,20.2,59.34,2519.1,1000.4
15,277.0,80.91,27,23.71,1.139,7.92,12.17,2.0,31.66,12.1,0.924,-35.0,0.863,0.478,105.14,13.6,46.84,1738.3,1012.7
16,214.0,62.53,14,13.15,1.064,8.46,12.0,6.0,25.04,11.4,0.89,79.9,0.895,0.658,162.79,14.3,53.21,2524.2,1055.3
