larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1466.0,280.19,196,96.8,2.025,7.1,17.89,2.0,109.01,22.28,0.979,54.8,0.773,0.277,0.21,0.59,0.9,2796.8,690.2
2,221.0,57.94,14,7.62,1.838,10.5,14.14,5.66,17.96,16.01,0.454,24.1,0.929,0.684,126.86,25.97,61.73,1955.1,797.4
3,306.0,72.87,25,13.93,1.795,9.55,15.23,2.83,22.59,18.86,0.55,-28.3,0.884,0.694,113.83,24.85,82.38,2269.6,817.1
4,558.0,112.23,43,26.48,1.624,11.44,16.49,4.0,37.68,21.25,0.826,-10.4,0.828,0.559,109.92,26.46,95.84,2418.6,829.2
5,259.0,69.7,18,17.46,1.031,9.53,11.66,6.0,27.43,12.78,0.885,-17.3,0.881,0.623,131.11,19.01,74.52,2503.8,869.9
6,244.0,60.28,11,12.21,0.901,10.48,14.0,6.0,22.66,14.04,0.785,-64.8,0.957,0.739,124.1,19.81,76.9,2429.3,946.2
7,622.0,127.15,54,39.12,1.381,11.18,17.09,4.0,48.97,18.2,0.928,-74.5,0.809,0.52,126.68,22.14,75.7,2551.5,979.7
8,425.0,93.25,36,23.19,1.552,10.64,16.12,5.66,30.43,20.03,0.753,-29.4,0.859,0.59,118.12,22.88,84.43,2456.9,990.9
9,294.0,87.15,36,22.36,1.61,7.34,12.0,2.83,26.97,15.6,0.816,-19.7,0.81,0.483,94.42,12.54,59.54,1957.6,1038.2
10,171.0,55.7,21,14.87,1.413,4.89,8.49,2.0,20.91,11.71,0.829,66.7,0.855,0.534,97.45,8.2,55.22,1930.0,1035.3
11,252.0,77.36,29,25.0,1.16,7.3,12.65,4.0,31.26,12.63,0.915,6.9,0.813,0.56,132.6,12.34,53.14,2488.0,1045.7
12,780.0,146.99,85,50.12,1.696,9.02,17.89,2.83,58.73,21.31,0.932,43.7,0.78,0.355,119.79,20.73,74.83,2327.7,1067.3
13,140.0,48.77,22,0,1.0,4.26,8.49,2.0,14.97,12.83,0.515,-17.0,0.848,0.583,97.45,12.12,59.62,1939.2,1054.8
14,102.0,41.21,11,9.43,1.166,6.5,8.49,4.0,14.19,9.86,0.719,51.2,0.864,0.654,107.03,19.69,71.16,1762.1,1119.0
15,8118.0,841.96,397,362.07,1.096,19.4,25.3,2.0,396.88,36.92,0.996,-10.5,0.615,0.253,0.32,2.76,0.44,1440.2,1300.1
16,195.0,55.11,18,13.04,1.381,8.5,11.66,4.0,20.61,12.47,0.796,-48.4,0.929,0.604,129.83,16.8,70.27,2377.6,1157.8
17,601.0,121.78,40,43.6,0.917,11.4,15.62,4.0,52.12,15.41,0.955,-35.8,0.902,0.393,136.03,21.28,80.92,2860.6,1177.4
18,324.0,225.36,106,31.14,3.403,2.98,6.32,2.0,35.15,21.87,0.783,-14.3,0.513,0.37,43.39,3.25,17.34,1480.3,1219.0
19,617.0,168.99,75,46.01,1.63,8.37,16.0,2.0,54.95,20.57,0.927,37.7,0.72,0.376,109.46,12.09,56.92,2112.1,1248.9
20,277.0,69.94,22,18.44,1.193,9.17,12.65,4.0,26.79,14.46,0.842,-62.5,0.905,0.607,129.38,21.18,75.7,2606.1,1295.1
21,85.0,35.21,9,8.06,1.116,5.82,7.21,4.0,13.59,8.36,0.789,83.7,0.924,0.675,112.4,36.77,94.66,2383.0,1293.8
22,315.0,74.77,19,13.93,1.364,11.51,15.23,8.0,25.91,17.03,0.753,38.1,0.851,0.625,115.63,27.35,80.85,1548.3,1337.1
23,222.0,62.43,22,20.0,1.1,7.77,12.81,2.83,21.54,14.11,0.756,-57.5,0.902,0.531,137.28,19.94,75.72,2862.4,1343.4
24,592.0,117.88,34,36.24,0.938,12.3,16.49,6.0,48.8,17.36,0.935,-54.3,0.842,0.433,129.95,22.81,84.18,2779.8,1364.0
25,294.0,79.74,33,24.35,1.355,5.77,10.0,2.0,32.47,13.18,0.914,-29.0,0.838,0.452,106.14,11.79,60.72,1996.8,1369.2
26,275.0,67.01,13,13.6,0.956,11.89,12.81,10.0,25.7,14.01,0.838,-34.2,0.923,0.598,144.29,14.48,48.25,2973.7,1375.1
27,326.0,77.84,35,14.87,2.354,9.73,14.14,4.0,25.19,18.29,0.688,78.3,0.862,0.57,135.2,23.13,77.47,2817.0,1416.5
28,274.0,75.7,27,25.08,1.077,8.55,11.31,4.0,31.66,11.74,0.929,76.5,0.862,0.591,116.96,10.33,63.12,1803.3,1418.6
