larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,269.0,75.6,21,22.47,0.934,8.42,15.23,2.0,23.74,15.31,0.764,34.3,0.835,0.566,79.66,12.8,59.42,2368.8,599.9
2,461.0,99.01,39,32.65,1.194,8.3,14.56,2.0,39.1,16.04,0.912,13.6,0.92,0.639,86.42,7.84,54.3,2378.4,713.3
3,159.0,49.7,10,10.0,1.0,8.69,10.0,6.0,19.95,10.36,0.854,-47.6,0.946,0.585,107.04,8.44,43.26,2475.9,770.6
4,299.0,79.84,30,25.55,1.174,8.44,14.0,2.83,26.07,16.97,0.759,-45.5,0.838,0.498,94.64,12.3,46.56,2452.9,782.6
5,568.0,123.54,43,30.41,1.414,10.44,14.14,4.0,40.39,24.18,0.801,77.0,0.755,0.502,94.49,11.37,54.66,2210.1,798.4
6,203.0,116.75,58,31.83,1.822,3.35,7.21,2.0,41.15,9.29,0.974,-45.1,0.657,0.241,0.13,0.34,2.13,1677.0,844.8
7,722.0,257.61,138,92.01,1.5,4.15,10.0,2.0,108.84,9.84,0.996,-54.2,0.69,0.143,152.71,2.78,20.67,1976.6,891.9
8,1439.0,814.14,559,87.09,6.419,2.76,8.25,2.0,91.82,47.8,0.854,-3.0,0.445,0.313,34.67,3.43,16.38,1806.9,914.4
9,320.0,79.5,30,13.6,2.206,9.62,15.23,2.83,26.93,15.99,0.805,-74.4,0.874,0.533,90.78,12.5,61.22,2358.2,899.7
10,5849.0,1158.49,638,414.65,1.539,8.47,16.12,2.0,476.53,50.11,0.994,-30.1,0.318,0.071,137.43,11.96,21.73,1799.9,1101.5
11,376.0,91.15,29,23.85,1.216,10.19,13.42,5.66,35.88,15.45,0.903,39.2,0.834,0.463,110.66,14.17,59.38,2471.1,985.9
12,273.0,77.01,26,27.2,0.956,8.15,11.31,2.83,32.9,11.62,0.936,53.0,0.856,0.46,128.56,8.67,53.02,2667.0,989.4
13,389.0,83.36,22,21.59,1.019,10.65,14.0,4.0,30.84,17.42,0.825,-1.2,0.886,0.697,133.42,28.63,83.27,1967.7,1016.2
14,322.0,71.36,18,18.44,0.976,12.04,15.23,8.0,26.38,15.84,0.8,50.1,0.928,0.636,105.57,19.13,66.48,2266.1,1027.7
15,170.0,50.04,10,10.0,1.0,9.74,11.66,6.0,18.71,11.76,0.778,-36.9,0.944,0.714,117.41,14.04,56.59,2482.8,1029.7
16,522.0,120.91,40,39.92,1.002,10.17,12.17,6.0,56.99,13.72,0.971,73.1,0.778,0.444,144.79,15.79,61.55,2084.7,1061.6
17,318.0,74.18,21,15.26,1.376,10.77,14.0,8.0,28.69,15.74,0.836,69.1,0.893,0.589,120.52,18.18,69.48,2182.4,1106.5
18,520.0,132.37,61,33.53,1.819,8.07,16.0,2.0,38.56,20.02,0.855,-8.6,0.732,0.526,103.47,17.14,65.78,2299.6,1204.4
19,164.0,47.21,10,8.54,1.17,8.95,12.17,5.66,16.31,13.18,0.589,20.9,0.953,0.788,133.93,19.85,64.07,1806.3,1201.8
20,245.0,76.67,22,25.81,0.852,7.45,11.66,4.0,31.29,11.16,0.934,54.7,0.839,0.432,130.25,9.46,45.0,2472.1,1221.1
21,499.0,113.98,35,30.41,1.151,10.09,14.0,4.0,45.06,16.15,0.934,-57.1,0.79,0.465,108.41,11.42,41.69,2306.8,1229.4
22,178.0,50.63,10,4.0,2.5,10.65,12.0,8.25,16.82,14.07,0.548,-57.5,0.927,0.742,134.31,13.05,59.69,2775.3,1233.4
23,206.0,57.7,18,12.37,1.455,9.33,14.0,2.0,19.05,14.19,0.667,-3.7,0.916,0.687,135.18,8.68,46.82,2683.4,1235.5
24,293.0,72.77,20,19.1,1.047,9.9,14.0,2.83,26.94,14.38,0.846,-88.0,0.907,0.723,109.82,12.69,55.18,2340.6,1278.4
25,209.0,63.46,18,17.46,1.031,8.09,10.0,6.0,28.44,9.86,0.938,-12.8,0.913,0.645,144.47,9.73,53.77,2784.1,1299.5
26,209.0,64.77,23,22.36,1.029,7.59,10.0,4.0,27.16,10.18,0.927,-74.9,0.897,0.553,134.24,8.83,46.28,2572.5,1296.0
27,224.0,58.53,18,11.66,1.543,9.74,14.0,2.83,19.83,15.08,0.649,82.5,0.914,0.659,122.95,19.43,68.38,1916.1,1308.7
28,353.0,84.08,27,26.25,1.029,10.07,12.81,5.66,33.15,14.59,0.898,-38.1,0.865,0.503,119.46,13.45,55.18,2256.5,1313.8
29,357.0,76.67,16,18.44,0.868,11.91,14.42,6.0,30.84,15.29,0.869,-38.7,0.965,0.58,132.39,20.45,63.97,3014.1,1312.9
30,259.0,73.94,25,24.02,1.041,8.42,10.77,4.0,30.41,11.64,0.924,88.5,0.858,0.664,115.04,10.64,55.11,2299.2,1313.3
31,226.0,56.87,10,9.06,1.104,11.31,13.42,8.25,21.48,13.64,0.773,-11.1,0.942,0.717,138.58,13.72,57.42,2853.7,1319.1
32,234.0,58.28,10,7.81,1.28,12.28,14.42,8.25,18.88,16.32,0.502,-48.3,0.94,0.722,130.7,21.59,72.3,2982.1,1318.1
33,539.0,107.98,43,33.02,1.302,11.48,17.09,2.83,38.34,19.79,0.856,-4.0,0.854,0.558,121.65,21.61,60.11,2553.0,1338.0
34,178.0,49.46,9,5.83,1.543,10.95,12.65,8.94,15.58,15.03,0.263,32.5,0.952,0.742,127.0,17.8,66.0,2453.6,1384.3
35,245.0,62.53,18,13.0,1.385,10.53,12.65,8.0,23.14,14.56,0.777,-38.0,0.918,0.614,125.31,18.25,68.69,2614.3,1410.3
36,326.0,87.5,28,28.16,0.994,8.79,12.81,2.83,36.51,12.67,0.938,-63.9,0.853,0.457,114.52,12.25,55.48,2306.0,1461.7
37,152.0,45.8,3,2.24,1.342,9.89,11.66,8.0,14.69,13.55,0.387,-39.3,0.944,0.776,133.44,12.26,57.56,2437.2,1470.3
38,219.0,65.7,17,16.12,1.054,8.31,10.2,6.32,28.31,10.34,0.931,4.7,0.916,0.737,147.91,7.91,51.09,2777.3,1481.9
39,383.0,107.05,40,31.89,1.254,7.13,12.65,2.0,41.76,13.02,0.95,-50.2,0.842,0.413,100.6,11.65,48.9,1822.1,1532.2
40,357.0,77.84,27,18.6,1.452,11.15,16.97,2.83,24.7,20.05,0.584,-37.2,0.904,0.595,130.13,22.13,63.24,2746.1,1533.1
41,320.0,86.08,23,23.77,0.968,8.99,12.81,6.0,37.58,11.94,0.948,70.4,0.863,0.51,137.43,11.31,50.8,2861.6,1550.2
42,224.0,61.36,24,17.12,1.402,8.73,14.42,4.0,20.27,14.83,0.682,-9.4,0.885,0.636,100.42,17.46,64.92,1923.6,1588.1
43,296.0,68.28,13,12.04,1.08,11.98,13.42,10.77,25.5,15.53,0.793,87.7,0.916,0.725,129.09,20.02,65.91,2906.0,1594.7
44,166.0,49.8,12,9.85,1.218,9.18,10.77,8.0,17.52,12.87,0.679,80.0,0.907,0.697,143.43,8.62,47.57,2670.6,1601.5
45,203.0,71.74,28,0,1.0,3.9,11.31,2.0,31.49,9.7,0.951,47.6,0.815,0.384,106.61,8.36,46.39,1885.5,1633.5
46,457.0,95.64,30,31.38,0.956,11.43,15.62,4.0,36.46,17.05,0.884,-63.4,0.877,0.544,130.64,17.35,65.38,2794.3,1642.2
47,158.0,55.11,20,0,1.0,5.66,10.0,2.0,21.11,10.55,0.866,-37.4,0.854,0.52,149.96,4.3,40.04,2531.7,1696.8
48,182.0,60.04,19,18.44,1.03,7.0,10.0,4.0,26.52,9.38,0.935,-76.0,0.871,0.607,145.46,9.31,47.54,2420.9,1697.6
49,229.0,70.77,27,20.12,1.342,6.25,10.2,2.0,27.64,12.41,0.894,70.7,0.842,0.518,90.47,7.24,51.56,1612.0,1707.4
50,640.0,133.78,53,34.48,1.537,10.92,18.0,2.0,42.53,22.59,0.847,19.4,0.754,0.51,106.87,20.23,69.83,1881.5,1758.6
51,312.0,92.33,52,22.83,2.278,3.96,8.0,2.0,34.41,12.7,0.929,9.3,0.819,0.495,91.93,6.18,47.22,1554.2,1774.9
52,286.0,81.15,23,26.4,0.871,8.61,12.17,4.0,35.37,11.17,0.949,-53.9,0.875,0.411,133.48,14.6,55.34,1898.6,1810.0
