larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,134.0,52.04,17,16.49,1.031,6.12,8.94,2.83,21.29,8.83,0.91,-78.9,0.893,0.638,122.01,8.02,55.6,2543.6,930.0
2,141.0,49.7,13,12.53,1.038,7.12,10.0,5.66,20.92,8.93,0.904,-23.7,0.922,0.588,155.73,9.97,55.95,2002.3,1143.6
3,100.0,34.14,3,2.83,1.061,9.33,10.0,8.0,12.92,9.85,0.647,-63.6,1.0,0.833,113.97,13.84,57.94,3154.2,1243.5
4,319.0,72.43,17,12.53,1.357,11.4,15.23,6.0,23.32,18.72,0.596,31.8,0.869,0.578,121.26,28.12,85.0,3068.1,1340.0
5,194.0,52.87,10,9.85,1.015,9.89,12.0,6.0,18.58,13.96,0.66,49.3,0.942,0.674,128.16,18.06,71.5,2326.7,1371.5
6,477.0,98.23,37,30.89,1.198,11.0,15.62,4.0,40.67,15.57,0.924,-35.5,0.919,0.468,124.86,19.57,58.14,3157.6,1402.5
7,208.0,55.94,12,10.82,1.109,10.23,11.66,6.32,20.5,13.68,0.745,-42.6,0.908,0.608,134.34,18.14,68.43,2084.9,1497.5
8,97.0,41.21,11,10.3,1.068,5.89,8.0,4.0,17.33,7.68,0.896,65.1,0.866,0.539,132.47,12.98,60.55,2433.4,1601.9
9,93.0,35.21,6,5.1,1.177,8.34,10.0,6.32,12.57,9.55,0.65,86.0,0.912,0.65,129.56,17.17,67.41,2006.2,1611.1
10,180.0,60.43,18,18.79,0.958,7.09,10.0,4.0,25.71,10.05,0.92,-37.5,0.918,0.431,132.37,16.84,64.3,1934.2,1663.9
11,192.0,55.36,16,8.94,1.789,9.25,12.17,4.47,17.44,15.04,0.507,72.2,0.91,0.627,124.01,20.16,71.55,2121.5,1714.3
12,271.0,67.36,25,12.04,2.076,9.88,13.42,4.47,20.93,18.05,0.506,12.3,0.869,0.589,120.33,22.71,78.13,2836.5,1748.9
13,106.0,36.63,5,5.0,1.0,8.9,10.0,8.0,14.12,9.74,0.724,-42.5,0.981,0.679,128.39,9.53,56.61,2553.1,1821.3
14,223.0,69.11,25,23.0,1.087,7.22,10.2,2.83,28.95,11.23,0.922,79.1,0.835,0.569,122.94,16.05,64.23,2675.0,1951.2
15,246.0,64.53,16,13.0,1.231,10.59,12.65,8.0,22.21,15.61,0.711,38.8,0.879,0.586,107.42,20.4,76.53,2125.3,1996.9
16,338.0,90.67,34,32.02,1.062,8.12,14.0,2.83,36.03,14.04,0.921,-32.9,0.782,0.416,109.51,22.97,75.72,2010.1,2035.8
17,218.0,63.46,18,17.72,1.016,8.73,12.0,6.0,25.45,12.11,0.88,10.3,0.872,0.632,140.91,13.99,55.06,2830.4,2092.0
18,221.0,55.94,6,6.4,0.937,12.91,14.42,10.2,19.53,14.48,0.671,32.1,0.94,0.684,121.2,19.22,60.83,2186.2,2092.0
19,178.0,120.17,64,16.28,3.931,2.75,7.21,2.0,23.97,14.57,0.794,-19.9,0.622,0.494,17.69,1.85,10.31,1902.4,2130.0
20,113.0,36.97,6,5.83,1.029,8.54,10.77,5.66,13.53,10.65,0.617,60.6,0.974,0.79,131.86,12.49,56.96,2372.9,2218.0
