larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,15184.0,2440.18,1408,755.8,1.863,10.0,23.41,2.0,892.92,99.5,0.994,61.4,0.243,0.061,138.42,9.17,10.37,1817.4,1875.8
2,607.0,155.24,147,18.6,7.903,3.91,8.94,2.0,44.74,21.42,0.878,61.6,0.765,0.418,151.15,4.36,5.08,1809.9,1801.2
3,450.0,189.18,104,32.28,3.222,3.95,11.66,2.0,42.03,21.95,0.853,37.0,0.603,0.339,141.26,17.02,17.01,2015.1,1957.2
4,101.0,39.8,10,9.49,1.054,6.25,8.25,4.0,15.23,9.38,0.788,-66.3,0.886,0.612,127.23,32.04,86.46,1810.8,1996.2
5,97.0,38.38,11,10.44,1.054,6.51,8.0,4.0,15.96,7.95,0.867,-72.3,0.951,0.674,136.45,20.56,68.32,1901.8,2110.7
6,95.0,38.63,9,5.39,1.671,6.48,8.0,4.0,12.25,10.97,0.446,-68.2,0.905,0.609,128.77,26.68,76.92,1914.1,2270.9
7,90.0,44.04,13,12.04,1.08,4.91,8.25,2.0,16.49,8.88,0.843,-83.5,0.796,0.562,140.73,23.62,69.79,1118.0,2348.0
8,91.0,35.8,7,6.71,1.043,6.94,8.94,4.0,13.09,9.05,0.722,21.8,0.919,0.7,148.27,15.76,63.51,920.5,2352.4
9,102.0,43.46,14,6.32,2.214,5.6,8.25,2.83,15.54,9.54,0.789,-41.4,0.864,0.604,135.21,28.18,77.65,1252.5,2356.9
10,82.0,34.97,13,8.25,1.576,5.58,8.0,2.83,12.37,9.51,0.64,-18.1,0.901,0.631,100.13,11.53,55.09,2376.1,2621.8
11,95.0,41.46,11,9.49,1.16,5.66,8.49,4.0,15.24,9.53,0.78,-12.9,0.833,0.528,142.79,23.93,71.14,1089.7,2639.3
12,109.0,41.8,13,5.83,2.229,6.91,8.49,5.66,14.2,11.0,0.632,-85.5,0.901,0.649,141.5,20.56,67.5,1672.2,2769.2
13,102.0,42.87,13,13.0,1.0,5.99,8.0,2.83,16.82,8.83,0.851,-67.8,0.85,0.5,145.37,23.19,67.8,1035.9,2777.4
14,144.0,51.7,14,13.93,1.005,7.09,10.0,4.47,19.64,10.83,0.834,74.7,0.847,0.541,129.65,18.62,63.89,1899.9,2790.0
15,94.0,37.21,11,10.82,1.017,6.33,8.49,4.0,15.06,8.3,0.834,-49.6,0.922,0.603,142.0,22.23,72.47,1452.5,2824.9
16,91.0,42.04,12,9.49,1.265,5.99,8.25,2.83,14.36,9.76,0.734,27.2,0.82,0.506,144.45,20.44,67.6,1112.4,2833.7
17,114.0,41.8,8,7.21,1.109,6.05,8.25,4.0,15.0,10.69,0.701,33.9,0.898,0.626,144.46,24.02,69.59,2107.9,2832.8
18,125.0,44.38,13,10.05,1.294,6.69,10.0,2.83,15.73,10.98,0.716,-34.4,0.868,0.687,140.46,22.75,74.53,1332.5,2855.4
19,113.0,44.14,14,13.0,1.077,6.12,8.94,2.83,18.66,8.5,0.89,-0.2,0.904,0.698,164.42,18.84,56.44,994.1,3022.8
20,97.0,40.38,11,10.05,1.095,6.16,8.0,4.47,15.72,8.85,0.826,10.9,0.874,0.647,149.32,20.01,65.84,1541.6,3027.4
21,96.0,37.46,9,5.66,1.591,5.93,8.94,4.0,12.29,10.57,0.511,4.8,0.897,0.571,143.06,23.9,71.94,1585.2,3054.2
22,86.0,38.04,10,9.22,1.085,5.84,8.25,4.0,14.36,8.6,0.801,27.5,0.878,0.521,153.45,14.51,63.17,1764.3,3121.8
23,86.0,36.38,11,8.54,1.287,5.88,8.0,4.0,12.97,9.36,0.692,-14.3,0.851,0.601,143.62,27.66,77.85,1385.5,3165.1
24,133.0,52.87,16,14.87,1.076,5.91,10.0,2.83,19.98,10.67,0.846,43.9,0.806,0.493,144.21,29.76,80.47,1625.6,3180.7
25,160.0,50.87,16,12.37,1.294,7.92,12.17,2.83,16.88,12.75,0.655,13.3,0.904,0.648,140.4,26.29,53.06,1192.1,3188.4
26,92.0,40.63,15,7.28,2.06,5.45,8.25,2.83,14.22,9.89,0.718,-50.6,0.836,0.505,119.11,19.04,67.74,1701.4,3249.2
