larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,156.0,57.36,12,0,1.0,6.2,10.77,2.0,18.53,12.92,0.717,29.1,0.784,0.513,114.47,20.17,44.18,2252.4,701.2
2,268.0,69.6,24,13.04,1.841,9.72,12.65,4.0,23.06,16.66,0.691,70.7,0.865,0.641,129.38,37.26,91.33,2102.2,850.4
3,140.0,52.28,17,15.0,1.133,6.39,10.0,2.83,20.46,10.54,0.857,60.1,0.814,0.519,140.48,16.63,58.26,2194.6,943.6
4,182.0,59.36,23,21.4,1.075,6.71,10.0,2.83,23.77,10.57,0.896,39.1,0.905,0.479,139.73,12.12,56.24,2159.3,1010.4
5,89.0,36.97,9,7.62,1.182,6.46,8.0,4.0,12.95,9.59,0.672,30.6,0.873,0.674,115.27,12.57,45.93,1850.6,1039.1
6,233.0,64.18,17,17.46,0.973,8.39,12.0,5.66,23.57,13.18,0.829,-24.5,0.9,0.633,133.47,25.16,82.76,2421.1,1065.7
7,96.0,37.8,10,9.85,1.015,6.34,8.25,4.0,15.55,8.06,0.855,-29.8,0.923,0.623,159.26,11.31,48.79,2967.9,1095.7
8,121.0,40.04,6,5.83,1.029,8.54,10.0,6.0,15.05,10.34,0.727,28.6,0.945,0.672,157.16,10.32,51.84,2546.4,1119.4
9,180.0,53.7,17,10.44,1.628,8.57,10.77,5.66,18.41,13.85,0.659,-12.9,0.878,0.592,135.21,23.54,81.51,2491.8,1132.6
10,335.0,123.05,46,20.12,2.286,6.11,10.0,2.0,35.8,18.4,0.858,80.1,0.658,0.435,86.6,12.62,54.1,1483.6,1134.8
11,170.0,51.11,13,12.17,1.069,8.69,12.65,4.0,17.38,13.0,0.664,72.1,0.909,0.63,135.98,25.18,77.53,2835.3,1175.3
12,285.0,81.25,25,24.33,1.027,8.37,12.0,4.0,32.05,12.13,0.926,20.4,0.853,0.559,103.08,12.96,46.99,1818.9,1184.2
13,91.0,40.97,14,13.34,1.049,5.17,8.0,2.83,18.12,6.9,0.925,75.5,0.892,0.632,138.75,7.38,45.92,2156.9,1214.7
14,99.0,36.38,6,5.83,1.029,7.2,8.94,6.0,13.45,9.98,0.671,-36.9,0.961,0.688,148.68,18.6,67.32,2386.7,1224.6
15,140.0,43.8,4,3.16,1.265,9.56,10.0,8.25,16.01,11.36,0.704,80.4,0.946,0.778,149.19,19.4,67.14,2406.8,1257.1
16,114.0,44.38,15,14.0,1.071,5.83,8.0,2.83,18.99,8.21,0.902,-85.8,0.898,0.667,153.67,10.29,51.49,2239.3,1284.7
