larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,133.0,46.87,13,12.08,1.076,7.2,10.2,4.47,17.23,10.52,0.792,-71.1,0.924,0.652,153.31,15.38,44.68,1903.4,901.2
2,154.0,50.63,14,13.34,1.049,7.97,10.0,4.0,19.96,10.36,0.855,-84.7,0.89,0.642,148.21,20.07,66.56,1854.7,959.8
3,254.0,66.18,18,18.03,0.998,9.3,12.65,4.0,24.97,14.41,0.817,23.2,0.894,0.564,147.87,21.88,68.13,2763.3,978.1
4,254.0,71.6,29,19.42,1.494,7.95,12.17,2.83,24.46,14.82,0.795,45.0,0.855,0.526,133.02,24.39,75.86,1972.9,980.5
5,155.0,47.46,12,10.2,1.177,7.94,12.0,4.0,17.08,11.93,0.715,-7.9,0.923,0.662,159.57,10.14,54.43,2559.0,1015.2
6,221.0,66.18,27,15.0,1.8,8.35,12.65,2.0,21.58,13.84,0.767,-4.4,0.847,0.601,116.89,21.29,73.99,2087.5,1162.7
7,247.0,77.84,32,17.69,1.809,7.08,11.31,2.83,28.76,13.29,0.887,-48.9,0.748,0.42,141.86,27.37,78.51,2502.0,1171.4
8,124.0,46.87,15,13.42,1.118,6.37,10.0,2.83,18.21,9.53,0.852,16.8,0.905,0.626,153.68,18.57,64.32,2501.0,1194.5
9,121.0,39.46,1,0,1.0,11.66,11.66,11.66,12.7,12.24,0.267,33.9,0.945,0.665,134.19,18.86,58.0,2200.9,1212.1
10,167.0,55.11,18,17.72,1.016,7.18,10.0,4.0,21.91,10.13,0.887,-17.8,0.893,0.633,115.47,11.76,55.44,1834.4,1223.4
11,108.0,39.21,10,10.3,0.971,7.09,8.49,4.0,16.42,8.48,0.856,-26.2,0.973,0.675,165.56,10.52,51.39,2448.7,1228.8
12,97.0,35.8,7,7.07,0.99,7.39,10.0,4.47,13.58,9.14,0.739,-40.1,0.933,0.674,125.16,16.52,55.58,1887.5,1284.6
13,107.0,44.28,11,12.21,0.901,5.78,8.25,4.0,17.69,8.44,0.879,51.8,0.884,0.546,159.66,12.07,56.3,2474.4,1284.9
14,96.0,36.14,9,9.22,0.976,6.64,8.25,2.83,13.98,8.86,0.773,31.2,0.932,0.727,101.3,12.44,44.05,1655.5,1317.7
15,117.0,38.38,8,6.4,1.249,7.81,10.0,5.66,12.89,11.92,0.381,-9.2,0.967,0.75,145.71,21.57,69.17,2551.0,1353.7
16,217.0,60.77,18,10.44,1.724,9.36,12.0,6.32,19.49,15.62,0.598,17.3,0.875,0.608,107.99,27.63,76.34,1672.5,1360.1
17,138.0,47.21,12,11.7,1.025,6.56,10.0,4.0,19.51,9.48,0.874,22.1,0.926,0.639,154.88,11.94,59.92,2321.4,1371.5
18,269.0,77.25,27,25.08,1.077,7.87,11.66,2.83,30.44,13.03,0.904,-47.8,0.805,0.453,134.28,27.34,77.24,2702.9,1421.9
19,324.0,84.91,29,22.8,1.272,8.82,12.17,2.83,27.18,17.94,0.751,69.5,0.835,0.526,126.22,24.75,71.97,1736.5,1477.7
20,99.0,34.73,2,1.0,2.0,10.0,10.0,10.0,11.82,10.74,0.419,-70.4,0.952,0.818,145.72,17.85,67.28,2615.8,1482.7
21,100.0,37.8,11,7.28,1.511,6.65,8.94,4.0,12.3,11.06,0.438,60.2,0.935,0.641,108.1,18.87,68.79,1994.8,1497.5
22,98.0,40.87,9,10.0,0.9,6.5,7.21,4.47,16.89,7.68,0.891,-51.2,0.907,0.544,154.57,10.1,53.87,2249.9,1518.9
23,152.0,54.04,19,18.79,1.011,6.14,10.0,2.83,22.85,9.15,0.916,15.6,0.905,0.576,159.44,10.47,53.57,2434.7,1549.4
24,237.0,68.08,25,18.44,1.356,7.92,11.31,2.83,27.15,12.05,0.896,51.7,0.901,0.451,114.96,16.87,65.88,2035.3,1582.1
