larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,818.0,218.01,174,78.72,2.21,3.91,12.81,2.0,90.35,14.42,0.987,-62.1,0.725,0.248,0.11,0.32,1.0,1787.7,643.0
2,185.0,53.11,9,8.0,1.125,10.19,12.17,6.32,19.53,12.42,0.772,80.0,0.925,0.661,107.1,22.1,60.16,2552.4,781.6
3,213.0,62.77,20,13.93,1.436,8.44,12.65,4.0,19.18,15.03,0.621,49.8,0.88,0.696,117.63,22.36,70.52,2542.4,803.4
4,117.0,40.04,7,6.71,1.043,7.86,10.77,5.66,14.69,10.34,0.711,-57.6,0.944,0.696,133.72,27.43,78.28,1901.9,807.8
5,185.0,115.58,70,19.24,3.639,2.58,5.66,2.0,22.01,16.33,0.671,-58.8,0.627,0.366,47.49,2.84,13.48,1660.1,817.9
6,855.0,196.11,141,0,1.0,5.12,17.2,2.0,63.25,22.78,0.933,-43.5,0.757,0.295,0.11,0.4,0.91,1453.5,930.7
7,98.0,57.84,34,10.63,3.198,2.58,4.47,2.0,15.47,10.28,0.748,-55.7,0.71,0.412,30.54,2.83,21.97,2936.0,962.5
8,116.0,44.04,9,9.22,0.976,5.76,8.94,4.0,17.25,9.79,0.823,43.6,0.866,0.552,130.78,14.1,50.2,2754.6,966.5
9,185.0,60.53,17,17.09,0.995,7.39,10.0,5.66,24.96,10.67,0.904,71.1,0.845,0.561,125.9,21.35,71.92,2300.9,993.6
10,126.0,50.04,16,14.32,1.117,6.11,8.25,4.0,21.22,8.64,0.913,71.1,0.818,0.553,138.08,17.14,64.56,1754.2,1117.1
11,396.0,96.18,34,33.06,1.028,9.86,14.0,2.83,38.86,13.87,0.934,-89.4,0.888,0.619,132.99,25.86,79.71,1632.4,1121.4
12,192.0,63.7,19,18.11,1.049,7.24,10.77,4.0,25.69,11.09,0.902,-2.2,0.861,0.591,135.04,18.87,68.39,1777.5,1129.4
13,86.0,34.38,7,6.08,1.151,6.51,8.94,2.83,11.13,10.1,0.42,-55.0,0.905,0.711,147.45,2.61,44.55,2346.7,1157.0
14,171.0,58.28,18,16.12,1.116,7.05,11.31,5.66,22.3,11.9,0.846,18.4,0.807,0.6,135.35,23.68,68.24,1577.3,1208.7
15,113.0,43.21,13,11.18,1.163,6.31,8.49,4.0,15.52,10.43,0.74,12.1,0.863,0.673,132.75,21.56,62.79,1587.7,1230.6
16,87.0,34.97,7,6.4,1.093,7.03,8.0,6.0,13.01,9.02,0.72,-62.6,0.926,0.669,127.64,14.74,62.43,2600.6,1244.3
17,119.0,45.46,13,10.3,1.263,6.28,8.25,4.0,15.45,11.24,0.686,53.6,0.85,0.529,127.4,20.36,67.04,1954.9,1278.4
18,351.0,87.36,32,29.53,1.084,9.22,13.42,4.0,34.2,14.83,0.901,81.2,0.792,0.596,117.37,22.76,66.99,2928.7,1464.3
19,394.0,93.84,40,27.02,1.48,8.54,15.23,2.0,36.2,16.41,0.891,-18.7,0.829,0.543,123.13,22.75,69.37,2409.5,1564.0
20,385.0,88.08,29,23.02,1.26,10.9,15.23,7.21,32.32,17.88,0.833,12.6,0.835,0.621,120.0,25.68,81.95,2806.2,1660.1
21,271.0,69.84,19,18.38,1.033,9.74,13.42,4.0,26.19,14.34,0.837,57.6,0.897,0.565,120.77,23.98,75.25,2408.9,1684.5
22,162.0,52.63,17,12.0,1.417,6.83,10.2,2.83,17.09,13.04,0.647,-66.8,0.866,0.675,99.96,13.61,62.8,1717.5,1743.7
23,266.0,71.84,19,16.28,1.167,9.72,12.65,6.32,25.86,14.64,0.824,28.9,0.844,0.578,121.16,18.95,71.91,2114.4,1786.9
24,145.0,56.28,21,14.32,1.467,5.15,8.94,2.0,21.12,11.25,0.846,40.0,0.759,0.453,94.7,20.19,69.59,1712.4,1813.2
25,165.0,58.53,24,0,1.0,4.8,10.0,2.0,23.91,10.57,0.897,43.6,0.821,0.458,125.5,21.79,70.74,2519.0,1817.1
26,256.0,63.7,17,10.63,1.599,10.12,14.0,4.47,20.48,17.26,0.538,-1.9,0.886,0.674,118.16,21.55,73.15,2318.3,1841.9
27,117.0,92.61,43,10.0,4.3,2.56,4.47,2.0,20.01,13.99,0.715,30.7,0.544,0.332,11.62,2.32,21.27,2913.0,1879.4
28,2391.0,259.71,186,65.19,2.853,9.07,23.32,2.0,79.25,48.99,0.786,-22.1,0.781,0.526,6.76,5.75,5.08,2867.1,2042.3
29,124.0,42.04,9,9.43,0.954,8.01,10.0,6.0,16.92,9.4,0.831,-25.5,0.961,0.663,128.95,13.36,60.16,2129.8,2031.0
