larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,1513.0,502.47,476,66.12,7.199,3.36,11.66,2.0,68.81,41.11,0.802,-2.8,0.607,0.457,36.05,2.93,11.59,2068.5,636.4
2,196.0,147.38,55,31.38,1.752,3.49,7.21,2.0,36.58,12.39,0.941,28.5,0.54,0.275,36.02,2.51,13.72,2123.9,630.5
3,347.0,79.01,31,12.17,2.548,11.14,16.0,6.32,24.63,19.65,0.603,-75.6,0.883,0.607,138.23,32.57,77.89,2450.8,824.0
4,300.0,75.25,21,23.35,0.9,9.64,12.81,2.83,30.14,13.1,0.901,-52.5,0.932,0.505,140.1,21.09,60.44,2641.1,893.7
5,142.0,44.38,10,9.49,1.054,8.18,10.77,2.83,16.28,11.29,0.72,77.0,0.953,0.807,153.61,15.85,55.39,2070.9,916.3
6,362.0,92.33,34,28.02,1.214,8.78,14.42,4.0,35.71,14.78,0.91,74.6,0.815,0.499,127.62,23.27,66.41,2850.0,925.9
7,293.0,70.77,20,0,1.0,8.85,15.23,2.0,22.96,17.5,0.647,-80.9,0.883,0.701,159.54,14.95,46.46,2336.4,943.3
8,253.0,62.77,13,12.04,1.08,10.94,14.56,5.66,21.26,15.71,0.674,-76.4,0.934,0.647,141.97,25.21,66.11,2588.4,973.7
9,459.0,106.33,59,18.03,3.273,8.72,15.62,2.0,32.56,20.62,0.774,89.3,0.761,0.665,120.32,29.12,78.36,2015.0,994.1
10,186.0,54.63,16,15.3,1.046,8.79,10.77,6.0,22.51,10.78,0.878,9.8,0.964,0.735,144.8,9.66,42.68,1984.1,1023.7
11,185.0,50.38,13,10.2,1.275,9.84,12.0,5.66,17.0,14.19,0.551,-66.7,0.949,0.777,134.27,14.57,49.49,2881.6,1053.5
12,537.0,111.74,44,37.48,1.174,10.7,17.2,2.83,39.32,19.97,0.862,61.9,0.803,0.524,133.01,28.49,75.82,2294.0,1078.1
13,452.0,103.98,38,34.66,1.097,10.04,14.42,4.47,42.01,15.61,0.928,-52.7,0.832,0.441,121.15,18.11,65.71,2105.5,1129.8
14,241.0,71.94,20,19.92,1.004,8.21,10.2,6.0,30.95,11.22,0.932,21.9,0.837,0.519,94.01,11.9,53.88,1635.8,1133.7
15,348.0,94.33,42,30.59,1.373,8.01,12.17,2.83,35.85,14.26,0.917,23.6,0.845,0.445,95.34,10.93,51.03,1592.5,1156.3
16,356.0,80.77,25,24.52,1.02,10.8,15.23,5.66,32.29,14.85,0.888,-70.9,0.925,0.659,144.31,14.74,46.12,2726.7,1172.5
17,402.0,94.57,35,27.31,1.281,9.52,15.23,4.0,33.89,16.97,0.866,40.6,0.843,0.478,134.29,15.22,54.97,2898.7,1179.5
18,453.0,98.23,30,32.65,0.919,11.01,14.42,6.0,42.82,14.4,0.942,-58.6,0.934,0.459,131.26,17.71,58.11,2056.5,1211.1
19,208.0,54.28,9,8.54,1.053,11.3,12.81,8.94,20.92,12.77,0.792,-24.9,0.945,0.693,163.37,10.86,46.06,2537.6,1208.6
20,301.0,64.87,14,13.04,1.074,12.88,16.0,8.0,23.79,16.53,0.719,2.5,0.968,0.77,152.05,20.81,62.83,2480.1,1262.9
21,5571.0,617.65,355,193.57,1.834,13.74,25.3,2.0,209.92,43.67,0.978,-19.2,0.696,0.333,141.37,8.53,5.14,1719.5,1402.1
22,233.0,67.01,16,17.49,0.915,8.41,11.66,6.0,28.29,11.5,0.914,29.9,0.866,0.511,152.07,10.57,47.73,3017.6,1339.5
23,178.0,55.11,19,9.49,2.003,8.15,12.65,4.0,16.44,14.9,0.422,-44.9,0.873,0.582,117.53,26.29,73.78,2035.1,1355.9
24,186.0,60.43,15,17.69,0.848,7.45,10.0,5.66,26.63,9.46,0.935,-45.4,0.903,0.443,137.64,9.43,44.96,2085.9,1380.6
25,873.0,193.92,93,23.19,4.01,9.63,16.12,2.83,55.66,31.61,0.823,-71.9,0.646,0.396,128.92,27.99,79.14,2936.6,1408.6
26,235.0,67.11,21,19.42,1.082,8.16,11.66,2.83,27.68,11.61,0.908,-22.6,0.87,0.576,165.86,7.54,45.39,2578.8,1433.4
27,485.0,127.15,51,46.69,1.092,8.61,11.66,4.0,57.07,13.38,0.972,-0.7,0.726,0.583,139.03,14.68,54.97,1993.9,1489.5
28,408.0,89.84,28,27.29,1.026,10.92,14.0,7.21,36.8,15.58,0.906,16.4,0.903,0.571,130.76,14.74,50.88,3146.0,1479.4
29,261.0,70.28,21,20.62,1.019,8.97,12.0,4.0,30.16,11.35,0.927,-74.5,0.926,0.643,159.66,12.71,48.56,2780.5,1485.2
30,302.0,69.94,21,23.85,0.88,9.87,15.23,4.0,27.34,14.3,0.852,-54.9,0.956,0.645,150.62,18.1,60.15,2936.2,1521.6
31,524.0,102.23,39,27.66,1.41,11.71,17.09,4.0,36.97,20.02,0.841,-51.0,0.868,0.529,125.43,23.15,61.48,3094.9,1562.6
32,219.0,69.94,23,22.2,1.036,7.87,10.0,4.0,28.76,10.11,0.936,6.7,0.89,0.652,145.49,9.54,41.74,2140.0,1636.9
33,336.0,77.01,23,19.85,1.159,10.5,15.23,5.66,30.73,15.43,0.865,-31.4,0.884,0.566,154.49,14.73,52.21,2847.9,1663.1
34,291.0,76.08,20,22.2,0.901,9.7,11.66,6.32,32.5,11.87,0.931,34.2,0.93,0.502,161.17,12.12,49.9,2332.6,1674.2
35,332.0,78.77,26,15.23,1.707,10.02,14.14,4.0,28.67,16.14,0.827,-77.3,0.892,0.624,127.11,18.7,52.52,3135.4,1670.3
36,661.0,123.4,56,41.4,1.353,10.57,18.0,4.0,43.99,21.98,0.866,-28.3,0.828,0.53,137.89,23.82,47.7,3036.5,1691.0
37,426.0,96.43,35,35.44,0.988,10.48,14.0,4.0,40.7,14.05,0.939,-81.5,0.916,0.71,148.41,17.88,59.58,2645.5,1690.9
38,84.0,64.91,27,14.87,1.816,2.61,4.47,2.0,20.52,7.25,0.936,-33.9,0.667,0.34,28.54,2.16,10.46,1615.4,1761.3
39,461.0,107.74,39,38.12,1.023,9.31,15.23,2.0,40.87,16.62,0.914,-82.6,0.799,0.524,136.75,27.28,73.82,2891.0,1794.9
40,210.0,56.28,9,7.81,1.152,11.48,12.81,10.0,19.01,14.34,0.656,-44.9,0.929,0.727,151.09,14.72,52.91,2528.0,1812.3
41,171.0,49.21,8,8.06,0.992,10.12,12.17,7.21,17.96,12.32,0.728,-63.4,0.934,0.718,148.52,15.19,55.48,2610.4,1852.5
42,260.0,67.84,21,21.63,0.971,9.19,12.81,5.66,28.08,12.67,0.892,-44.0,0.929,0.516,142.97,15.94,56.26,2624.6,1890.5
43,189.0,51.21,10,10.3,0.971,10.65,12.17,8.0,19.81,12.32,0.783,58.6,0.955,0.741,153.02,13.21,48.43,2810.9,1885.2
44,488.0,106.33,46,31.14,1.477,9.88,15.62,2.83,39.61,17.98,0.891,-68.1,0.853,0.507,137.66,27.77,77.96,2244.0,1910.4
45,94.0,58.67,26,0,1.0,2.87,5.66,2.0,19.64,8.19,0.909,87.6,0.701,0.495,38.11,2.62,17.04,2720.4,2078.6
