larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,4725.0,882.44,703,266.84,2.635,7.27,21.54,2.0,286.41,25.64,0.996,58.4,0.656,0.133,139.88,9.49,15.36,1940.9,1766.9
2,94.0,41.46,16,8.0,2.0,5.46,8.0,2.83,14.7,9.53,0.762,34.9,0.825,0.556,109.78,17.14,63.76,1658.2,1737.2
3,88.0,40.04,11,10.77,1.021,4.88,8.0,2.83,15.88,8.25,0.854,22.2,0.838,0.55,146.76,19.41,65.2,2026.8,1985.8
4,4168.0,557.84,478,107.02,4.467,9.62,26.0,2.0,113.27,55.06,0.874,-12.3,0.789,0.561,19.04,13.37,6.42,2317.4,2154.3
5,91.0,44.63,17,8.54,1.99,4.92,8.0,2.83,13.44,11.51,0.515,72.4,0.758,0.464,123.6,26.35,74.64,1245.0,2127.1
6,84.0,33.56,6,5.39,1.114,6.0,8.0,4.0,11.85,9.34,0.615,5.6,0.944,0.778,143.43,19.13,70.46,2146.5,2366.1
7,116.0,47.21,17,15.26,1.114,5.78,8.25,2.83,18.26,9.74,0.846,24.2,0.829,0.558,138.54,23.0,76.48,1863.0,2381.9
8,80.0,37.21,13,6.0,2.167,5.45,6.32,4.0,13.04,9.17,0.711,-86.4,0.825,0.559,140.72,13.42,65.21,1178.0,2418.5
9,5375.0,604.89,908,72.84,12.466,6.97,26.31,2.0,121.12,65.29,0.842,-72.7,0.76,0.583,14.04,3.79,10.83,772.9,2548.2
10,92.0,47.7,14,13.15,1.064,4.32,8.25,2.0,17.11,9.27,0.841,89.2,0.748,0.465,148.01,10.89,56.8,1309.2,2604.1
11,121.0,45.46,11,10.05,1.095,6.5,10.0,4.0,16.2,10.78,0.747,80.3,0.84,0.582,135.54,21.64,68.06,946.5,2643.8
12,81.0,36.38,9,7.07,1.273,4.98,8.0,2.0,12.19,9.68,0.608,63.4,0.818,0.614,112.3,8.37,54.22,2246.5,2652.3
13,125.0,49.46,13,13.89,0.936,5.4,8.94,2.83,20.17,9.11,0.892,-54.4,0.862,0.496,142.05,14.56,63.07,1361.9,2690.0
14,93.0,35.46,6,5.39,1.114,7.82,10.0,6.0,12.22,9.9,0.587,-30.8,0.939,0.596,125.37,19.1,69.01,1956.8,2695.1
15,140.0,51.7,16,8.25,1.94,6.81,10.0,4.0,17.62,12.28,0.717,55.1,0.838,0.549,133.41,23.48,62.28,1072.8,2849.0
16,95.0,34.97,5,4.0,1.25,8.29,8.94,8.0,12.63,9.67,0.644,-3.0,0.95,0.792,132.17,16.61,59.83,1915.1,2853.4
17,108.0,48.04,17,11.4,1.491,5.15,8.0,4.0,17.24,10.77,0.781,62.0,0.8,0.489,120.36,16.33,62.1,1288.4,3158.9
