larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,153.0,79.15,33,21.38,1.544,4.58,8.0,2.0,25.23,9.8,0.922,88.3,0.708,0.51,138.25,6.75,11.31,1690.9,1668.1
2,3381.0,660.59,357,256.83,1.39,8.11,18.44,2.0,259.99,18.35,0.998,57.3,0.734,0.103,136.37,5.75,18.16,1873.6,1761.2
3,459.0,205.46,171,37.58,4.551,2.93,6.32,2.0,41.92,20.97,0.866,4.6,0.609,0.445,9.49,2.24,9.62,914.7,1823.2
4,104.0,44.38,13,12.04,1.08,5.46,8.0,4.0,16.05,9.99,0.783,-23.3,0.839,0.556,129.75,20.86,73.21,1747.4,1842.7
5,102.0,42.38,15,12.04,1.246,5.72,8.0,2.83,16.01,9.79,0.791,37.1,0.857,0.56,130.51,22.35,77.37,2019.2,2181.1
6,107.0,42.87,11,10.0,1.1,5.84,8.94,2.83,14.58,10.43,0.699,70.7,0.87,0.594,122.47,16.16,41.59,2207.1,2300.7
7,1182.0,163.2,119,0,1.0,8.88,14.0,2.0,59.9,57.11,0.301,-52.4,0.591,0.473,119.31,53.53,88.26,1107.9,2337.6
8,102.0,40.04,10,9.22,1.085,5.77,8.49,4.0,15.56,9.13,0.81,-69.8,0.903,0.58,143.53,17.21,67.49,1775.3,2399.1
9,6259.0,451.69,305,0,1.0,20.99,31.3,2.0,149.42,68.69,0.888,32.6,0.782,0.519,10.91,4.67,8.0,694.6,2471.5
10,112.0,43.7,14,10.63,1.317,6.03,10.0,2.83,14.58,11.28,0.633,-17.5,0.862,0.5,133.09,21.71,76.64,1585.8,2429.3
11,83.0,36.63,11,6.4,1.718,5.74,8.25,2.83,11.2,10.09,0.434,-55.1,0.874,0.576,133.4,19.75,74.45,1581.4,2477.3
12,88.0,41.8,14,3.0,4.667,5.23,8.0,2.83,15.39,9.33,0.795,-74.5,0.793,0.5,137.39,18.79,69.32,1233.3,2677.7
13,112.0,39.56,5,4.0,1.25,8.24,10.0,6.0,13.5,10.87,0.593,-2.4,0.933,0.727,115.59,18.1,56.55,2091.1,2725.7
14,124.0,49.94,18,14.21,1.266,5.91,8.25,2.83,17.37,10.42,0.8,55.3,0.821,0.517,129.98,16.11,73.04,1446.3,2878.5
15,87.0,37.8,9,8.25,1.091,5.29,8.25,4.0,14.26,8.92,0.78,79.9,0.888,0.621,142.92,16.65,67.61,1265.6,2892.7
16,101.0,36.38,8,5.0,1.6,7.86,10.0,6.0,12.19,10.8,0.463,-28.9,0.971,0.765,125.47,19.71,68.93,1610.1,2972.9
