larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,10449.0,781.27,717,178.06,4.027,17.21,31.05,2.0,307.3,68.4,0.975,70.0,0.605,0.339,15.55,18.62,4.14,1792.3,1577.6
2,2179.0,562.62,295,166.81,1.768,7.18,15.23,2.0,196.39,26.39,0.991,72.1,0.399,0.152,149.54,9.31,23.99,1880.3,1737.9
3,1433.0,443.96,227,155.05,1.464,5.04,11.66,2.0,169.61,13.85,0.997,29.1,0.613,0.124,144.84,5.83,13.47,2330.9,2071.1
4,125.0,78.57,28,29.55,0.948,3.68,5.66,2.0,38.63,5.6,0.989,23.8,0.628,0.237,160.71,2.03,21.94,2383.4,2177.1
5,80.0,57.36,23,21.02,1.094,3.36,5.66,2.0,25.53,5.25,0.979,27.4,0.64,0.29,162.98,2.09,24.85,2394.6,2204.2
6,102.0,41.8,15,11.66,1.286,5.95,8.25,2.83,15.38,9.37,0.793,63.4,0.879,0.58,133.09,21.24,68.88,1102.3,2218.4
7,99.0,68.57,24,20.12,1.193,3.02,4.47,2.0,24.2,6.95,0.958,20.2,0.669,0.346,165.29,1.14,26.71,2409.2,2248.8
8,112.0,45.11,12,12.04,0.997,5.88,10.0,2.83,16.0,10.13,0.774,-33.0,0.862,0.574,137.72,24.07,73.14,1042.8,2383.8
9,90.0,40.04,12,11.4,1.052,5.36,8.0,4.0,15.67,8.42,0.843,-46.2,0.891,0.533,130.47,22.06,70.84,1130.7,2536.4
10,93.0,35.56,4,3.61,1.109,7.74,8.94,6.0,13.0,9.3,0.699,70.2,0.921,0.775,141.09,20.3,72.39,1697.0,2574.5
11,351.0,167.87,118,43.17,2.733,2.75,6.0,2.0,44.28,17.27,0.921,-7.6,0.543,0.325,10.5,1.81,7.88,889.6,2633.9
12,128.0,44.63,11,10.82,1.017,6.22,10.77,2.83,16.45,10.75,0.757,36.1,0.908,0.615,142.95,16.45,65.28,1247.7,2664.8
13,80.0,34.97,10,8.25,1.213,5.77,8.0,4.0,13.23,8.62,0.759,-13.2,0.889,0.615,140.51,15.53,66.49,1916.7,2759.8
14,102.0,38.38,10,10.63,0.941,6.89,8.94,4.0,15.17,8.79,0.815,-37.8,0.927,0.654,142.17,19.81,69.83,1493.7,2777.5
15,80.0,35.56,11,10.2,1.079,5.39,8.0,2.83,14.83,7.26,0.872,-10.7,0.93,0.667,149.55,14.98,65.31,1194.9,2826.9
16,96.0,34.97,3,2.0,1.5,8.08,8.25,8.0,12.53,9.89,0.614,68.1,0.96,0.8,139.88,12.58,64.64,1648.9,2992.1
17,101.0,38.97,11,8.06,1.364,6.64,8.94,4.47,14.4,9.94,0.723,-20.9,0.894,0.656,144.9,20.54,70.8,1657.6,3110.0
18,127.0,48.04,15,4.12,3.638,6.46,10.0,4.0,18.06,10.37,0.819,-81.7,0.858,0.557,137.69,27.79,84.18,1829.4,3129.6
19,612.0,338.8,204,29.43,6.932,3.04,7.21,2.0,53.29,29.02,0.839,-48.4,0.511,0.317,3.85,1.67,7.27,1570.3,3325.7
