larva_id,area,perimeter,body_length,euclidean_length,curvature_ratio,mean_width,max_width,min_width,major_axis,minor_axis,eccentricity,orientation_deg,solidity,extent,mean_intensity,std_intensity,mean_blackhat,centroid_x,centroid_y
1,299.0,78.28,28,27.07,1.034,8.36,12.0,2.83,31.94,12.97,0.914,-87.0,0.887,0.667,108.55,9.43,60.31,2741.1,781.2
2,150.0,51.36,11,12.21,0.901,7.89,8.94,6.0,21.24,9.14,0.903,-58.1,0.92,0.536,84.41,7.42,49.19,1690.8,840.8
3,319.0,74.77,20,16.55,1.208,11.16,16.0,6.32,23.38,18.48,0.613,33.5,0.867,0.693,114.98,35.08,100.23,2148.1,853.3
4,185.0,52.53,13,8.06,1.612,9.5,12.0,6.32,17.79,13.79,0.631,2.8,0.925,0.609,134.71,26.03,80.71,2337.5,853.8
5,655.0,123.4,39,42.19,0.924,12.43,17.89,2.83,47.1,20.44,0.901,-22.2,0.826,0.508,124.79,20.53,62.02,2613.8,884.4
6,80.0,34.63,16,0,1.0,2.61,6.0,2.0,11.88,9.25,0.628,11.5,0.899,0.741,92.74,4.83,44.26,1684.1,872.4
7,221.0,57.11,14,13.04,1.074,10.22,13.42,6.0,21.01,13.77,0.755,0.7,0.932,0.67,124.59,28.45,89.45,2061.7,906.7
8,270.0,69.36,25,15.81,1.581,9.43,14.56,5.66,20.15,18.08,0.441,-14.2,0.885,0.646,121.85,30.63,91.17,2326.6,946.1
9,311.0,81.36,27,26.08,1.035,9.09,12.65,5.66,33.5,13.0,0.922,-89.0,0.864,0.673,140.97,19.93,77.52,2427.0,962.2
10,84.0,48.28,11,10.05,1.095,3.61,6.32,2.0,19.71,7.1,0.933,-7.6,0.75,0.618,133.38,19.44,68.62,2126.3,973.5
11,668.0,121.88,41,39.12,1.048,12.21,19.7,4.0,45.19,21.15,0.884,61.1,0.809,0.506,128.75,22.29,75.67,2567.9,997.7
12,88.0,34.04,4,3.61,1.109,6.62,8.94,4.0,10.88,10.62,0.217,58.4,0.936,0.611,89.52,12.63,59.32,1851.2,1071.6
13,392.0,101.4,46,31.78,1.447,6.77,12.17,2.0,36.93,15.23,0.911,-21.8,0.802,0.441,85.65,9.4,60.57,1514.4,1088.0
14,203.0,89.74,35,10.63,3.293,5.22,10.0,2.0,18.77,16.64,0.463,-65.5,0.787,0.594,85.3,11.1,60.19,1602.3,1111.4
15,276.0,69.36,20,16.49,1.213,10.01,12.65,6.32,24.39,15.92,0.758,6.1,0.879,0.639,131.79,18.51,76.86,2616.1,1134.2
16,95.0,42.14,17,16.03,1.06,5.36,6.0,2.83,19.42,6.19,0.948,-87.0,0.95,0.792,141.72,26.72,75.73,2423.7,1136.6
17,402.0,94.91,32,25.81,1.24,10.0,12.65,4.0,40.32,13.44,0.943,-62.8,0.863,0.465,114.19,11.25,67.0,2039.7,1150.1
18,219.0,66.53,21,19.1,1.099,7.82,10.77,4.0,25.43,12.19,0.878,60.8,0.859,0.524,139.02,16.6,61.7,2789.4,1147.0
19,149.0,44.87,3,2.0,1.5,11.48,12.0,10.77,14.55,13.23,0.415,-47.7,0.943,0.71,131.31,23.64,83.15,2361.4,1170.2
20,457.0,102.33,40,33.62,1.19,9.74,14.14,2.0,42.55,14.33,0.942,-24.8,0.901,0.475,102.04,15.86,59.51,1762.4,1219.3
21,396.0,94.81,54,26.4,2.045,7.46,14.0,4.0,38.66,15.7,0.914,-55.9,0.818,0.429,103.63,16.17,61.71,1766.9,1252.0
22,302.0,93.5,41,26.87,1.526,6.9,12.17,2.0,27.68,17.12,0.786,12.4,0.722,0.524,104.07,10.6,44.88,1885.1,1253.2
23,579.0,143.2,59,40.31,1.464,9.07,15.23,2.83,51.26,19.43,0.925,-13.3,0.668,0.434,131.18,17.52,49.56,2764.6,1267.9
24,647.0,133.15,48,47.41,1.012,10.99,17.89,2.83,49.29,19.86,0.915,75.1,0.77,0.492,122.93,25.63,74.17,2970.2,1263.0
25,213.0,63.94,20,16.64,1.202,8.51,12.0,5.66,22.71,13.66,0.799,-58.5,0.845,0.534,105.25,13.41,67.75,1957.4,1292.0
26,353.0,90.67,28,27.89,1.004,9.32,12.0,4.47,35.31,13.75,0.921,75.6,0.81,0.593,108.54,12.51,64.84,2016.7,1306.9
27,388.0,91.74,35,25.5,1.373,9.78,14.42,4.47,33.21,16.49,0.868,-18.5,0.858,0.534,128.52,27.43,89.36,2944.0,1313.5
28,270.0,67.6,18,18.6,0.968,10.01,14.42,4.47,23.56,15.44,0.755,-50.1,0.9,0.618,120.27,30.04,95.35,2480.3,1378.4
29,230.0,75.84,21,20.25,1.037,7.22,11.31,2.83,31.46,11.86,0.926,29.7,0.788,0.426,137.89,14.92,63.86,2814.5,1413.9
30,114.0,45.11,12,9.9,1.212,6.42,8.25,4.0,16.18,9.95,0.789,-54.2,0.864,0.475,122.47,37.28,99.58,2963.1,1449.3
31,631.0,130.37,46,44.92,1.024,11.45,15.23,4.0,54.66,15.54,0.959,-16.7,0.844,0.485,134.87,16.66,56.4,2275.7,1471.8
32,713.0,133.05,46,49.24,0.934,12.46,17.09,4.0,53.37,17.92,0.942,-66.9,0.855,0.518,133.07,24.74,73.25,2468.6,1470.3
